HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 12:52:54,23,,,12692855,12.693866,3203165,1.045144,0.102300,3954.699951,3429.660819,,0.572103,,6859.321777,
Sample,25/04/2023 12:52:55,23,,,12692165,12.701583,3202997,1.045089,0.092200,2472.899902,2177.154650,,0.571205,,4354.309082,
Sample,25/04/2023 12:52:56,23,,,12691659,12.707242,3203139,1.045136,0.036100,2988.800049,2613.224359,,0.571964,,5226.448730,
Sample,25/04/2023 12:52:57,23,,,12691259,12.711715,3203063,1.045111,0.097100,2116.500000,1875.904103,,0.571558,,3751.808105,
Sample,25/04/2023 12:52:58,23,9427362,5.740498,12690807,12.716771,3203094,1.045121,0.056200,3211.300049,2801.294688,,0.571723,,5602.589355,
Sample,25/04/2023 12:53:04,23,,,12688877,12.738356,3202929,1.045067,51.341003,3220.600098,2809.155646,,0.570842,,5618.311523,
Sample,25/04/2023 12:53:05,23,,,12688516,12.742393,3203311,1.045192,0.070100,3199.100098,2790.982558,,0.572883,,5581.965332,
Sample,25/04/2023 12:53:06,23,,,12688230,12.745592,3203034,1.045101,52.770000,3200.699951,2792.334850,,0.571403,,5584.669922,
Sample,25/04/2023 12:53:07,23,,,12687950,12.748723,3202996,1.045089,49.482998,3189.399902,2782.783372,,0.571200,,5565.566895,
Sample,25/04/2023 12:53:08,23,9427343,5.740393,12687780,12.750625,3202983,1.045085,50.146004,3193.100098,2785.910999,,0.571130,,5571.821777,
Sample,25/04/2023 12:53:14,23,,,12686474,12.765231,3202997,1.045089,51.999001,3213.800049,2803.407838,,0.571205,,5606.815918,
Sample,25/04/2023 12:53:15,23,,,12686245,12.767792,3203194,1.045154,52.814003,3206.300049,2797.068389,,0.572258,,5594.136719,
Sample,25/04/2023 12:53:16,23,,,12686124,12.769145,3203209,1.045159,53.377998,3211.100098,2801.125677,,0.572338,,5602.251465,
Sample,25/04/2023 12:53:17,23,,,12685879,12.771885,3203028,1.045099,52.237999,3213.100098,2802.816197,,0.571371,,5605.632324,
Sample,25/04/2023 12:53:18,23,9427311,5.740217,12685680,12.774111,3203064,1.045111,53.716003,3218.699951,2807.549529,,0.571563,,5615.099121,
Sample,25/04/2023 12:53:24,23,,,12684809,12.783852,3202990,1.045087,51.440002,3199.800049,2791.574199,,0.571168,,5583.148438,
Sample,25/04/2023 12:53:25,23,,,12684584,12.786369,3202889,1.045054,51.887001,3205.800049,2796.645759,,0.570628,,5593.291504,
Sample,25/04/2023 12:53:26,23,,,12684479,12.787543,3203209,1.045159,52.772999,3206.699951,2797.406410,,0.572338,,5594.812988,
Sample,25/04/2023 12:53:27,23,,,12684390,12.788538,3202972,1.045081,52.094002,3205.399902,2796.307531,,0.571071,,5592.615234,
Sample,25/04/2023 12:53:28,23,9427294,5.740124,12684304,12.789500,3203117,1.045129,53.027996,3210.600098,2800.703047,,0.571846,,5601.406250,
Sample,25/04/2023 12:53:34,23,,,12683140,12.802518,3203077,1.045115,53.042004,3212.199951,2802.055339,,0.571633,,5604.110840,
Sample,25/04/2023 12:53:35,23,,,12682676,12.807707,3203003,1.045091,52.866005,3212.600098,2802.393567,,0.571237,,5604.787109,
Sample,25/04/2023 12:53:36,23,,,12682260,12.812360,3202735,1.045003,53.285999,3218.199951,2807.126899,,0.569805,,5614.253906,
