sensor,site,datetime,temp,turbidity,depth,ssc,turbidity_std
AQL,calibration,30/09/2024 19:08,18.741728,24.139892,0.760431,48.279785,0
AQL,calibration,30/09/2024 19:09,18.742162,24.106176,0.759393,48.212353,0
AQL,calibration,30/09/2024 19:09,18.743019,24.111111,0.759675,48.222221,0
AQL,calibration,30/09/2024 19:09,18.743727,24.147294,0.759685,48.29459,0
AQL,calibration,30/09/2024 19:09,18.744082,24.162098,0.759574,48.324196,0
AQL,calibration,30/09/2024 19:09,18.744333,24.171965,0.760502,48.343929,0
AQL,calibration,30/09/2024 19:09,18.745064,24.168673,0.76156,48.337345,0
AQL,calibration,30/09/2024 19:09,18.746013,24.17032,0.761475,48.340641,0
AQL,calibration,30/09/2024 19:09,18.746527,24.165385,0.761994,48.330769,0
AQL,calibration,30/09/2024 19:09,18.74695,24.151407,0.762528,48.302814,0
AQL,calibration,30/09/2024 19:09,18.747396,24.14236,0.761933,48.284718,0
AQL,calibration,30/09/2024 19:09,18.748013,24.105354,0.760986,48.210709,0
AQL,calibration,30/09/2024 19:09,18.748973,24.102067,0.760966,48.204132,0
AQL,calibration,30/09/2024 19:09,18.749578,24.102067,0.761248,48.204132,0
AQL,calibration,30/09/2024 19:09,18.749944,24.097952,0.761117,48.195904,0
AQL,calibration,30/09/2024 19:09,18.750172,24.097952,0.760809,48.195904,0
AQL,calibration,30/09/2024 19:09,18.750458,24.069172,0.76157,48.138344,0
AQL,calibration,30/09/2024 19:09,18.751361,24.065059,0.762744,48.130119,0
AQL,calibration,30/09/2024 19:09,18.751818,24.06835,0.763041,48.1367,0
AQL,calibration,30/09/2024 19:09,18.751955,24.059305,0.762895,48.11861,0
AQL,calibration,30/09/2024 19:09,18.752104,24.050258,0.763409,48.100513,0
AQL,calibration,30/09/2024 19:09,18.751281,24.03381,0.763807,48.067619,0
AQL,calibration,30/09/2024 19:09,18.751944,24.032987,0.762905,48.065975,0
AQL,calibration,30/09/2024 19:09,18.752218,24.032167,0.762936,48.064335,0
AQL,calibration,30/09/2024 19:09,18.752184,24.024763,0.762971,48.049526,0
AQL,calibration,30/09/2024 19:09,18.752252,24.037923,0.763001,48.075848,0
AQL,calibration,30/09/2024 19:09,18.750298,24.086438,0.763273,48.172874,0
AQL,calibration,30/09/2024 19:09,18.750892,24.080685,0.763953,48.161369,0
AQL,calibration,30/09/2024 19:09,18.750801,24.081507,0.763772,48.163013,0
AQL,calibration,30/09/2024 19:09,18.750869,24.083151,0.764673,48.166302,0
AQL,calibration,30/09/2024 19:09,18.750767,24.077394,0.757799,48.154789,0
AQL,calibration,30/09/2024 19:10,18.748253,24.073283,0.756952,48.146564,0
AQL,calibration,30/09/2024 19:10,18.748595,24.07575,0.756815,48.151501,0
AQL,calibration,30/09/2024 19:10,18.748904,24.07575,0.756477,48.151501,0
AQL,calibration,30/09/2024 19:10,18.748835,24.079863,0.756276,48.159725,0
AQL,calibration,30/09/2024 19:10,18.748344,24.081507,0.756331,48.163013,0
AQL,calibration,30/09/2024 19:10,18.745956,24.092198,0.756477,48.184395,0
AQL,calibration,30/09/2024 19:10,18.746584,24.090552,0.756422,48.181103,0
AQL,calibration,30/09/2024 19:10,18.746641,24.086438,0.756265,48.172874,0
AQL,calibration,30/09/2024 19:10,18.746504,24.087262,0.756472,48.174522,0
AQL,calibration,30/09/2024 19:10,18.746241,24.090552,0.756094,48.181103,0
AQL,calibration,30/09/2024 19:10,18.744082,24.104532,0.755544,48.209064,0
AQL,calibration,30/09/2024 19:10,18.744733,24.122625,0.756139,48.245251,0
AQL,calibration,30/09/2024 19:10,18.744653,24.130849,0.755655,48.261696,0
AQL,calibration,30/09/2024 19:10,18.744619,24.148938,0.755857,48.297874,0
AQL,calibration,30/09/2024 19:10,18.744402,24.152227,0.756175,48.304455,0
AQL,calibration,30/09/2024 19:10,18.742493,24.239396,0.756376,48.478794,0
AQL,calibration,30/09/2024 19:10,18.743122,24.238573,0.756957,48.477146,0
AQL,calibration,30/09/2024 19:10,18.743236,24.249264,0.756316,48.498528,0
AQL,calibration,30/09/2024 19:10,18.743145,24.259131,0.756568,48.518261,0
AQL,calibration,30/09/2024 19:10,18.743042,24.259955,0.756735,48.519909,0
AQL,calibration,30/09/2024 19:10,18.741373,24.303538,0.75733,48.607079,0
AQL,calibration,30/09/2024 19:10,18.741785,24.311762,0.756765,48.623524,0
AQL,calibration,30/09/2024 19:10,18.742105,24.319164,0.755872,48.638329,0
AQL,calibration,30/09/2024 19:10,18.742219,24.31752,0.756397,48.63504,0
AQL,calibration,30/09/2024 19:10,18.741991,24.31752,0.756311,48.63504,0
AQL,calibration,30/09/2024 19:10,18.740117,24.270645,0.75675,48.54129,0
AQL,calibration,30/09/2024 19:10,18.740916,24.257487,0.756699,48.514977,0
AQL,calibration,30/09/2024 19:10,18.740974,24.238573,0.756553,48.477146,0
AQL,calibration,30/09/2024 19:10,18.740951,24.234462,0.756563,48.468925,0
AQL,calibration,30/09/2024 19:10,18.740814,24.220482,0.756583,48.440964,0
AQL,calibration,30/09/2024 19:11,18.739111,24.222951,0.757118,48.4459,0
AQL,calibration,30/09/2024 19:11,18.739797,24.220482,0.757219,48.440964,0
AQL,calibration,30/09/2024 19:11,18.739911,24.217194,0.757391,48.434387,0
AQL,calibration,30/09/2024 19:11,18.739979,24.213904,0.757113,48.427807,0
AQL,calibration,30/09/2024 19:11,18.739922,24.196634,0.757073,48.393269,0
AQL,calibration,30/09/2024 19:11,18.738334,24.178543,0.756503,48.357086,0
AQL,calibration,30/09/2024 19:11,18.738951,24.17772,0.756604,48.355438,0
AQL,calibration,30/09/2024 19:11,18.739077,24.183478,0.756942,48.366955,0
AQL,calibration,30/09/2024 19:11,18.739134,24.190878,0.75731,48.381756,0
AQL,calibration,30/09/2024 19:11,18.73902,24.213904,0.756952,48.427807,0
AQL,calibration,30/09/2024 19:11,18.736437,26.07898,0.755751,52.157959,0
AQL,calibration,30/09/2024 19:11,18.736003,26.2969,0.755544,52.5938,0
AQL,calibration,30/09/2024 19:11,18.735009,26.106118,0.755761,52.212234,0
AQL,calibration,30/09/2024 19:11,18.73494,25.792803,0.755635,51.585606,0
AQL,calibration,30/09/2024 19:11,18.734552,25.471269,0.756482,50.942535,0
AQL,calibration,30/09/2024 19:11,18.732621,24.77721,0.757224,49.55442,0
AQL,calibration,30/09/2024 19:11,18.733146,24.733625,0.756947,49.467251,0
AQL,calibration,30/09/2024 19:11,18.733581,24.699087,0.756937,49.398174,0
AQL,calibration,30/09/2024 19:11,18.733638,24.649745,0.757658,49.299488,0
AQL,calibration,30/09/2024 19:11,18.733855,24.59465,0.756921,49.189301,0
AQL,calibration,30/09/2024 19:11,18.733078,24.441695,0.757542,48.883389,0
AQL,calibration,30/09/2024 19:11,18.733992,24.420313,0.75729,48.840626,0
AQL,calibration,30/09/2024 19:11,18.734232,24.40222,0.75735,48.80444,0
AQL,calibration,30/09/2024 19:11,18.73462,24.385773,0.757244,48.771545,0
AQL,calibration,30/09/2024 19:11,18.734712,24.358637,0.757416,48.717274,0
AQL,calibration,30/09/2024 19:11,18.734266,24.292024,0.756785,48.584049,0
AQL,calibration,30/09/2024 19:11,18.734997,24.279689,0.756059,48.55938,0
AQL,calibration,30/09/2024 19:11,18.735443,24.266534,0.756432,48.53307,0
AQL,calibration,30/09/2024 19:11,18.735752,24.259955,0.756518,48.519909,0
AQL,calibration,30/09/2024 19:11,18.736003,24.257487,0.75627,48.514977,0
AQL,calibration,30/09/2024 19:12,18.735409,24.231995,0.756745,48.463989,0
AQL,calibration,30/09/2024 19:12,18.736357,24.239396,0.757174,48.478794,0
AQL,calibration,30/09/2024 19:12,18.736517,24.232818,0.757426,48.465637,0
AQL,calibration,30/09/2024 19:12,18.73686,24.236929,0.757093,48.473858,0
AQL,calibration,30/09/2024 19:12,18.73686,24.227062,0.756861,48.454124,0
AQL,calibration,30/09/2024 19:12,18.736414,24.20568,0.757118,48.411362,0
AQL,calibration,30/09/2024 19:12,18.73718,24.199102,0.756129,48.398205,0
AQL,calibration,30/09/2024 19:12,18.737626,24.185122,0.756911,48.370243,0
AQL,calibration,30/09/2024 19:12,18.737614,24.182656,0.756503,48.365311,0
AQL,calibration,30/09/2024 19:12,18.73806,24.175253,0.756397,48.350506,0
AQL,calibration,30/09/2024 19:12,18.737088,24.181834,0.756715,48.363667,0
AQL,calibration,30/09/2024 19:12,18.737968,24.190055,0.756841,48.380108,0
AQL,calibration,30/09/2024 19:12,18.738483,24.189231,0.756866,48.378464,0
AQL,calibration,30/09/2024 19:12,18.738528,24.190878,0.7568,48.381756,0
AQL,calibration,30/09/2024 19:12,18.738597,24.194169,0.757481,48.388336,0
AQL,calibration,30/09/2024 19:12,18.738083,24.189231,0.756992,48.378464,0
AQL,calibration,30/09/2024 19:12,18.738722,24.185944,0.75681,48.371887,0
AQL,calibration,30/09/2024 19:12,18.739157,24.181011,0.756629,48.362022,0
AQL,calibration,30/09/2024 19:12,18.739351,24.176896,0.756659,48.353794,0
AQL,calibration,30/09/2024 19:12,18.739465,24.171965,0.756765,48.343929,0
AQL,calibration,30/09/2024 19:12,18.738757,24.171965,0.757063,48.343929,0
AQL,calibration,30/09/2024 19:12,18.739499,24.167852,0.757713,48.335705,0
AQL,calibration,30/09/2024 19:12,18.739945,24.167852,0.756679,48.335705,0
AQL,calibration,30/09/2024 19:12,18.740117,24.163741,0.757673,48.327484,0
AQL,calibration,30/09/2024 19:12,18.740071,24.164562,0.757017,48.329124,0
AQL,calibration,30/09/2024 19:12,18.739522,24.139892,0.756639,48.279785,0
AQL,calibration,30/09/2024 19:12,18.740345,24.134136,0.756947,48.268272,0
AQL,calibration,30/09/2024 19:12,18.740596,24.133316,0.756644,48.266632,0
AQL,calibration,30/09/2024 19:12,18.740791,24.125912,0.75617,48.251823,0
AQL,calibration,30/09/2024 19:12,18.740871,24.120981,0.756659,48.241962,0
AQL,calibration,30/09/2024 19:13,18.739945,24.100423,0.756725,48.200844,0
AQL,calibration,30/09/2024 19:13,18.740665,24.102067,0.756321,48.204132,0
AQL,calibration,30/09/2024 19:13,18.741145,24.096309,0.756371,48.192616,0
AQL,calibration,30/09/2024 19:13,18.741259,24.092198,0.756649,48.184395,0
AQL,calibration,30/09/2024 19:13,18.741408,24.092198,0.756704,48.184395,0
AQL,calibration,30/09/2024 19:13,18.740516,24.076571,0.757552,48.153141,0
AQL,calibration,30/09/2024 19:13,18.741396,24.07246,0.757184,48.14492,0
AQL,calibration,30/09/2024 19:13,18.741796,24.069172,0.756977,48.138344,0
AQL,calibration,30/09/2024 19:13,18.741785,24.065059,0.757088,48.130119,0
AQL,calibration,30/09/2024 19:13,18.741968,24.063416,0.757154,48.126831,0
AQL,calibration,30/09/2024 19:13,18.741019,24.048614,0.757375,48.097229,0
AQL,calibration,30/09/2024 19:13,18.741808,24.042034,0.757421,48.084068,0
AQL,calibration,30/09/2024 19:13,18.741911,24.037923,0.758036,48.075848,0
AQL,calibration,30/09/2024 19:13,18.742173,24.038746,0.757436,48.077492,0
AQL,calibration,30/09/2024 19:13,18.742162,24.042034,0.758006,48.084068,0
AQL,calibration,30/09/2024 19:13,18.741202,24.029699,0.755614,48.059399,0
AQL,calibration,30/09/2024 19:13,18.742162,24.025587,0.755276,48.051174,0
AQL,calibration,30/09/2024 19:13,18.742288,24.025587,0.755766,48.051174,0
AQL,calibration,30/09/2024 19:13,18.742425,24.024763,0.755337,48.049526,0
AQL,calibration,30/09/2024 19:13,18.742585,24.019008,0.755488,48.038017,0
AQL,calibration,30/09/2024 19:13,18.741591,24.013252,0.756321,48.026505,0
AQL,calibration,30/09/2024 19:13,18.742516,24.013252,0.756977,48.026505,0
AQL,calibration,30/09/2024 19:13,18.742539,24.005027,0.756129,48.010056,0
AQL,calibration,30/09/2024 19:13,18.74271,24.004205,0.756881,48.008411,0
AQL,calibration,30/09/2024 19:13,18.742699,24.003383,0.756916,48.006767,0
AQL,calibration,30/09/2024 19:13,18.741796,23.991048,0.757819,47.982098,0
AQL,calibration,30/09/2024 19:13,18.742768,23.993516,0.757794,47.98703,0
AQL,calibration,30/09/2024 19:13,18.74303,24.000094,0.756967,48.000187,0
AQL,calibration,30/09/2024 19:13,18.742985,24.000094,0.757431,48.000187,0
AQL,calibration,30/09/2024 19:13,18.743133,24.000094,0.757713,48.000187,0
AQL,calibration,30/09/2024 19:14,18.742276,24.025587,0.757431,48.051174,0
AQL,calibration,30/09/2024 19:14,18.742905,24.028876,0.757729,48.057751,0
AQL,calibration,30/09/2024 19:14,18.743202,24.025587,0.757537,48.051174,0
AQL,calibration,30/09/2024 19:14,18.743316,24.032167,0.757401,48.064335,0
AQL,calibration,30/09/2024 19:14,18.743522,24.04039,0.75737,48.08078,0
AQL,calibration,30/09/2024 19:14,18.742448,24.069994,0.757481,48.139988,0
AQL,calibration,30/09/2024 19:14,18.743122,24.086438,0.758147,48.172874,0
AQL,calibration,30/09/2024 19:14,18.743522,24.10782,0.757386,48.215641,0
AQL,calibration,30/09/2024 19:14,18.743636,24.131669,0.757693,48.263336,0
AQL,calibration,30/09/2024 19:14,18.743693,24.149761,0.757552,48.299522,0
AQL,calibration,30/09/2024 19:14,18.742825,24.198278,0.757618,48.396557,0
AQL,calibration,30/09/2024 19:14,18.743567,24.199102,0.757613,48.398205,0
AQL,calibration,30/09/2024 19:14,18.743785,24.182656,0.757426,48.365311,0
AQL,calibration,30/09/2024 19:14,18.743876,24.189231,0.757441,48.378464,0
AQL,calibration,30/09/2024 19:14,18.743967,24.199922,0.757164,48.399845,0
AQL,calibration,30/09/2024 19:14,18.743076,24.183478,0.756548,48.366955,0
AQL,calibration,30/09/2024 19:14,18.743819,24.171143,0.756881,48.342285,0
AQL,calibration,30/09/2024 19:14,18.744093,24.138247,0.756649,48.276493,0
AQL,calibration,30/09/2024 19:14,18.74399,24.126736,0.756306,48.253471,0
AQL,calibration,30/09/2024 19:14,18.74447,24.132492,0.756482,48.264984,0
AQL,calibration,30/09/2024 19:14,18.74327,24.051901,0.756366,48.103802,0
AQL,calibration,30/09/2024 19:14,18.744047,24.043678,0.75626,48.087357,0
AQL,calibration,30/09/2024 19:14,18.744219,24.037099,0.756164,48.0742,0
AQL,calibration,30/09/2024 19:14,18.744413,24.036278,0.75681,48.072556,0
AQL,calibration,30/09/2024 19:14,18.744527,24.027232,0.755902,48.054462,0
AQL,calibration,30/09/2024 19:14,18.74359,23.980358,0.756654,47.960716,0
AQL,calibration,30/09/2024 19:14,18.744322,23.976248,0.757169,47.952496,0
AQL,calibration,30/09/2024 19:14,18.744573,23.968846,0.756851,47.937691,0
AQL,calibration,30/09/2024 19:14,18.744699,23.968846,0.757103,47.937691,0
AQL,calibration,30/09/2024 19:14,18.744813,23.958976,0.756866,47.91795,0
AQL,calibration,30/09/2024 19:15,18.743922,23.954043,0.757093,47.908085,0
AQL,calibration,30/09/2024 19:15,18.744562,23.953219,0.756896,47.906437,0
AQL,calibration,30/09/2024 19:15,18.744904,23.958976,0.757017,47.91795,0
AQL,calibration,30/09/2024 19:15,18.745053,23.960623,0.756674,47.921246,0
AQL,calibration,30/09/2024 19:15,18.744984,23.954866,0.757285,47.909733,0
AQL,calibration,30/09/2024 19:15,18.744047,23.950752,0.757285,47.901505,0
AQL,calibration,30/09/2024 19:15,18.744813,23.951576,0.757164,47.903152,0
AQL,calibration,30/09/2024 19:15,18.745156,23.949932,0.756402,47.899864,0
AQL,calibration,30/09/2024 19:15,18.745076,23.954866,0.756664,47.909733,0
AQL,calibration,30/09/2024 19:15,18.745122,23.952399,0.756735,47.904797,0
AQL,calibration,30/09/2024 19:15,18.744424,23.938417,0.757169,47.876835,0
AQL,calibration,30/09/2024 19:15,18.744973,23.93513,0.757017,47.870258,0
AQL,calibration,30/09/2024 19:15,18.745453,23.937597,0.756952,47.875195,0
AQL,calibration,30/09/2024 19:15,18.745384,23.939241,0.756341,47.878483,0
AQL,calibration,30/09/2024 19:15,18.745601,23.941708,0.756195,47.883415,0
AQL,calibration,30/09/2024 19:15,18.74447,23.947465,0.756624,47.894928,0
AQL,calibration,30/09/2024 19:15,18.74527,23.941708,0.756866,47.883415,0
AQL,calibration,30/09/2024 19:15,18.745647,23.943352,0.756235,47.886703,0
AQL,calibration,30/09/2024 19:15,18.745796,23.947465,0.756548,47.894928,0
AQL,calibration,30/09/2024 19:15,18.745933,23.945821,0.756518,47.89164,0
AQL,calibration,30/09/2024 19:15,18.744802,23.950752,0.757032,47.901505,0
AQL,calibration,30/09/2024 19:15,18.745567,23.955688,0.757088,47.911377,0
AQL,calibration,30/09/2024 19:15,18.746001,23.958155,0.756341,47.916309,0
AQL,calibration,30/09/2024 19:15,18.746013,23.957332,0.756447,47.914665,0
AQL,calibration,30/09/2024 19:15,18.746196,23.958155,0.756361,47.916309,0
AQL,calibration,30/09/2024 19:15,18.745133,23.97049,0.756144,47.940979,0
AQL,calibration,30/09/2024 19:15,18.745899,23.97049,0.75623,47.940979,0
AQL,calibration,30/09/2024 19:15,18.746161,23.968846,0.756033,47.937691,0
AQL,calibration,30/09/2024 19:15,18.746173,23.977892,0.756079,47.955784,0
AQL,calibration,30/09/2024 19:15,18.746219,23.982001,0.75677,47.964001,0
AQL,calibration,30/09/2024 19:16,18.745384,23.979536,0.757088,47.959072,0
AQL,calibration,30/09/2024 19:16,18.746196,23.97707,0.756715,47.95414,0
AQL,calibration,30/09/2024 19:16,18.746356,23.977892,0.75672,47.955784,0
AQL,calibration,30/09/2024 19:16,18.746424,23.977892,0.757305,47.955784,0
AQL,calibration,30/09/2024 19:16,18.746641,23.981181,0.75673,47.96236,0
AQL,calibration,30/09/2024 19:16,18.745647,23.975425,0.756957,47.950848,0
AQL,calibration,30/09/2024 19:16,18.746447,23.975425,0.757451,47.950848,0
AQL,calibration,30/09/2024 19:16,18.746698,23.974601,0.756916,47.949203,0
AQL,calibration,30/09/2024 19:16,18.746916,23.975425,0.757164,47.950848,0
AQL,calibration,30/09/2024 19:16,18.746847,23.975425,0.756583,47.950848,0
AQL,calibration,30/09/2024 19:16,18.745864,23.963087,0.7573,47.926174,0
AQL,calibration,30/09/2024 19:16,18.746733,23.96391,0.757406,47.927822,0
AQL,calibration,30/09/2024 19:16,18.747133,23.96391,0.75727,47.927822,0
AQL,calibration,30/09/2024 19:16,18.747144,23.959799,0.757219,47.919598,0
AQL,calibration,30/09/2024 19:16,18.747316,23.958155,0.757446,47.916309,0
AQL,calibration,30/09/2024 19:16,18.745979,23.959799,0.756987,47.919598,0
AQL,calibration,30/09/2024 19:16,18.746801,23.956512,0.756972,47.913025,0
AQL,calibration,30/09/2024 19:16,18.747258,23.954043,0.757517,47.908085,0
AQL,calibration,30/09/2024 19:16,18.747258,23.960623,0.757325,47.921246,0
AQL,calibration,30/09/2024 19:16,18.747384,23.958976,0.757416,47.91795,0
AQL,calibration,30/09/2024 19:16,18.746276,23.974601,0.756498,47.949203,0
AQL,calibration,30/09/2024 19:16,18.747156,23.975425,0.756871,47.950848,0
AQL,calibration,30/09/2024 19:16,18.747567,23.977892,0.75678,47.955784,0
AQL,calibration,30/09/2024 19:16,18.747624,23.974601,0.756947,47.949203,0
AQL,calibration,30/09/2024 19:16,18.747521,23.981181,0.755836,47.96236,0
AQL,calibration,30/09/2024 19:16,18.74655,23.992692,0.756296,47.985386,0
AQL,calibration,30/09/2024 19:16,18.747407,23.990226,0.756911,47.980453,0
AQL,calibration,30/09/2024 19:16,18.747636,23.984469,0.756709,47.968937,0
AQL,calibration,30/09/2024 19:16,18.747681,23.982825,0.756881,47.965649,0
AQL,calibration,30/09/2024 19:16,18.747693,23.984469,0.757214,47.968937,0
AQL,calibration,30/09/2024 19:17,18.746847,23.987759,0.757678,47.975517,0
AQL,calibration,30/09/2024 19:17,18.747578,23.990226,0.75727,47.980453,0
AQL,calibration,30/09/2024 19:17,18.747784,23.988583,0.757194,47.977165,0
AQL,calibration,30/09/2024 19:17,18.747955,23.992692,0.756901,47.985386,0
AQL,calibration,30/09/2024 19:17,18.748024,23.994336,0.756195,47.98867,0
AQL,calibration,30/09/2024 19:17,18.746836,24.000094,0.756376,48.000187,0
AQL,calibration,30/09/2024 19:17,18.74767,24.000094,0.756472,48.000187,0
AQL,calibration,30/09/2024 19:17,18.747967,24.001739,0.756921,48.003479,0
AQL,calibration,30/09/2024 19:17,18.748195,23.999274,0.757174,47.998547,0
AQL,calibration,30/09/2024 19:17,18.748104,24.003383,0.757608,48.006767,0
AQL,calibration,30/09/2024 19:17,18.747121,24.00585,0.757492,48.0117,0
AQL,calibration,30/09/2024 19:17,18.74783,24.002561,0.757199,48.005123,0
AQL,calibration,30/09/2024 19:17,18.74815,24.003383,0.75677,48.006767,0
AQL,calibration,30/09/2024 19:17,18.748367,24.009141,0.757194,48.018284,0
AQL,calibration,30/09/2024 19:17,18.748355,24.010785,0.757254,48.021568,0
AQL,calibration,30/09/2024 19:17,18.747441,24.009141,0.756477,48.018284,0
AQL,calibration,30/09/2024 19:17,18.748093,24.008318,0.756689,48.016636,0
AQL,calibration,30/09/2024 19:17,18.748321,24.008318,0.756937,48.016636,0
AQL,calibration,30/09/2024 19:17,18.748607,24.007497,0.756876,48.014996,0
AQL,calibration,30/09/2024 19:17,18.748481,24.014074,0.756503,48.028149,0
AQL,calibration,30/09/2024 19:17,18.74743,24.037099,0.756462,48.0742,0
AQL,calibration,30/09/2024 19:17,18.748241,24.035454,0.757113,48.070908,0
AQL,calibration,30/09/2024 19:17,18.748561,24.029699,0.75678,48.059399,0
AQL,calibration,30/09/2024 19:17,18.748618,24.026409,0.757406,48.052818,0
AQL,calibration,30/09/2024 19:17,18.74871,24.015718,0.757027,48.031437,0
AQL,calibration,30/09/2024 19:17,18.747578,24.014074,0.757698,48.028149,0
AQL,calibration,30/09/2024 19:17,18.748287,24.018188,0.758127,48.036377,0
AQL,calibration,30/09/2024 19:17,18.748504,24.011608,0.757658,48.023216,0
AQL,calibration,30/09/2024 19:17,18.748618,24.014074,0.758157,48.028149,0
AQL,calibration,30/09/2024 19:17,18.748733,24.011608,0.758082,48.023216,0
AQL,calibration,30/09/2024 19:18,18.74791,24.020652,0.757355,48.041306,0
AQL,calibration,30/09/2024 19:18,18.748595,24.024763,0.757275,48.049526,0
AQL,calibration,30/09/2024 19:18,18.748744,24.019008,0.757673,48.038017,0
AQL,calibration,30/09/2024 19:18,18.748755,24.015718,0.757446,48.031437,0
AQL,calibration,30/09/2024 19:18,18.748973,24.016541,0.757991,48.033081,0
AQL,calibration,30/09/2024 19:18,18.747864,24.017365,0.757431,48.034729,0
AQL,calibration,30/09/2024 19:18,18.748607,24.012429,0.757471,48.024857,0
AQL,calibration,30/09/2024 19:18,18.748744,24.014896,0.757375,48.029793,0
AQL,calibration,30/09/2024 19:18,18.74895,24.017365,0.756997,48.034729,0
AQL,calibration,30/09/2024 19:18,18.749167,24.016541,0.757249,48.033081,0
AQL,calibration,30/09/2024 19:18,18.747887,24.023119,0.757093,48.046238,0
AQL,calibration,30/09/2024 19:18,18.748584,24.024763,0.756573,48.049526,0
AQL,calibration,30/09/2024 19:18,18.748893,24.025587,0.756997,48.051174,0
AQL,calibration,30/09/2024 19:18,18.749018,24.024763,0.756709,48.049526,0
AQL,calibration,30/09/2024 19:18,18.749133,24.023943,0.756881,48.047886,0
AQL,calibration,30/09/2024 19:18,18.748093,24.032167,0.75792,48.064335,0
AQL,calibration,30/09/2024 19:18,18.748744,24.031343,0.757335,48.062687,0
AQL,calibration,30/09/2024 19:18,18.749121,24.036278,0.757809,48.072556,0
AQL,calibration,30/09/2024 19:18,18.749087,24.032987,0.756982,48.065975,0
AQL,calibration,30/09/2024 19:18,18.749144,24.037923,0.75729,48.075848,0
AQL,calibration,30/09/2024 19:18,18.748104,24.037923,0.757537,48.075848,0
AQL,calibration,30/09/2024 19:18,18.748881,24.039567,0.757512,48.079132,0
AQL,calibration,30/09/2024 19:18,18.749018,24.028055,0.757466,48.05611,0
AQL,calibration,30/09/2024 19:18,18.749133,24.028876,0.757154,48.057751,0
AQL,calibration,30/09/2024 19:18,18.749247,24.027232,0.756962,48.054462,0
AQL,calibration,30/09/2024 19:18,18.748093,24.016541,0.757764,48.033081,0
AQL,calibration,30/09/2024 19:18,18.748984,24.018188,0.757744,48.036377,0
AQL,calibration,30/09/2024 19:18,18.749018,24.013252,0.75731,48.026505,0
AQL,calibration,30/09/2024 19:18,18.749361,24.017365,0.757688,48.034729,0
AQL,calibration,30/09/2024 19:18,18.74927,24.014074,0.7573,48.028149,0
AQL,calibration,30/09/2024 19:19,18.748104,24.015718,0.757532,48.031437,0
AQL,calibration,30/09/2024 19:19,18.748858,24.013252,0.75732,48.026505,0
AQL,calibration,30/09/2024 19:19,18.74911,24.021476,0.757471,48.04295,0
AQL,calibration,30/09/2024 19:19,18.749235,24.018188,0.757673,48.036377,0
AQL,calibration,30/09/2024 19:19,18.749167,24.013252,0.757512,48.026505,0
AQL,calibration,30/09/2024 19:19,18.748275,24.011608,0.75792,48.023216,0
AQL,calibration,30/09/2024 19:19,18.748961,24.008318,0.757567,48.016636,0
AQL,calibration,30/09/2024 19:19,18.74919,24.002561,0.757386,48.005123,0
AQL,calibration,30/09/2024 19:19,18.74943,24.002561,0.757734,48.005123,0
AQL,calibration,30/09/2024 19:19,18.749361,24.000094,0.757375,48.000187,0
AQL,calibration,30/09/2024 19:19,18.74831,24.004205,0.757169,48.008411,0
AQL,calibration,30/09/2024 19:19,18.748995,24.007497,0.757547,48.014996,0
AQL,calibration,30/09/2024 19:19,18.749441,23.999274,0.757159,47.998547,0
AQL,calibration,30/09/2024 19:19,18.749578,23.99845,0.757532,47.996899,0
AQL,calibration,30/09/2024 19:19,18.749464,23.991048,0.75728,47.982098,0
AQL,calibration,30/09/2024 19:19,18.748321,23.990226,0.756487,47.980453,0
AQL,calibration,30/09/2024 19:19,18.749315,23.983645,0.757602,47.967289,0
AQL,calibration,30/09/2024 19:19,18.749418,23.985292,0.75729,47.970585,0
AQL,calibration,30/09/2024 19:19,18.749487,23.984469,0.757375,47.968937,0
AQL,calibration,30/09/2024 19:19,18.749807,23.982001,0.757123,47.964001,0
AQL,calibration,30/09/2024 19:19,18.748733,23.982825,0.757406,47.965649,0
AQL,calibration,30/09/2024 19:19,18.749315,23.981181,0.757365,47.96236,0
AQL,calibration,30/09/2024 19:19,18.749624,23.976248,0.757179,47.952496,0
AQL,calibration,30/09/2024 19:19,18.749578,23.977892,0.757214,47.955784,0
AQL,calibration,30/09/2024 19:19,18.749681,23.97707,0.757133,47.95414,0
AQL,calibration,30/09/2024 19:19,18.748653,23.974601,0.757492,47.949203,0
AQL,calibration,30/09/2024 19:19,18.749361,23.97131,0.7579,47.942619,0
AQL,calibration,30/09/2024 19:19,18.749807,23.972957,0.757517,47.945915,0
AQL,calibration,30/09/2024 19:19,18.749898,23.974601,0.757608,47.949203,0
AQL,calibration,30/09/2024 19:19,18.749807,23.972134,0.757239,47.944267,0
AQL,calibration,30/09/2024 19:20,18.748778,23.97049,0.757597,47.940979,0
AQL,calibration,30/09/2024 19:20,18.74959,23.97049,0.757532,47.940979,0
AQL,calibration,30/09/2024 19:20,18.750035,23.975425,0.757557,47.950848,0
AQL,calibration,30/09/2024 19:20,18.750104,23.972957,0.757194,47.945915,0
AQL,calibration,30/09/2024 19:20,18.750172,23.966379,0.757426,47.932758,0
AQL,calibration,30/09/2024 19:20,18.748927,23.967201,0.757688,47.934402,0
AQL,calibration,30/09/2024 19:20,18.74975,23.967201,0.757824,47.934402,0
AQL,calibration,30/09/2024 19:20,18.750138,23.964734,0.757224,47.929466,0
AQL,calibration,30/09/2024 19:20,18.750218,23.965557,0.756997,47.931114,0
