HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 14:11:58,23,,,12628936,13.408750,3201429,1.044574,9.613200,3287.199951,2865.449832,,0.562814,,5730.899902,
Sample,25/04/2023 14:11:59,23,,,12628917,13.408962,3201510,1.044600,9.585200,3287.100098,2865.365430,,0.563248,,5730.730957,
Sample,25/04/2023 14:12:00,23,,,12628811,13.410148,3201320,1.044538,9.617300,3288.000000,2866.126081,,0.562230,,5732.251953,
Sample,25/04/2023 14:12:01,23,,,12628619,13.412295,3201551,1.044614,9.571300,3285.800049,2864.266551,,0.563468,,5728.533203,
Sample,25/04/2023 14:12:02,23,,,12628439,13.414309,3201358,1.044550,9.598600,3286.500000,2864.858192,,0.562434,,5729.716309,
Sample,25/04/2023 14:12:03,23,,,12628210,13.416870,3201501,1.044597,9.622900,3289.899902,2867.731993,,0.563200,,5735.463867,
Sample,25/04/2023 14:12:04,23,,,12628019,13.419007,3201459,1.044584,9.607500,3287.899902,2866.041473,,0.562975,,5732.083008,
Sample,25/04/2023 14:12:05,23,9422986,5.716439,12627768,13.421814,3201402,1.044565,9.584599,3284.399902,2863.083063,,0.562669,,5726.166016,
Sample,25/04/2023 14:12:06,23,,,12627395,13.425987,3201507,1.044599,9.605700,3287.500000,2865.703452,,0.563232,,5731.406738,
Sample,25/04/2023 14:12:07,23,,,12627191,13.428268,3201519,1.044603,9.592200,3284.100098,2862.829650,,0.563296,,5725.659180,
Sample,25/04/2023 14:12:08,23,,,12626942,13.431054,3201459,1.044584,9.590200,3285.300049,2863.843921,,0.562975,,5727.687988,
Sample,25/04/2023 14:12:09,23,,,12626821,13.432407,3201453,1.044582,9.588300,3282.699951,2861.646163,,0.562943,,5723.292480,
Sample,25/04/2023 14:12:10,23,,,12626688,13.433895,3201529,1.044607,9.653299,3294.199951,2871.366652,,0.563350,,5742.733398,
Sample,25/04/2023 14:12:11,23,,,12626475,13.436277,3201349,1.044547,9.672500,3293.899902,2871.113032,,0.562385,,5742.226074,
Sample,25/04/2023 14:12:12,23,,,12626319,13.438022,3201558,1.044616,9.633299,3293.300049,2870.606000,,0.563505,,5741.211914,
Sample,25/04/2023 14:12:13,23,,,12626125,13.440192,3201538,1.044610,9.665599,3295.000000,2872.042901,,0.563398,,5744.085938,
Sample,25/04/2023 14:12:14,23,,,12625849,13.443280,3201496,1.044596,9.661300,3296.100098,2872.972769,,0.563173,,5745.945312,
Sample,25/04/2023 14:12:15,23,,,12625596,13.446110,3201580,1.044623,9.704100,3297.500000,2874.156051,,0.563623,,5748.312012,
