Time,Temp,IR,Vis,Lux,Accel_X,Accel_Y,Accel_Z,Tilt,VBAT
07/09/2023 09:33,28.06,3894,5459,72,0.22,10,0.22,1,3.73
07/09/2023 09:33,28.06,3962,5592,77,0.23,9.99,0.23,1,3.73
07/09/2023 09:33,28.06,3984,5634,78,0.22,10.01,0.23,1,3.73
07/09/2023 09:33,28.11,3994,5654,79,0.23,10,0.24,1,3.73
07/09/2023 09:34,28.12,4000,5664,79,0.24,10.01,0.23,1,3.73
07/09/2023 09:34,28.12,4005,5673,79,0.22,10,0.24,1,3.73
07/09/2023 09:34,28.12,4007,5676,79,0.23,10,0.23,1,3.73
07/09/2023 09:34,28.15,4008,5679,79,0.22,10,0.24,1,3.73
07/09/2023 09:35,28.17,4009,5682,80,0.23,10,0.24,1,3.73
07/09/2023 09:35,28.18,4007,5679,79,0.24,10,0.24,1,3.73
07/09/2023 09:35,28.19,4005,5675,79,0.23,10,0.25,1,3.73
07/09/2023 09:35,28.19,4002,5669,79,0.22,10,0.24,1,3.73
07/09/2023 09:36,28.19,3996,5657,79,0.22,9.99,0.25,1,3.73
07/09/2023 09:36,28.19,3994,5654,79,0.22,10,0.23,1,3.73
07/09/2023 09:36,28.19,3993,5652,79,0.22,10,0.25,1,3.73
07/09/2023 09:36,28.19,3993,5651,79,0.23,10.01,0.24,1,3.73
07/09/2023 09:37,28.19,3995,5656,79,0.22,10.01,0.24,1,3.73
07/09/2023 09:37,28.19,3996,5657,79,0.22,10,0.24,1,3.73
07/09/2023 09:37,28.19,3985,5636,78,0.22,10,0.23,1,3.73
07/09/2023 09:37,28.21,3963,5593,77,0.22,9.99,0.23,1,3.73
07/09/2023 09:38,28.19,3976,5618,78,0.22,10.01,0.24,1,3.73
07/09/2023 09:38,28.21,3969,5604,77,0.22,10,0.23,1,3.73
07/09/2023 09:38,28.22,3938,5545,75,0.22,10,0.24,1,3.73
07/09/2023 09:38,28.21,3950,5568,76,0.21,10,0.23,1,3.73
07/09/2023 09:39,28.21,3931,5530,75,0.23,10,0.25,1,3.73
07/09/2023 09:39,28.21,3929,5527,74,0.23,10,0.25,1,3.73
07/09/2023 09:39,28.19,3914,5499,74,0.22,10,0.23,1,3.73
07/09/2023 09:39,28.19,3889,5450,72,0.22,10,0.23,1,3.73
07/09/2023 09:40,28.22,3864,5402,70,0.21,10,0.24,1,3.73
07/09/2023 09:40,28.21,3848,5371,70,0.22,10.01,0.23,1,3.73
07/09/2023 09:40,28.19,3843,5360,69,0.23,9.99,0.25,1,3.73
07/09/2023 09:40,28.19,3844,5364,69,0.23,10,0.24,1,3.73
07/09/2023 09:41,28.19,3836,5347,69,0.22,10.01,0.24,1,3.73
07/09/2023 09:41,28.19,3829,5334,68,0.23,9.99,0.23,1,3.73
07/09/2023 09:41,28.19,3826,5328,68,0.22,10.01,0.24,1,3.73
07/09/2023 09:41,28.19,3824,5324,68,0.21,9.99,0.24,1,3.73
07/09/2023 09:42,28.19,3822,5321,68,0.23,10,0.24,1,3.73
07/09/2023 09:42,28.19,3823,5323,68,0.22,10.01,0.24,1,3.73
07/09/2023 09:42,28.19,3822,5320,68,0.22,10,0.25,1,3.73
07/09/2023 09:42,28.19,3818,5312,68,0.22,10,0.25,1,3.73
07/09/2023 09:42,28.19,3816,5309,68,0.23,9.99,0.24,1,3.73
07/09/2023 09:43,28.19,3814,5306,68,0.23,10,0.24,1,3.73
07/09/2023 09:43,28.19,3813,5304,68,0.22,10.01,0.23,1,3.73
07/09/2023 09:43,28.19,3810,5297,67,0.23,10.01,0.23,1,3.73
07/09/2023 09:44,28.19,3811,5299,67,0.22,9.98,0.23,1,3.73
07/09/2023 09:44,28.19,3811,5299,67,0.22,10,0.24,1,3.73
07/09/2023 09:44,28.16,3810,5297,67,0.23,10,0.23,1,3.73
07/09/2023 09:44,28.14,3808,5294,67,0.23,10.01,0.24,1,3.73
07/09/2023 09:45,28.15,3810,5296,67,0.23,10,0.24,1,3.73
07/09/2023 09:45,28.15,3810,5297,67,0.22,10,0.24,1,3.73
07/09/2023 09:45,28.12,3809,5294,67,0.22,10,0.24,1,3.73
07/09/2023 09:45,28.12,3810,5296,67,0.22,10,0.24,1,3.73
07/09/2023 09:46,28.12,3812,5298,67,0.24,9.99,0.23,1,3.73
07/09/2023 09:46,28.15,3808,5293,67,0.22,10,0.24,1,3.73
07/09/2023 09:46,28.12,3810,5296,67,0.22,10.01,0.27,1,3.73
07/09/2023 09:46,28.12,3810,5296,67,0.22,10.01,0.25,1,3.73
07/09/2023 09:47,28.12,3811,5296,67,0.23,10,0.24,1,3.73
07/09/2023 09:47,28.12,3810,5297,67,0.23,10,0.24,1,3.73
07/09/2023 09:47,28.12,3811,5297,67,0.22,10,0.24,1,3.73
07/09/2023 09:47,28.12,3810,5295,67,0.22,10,0.25,1,3.73
07/09/2023 09:48,28.12,3813,5300,67,0.23,10,0.26,1,3.73
07/09/2023 09:48,28.1,3813,5300,67,0.22,10,0.25,1,3.73
07/09/2023 09:48,28.08,3813,5301,67,0.23,10,0.24,1,3.73
07/09/2023 09:48,28.09,3813,5301,67,0.23,10,0.23,1,3.73
07/09/2023 09:49,28.06,3813,5302,67,0.23,10,0.22,1,3.73
07/09/2023 09:49,28.06,3814,5303,67,0.22,10,0.23,1,3.73
07/09/2023 09:49,28.06,3812,5299,67,0.22,10,0.25,1,3.73
07/09/2023 09:49,28.06,3813,5301,67,0.2,9.91,0.24,1,3.73
07/09/2023 09:50,28.06,4046,5687,76,0.23,10,0.25,1,3.73
07/09/2023 09:50,28.06,4159,5874,81,0.22,9.99,0.25,1,3.73
07/09/2023 09:50,28.06,4154,5868,81,0.21,10,0.23,1,3.73
07/09/2023 09:50,28.06,4156,5871,81,0.22,10,0.24,1,3.73
07/09/2023 09:51,28.02,4158,5875,81,0.21,10,0.24,1,3.73
07/09/2023 09:51,28.02,4157,5872,81,0.22,10,0.23,1,3.73
07/09/2023 09:51,28,4158,5874,81,0.22,10,0.24,1,3.73
07/09/2023 09:51,28,4158,5874,81,0.22,10,0.24,1,3.73
07/09/2023 09:52,28,4161,5880,81,0.23,10,0.24,1,3.73
07/09/2023 09:52,28,4160,5879,81,0.22,9.99,0.24,1,3.73
07/09/2023 09:52,28,4161,5880,81,0.21,10,0.23,1,3.73
07/09/2023 09:52,28,4163,5884,81,0.22,10,0.24,1,3.73
07/09/2023 09:52,28,4164,5885,81,0.22,9.99,0.23,1,3.73
07/09/2023 09:53,28,4164,5885,81,0.22,10,0.23,1,3.73
07/09/2023 09:53,27.96,4164,5885,81,0.22,10.01,0.24,1,3.73
07/09/2023 09:53,27.99,4164,5887,81,0.23,9.99,0.24,1,3.73
07/09/2023 09:53,27.94,4165,5888,81,0.22,10,0.24,1,3.73
07/09/2023 09:54,27.94,4163,5886,81,0.22,10,0.24,1,3.73
07/09/2023 09:54,27.94,4165,5889,82,0.23,10,0.23,1,3.73
07/09/2023 09:54,27.94,4166,5890,82,0.22,10,0.23,1,3.73
07/09/2023 09:54,27.94,4166,5891,82,0.22,10,0.24,1,3.73
07/09/2023 09:55,27.94,4167,5893,82,0.21,10.01,0.24,1,3.73
07/09/2023 09:55,27.94,4168,5894,82,0.22,9.99,0.23,1,3.73
07/09/2023 09:55,27.94,4169,5897,82,0.23,10,0.24,1,3.73
07/09/2023 09:55,27.94,4169,5897,82,0.23,10,0.23,1,3.73
07/09/2023 09:56,27.94,4170,5898,82,0.22,10,0.23,1,3.73
07/09/2023 09:56,27.92,4169,5897,82,0.21,10.01,0.24,1,3.73
07/09/2023 09:56,27.9,4169,5898,82,0.22,10,0.23,1,3.73
07/09/2023 09:56,27.88,4170,5900,82,0.22,10,0.24,1,3.73
07/09/2023 09:57,27.88,4172,5903,82,0.21,10,0.22,1,3.73
07/09/2023 09:57,27.88,4172,5905,82,0.23,10,0.25,1,3.73
07/09/2023 09:57,27.88,4175,5908,82,0.22,10,0.24,1,3.73
07/09/2023 09:57,27.88,4176,5911,82,0.22,10,0.24,1,3.73
07/09/2023 09:58,27.88,4178,5914,82,0.24,10,0.24,1,3.73
07/09/2023 09:58,27.88,4180,5919,83,0.22,10,0.24,1,3.73
07/09/2023 09:58,27.88,4181,5921,83,0.23,10,0.24,1,3.73
07/09/2023 09:58,27.88,4184,5925,83,0.22,10,0.25,1,3.73
07/09/2023 09:59,27.84,4186,5930,83,0.22,9.99,0.23,1,3.73
07/09/2023 09:59,27.84,4189,5936,83,0.22,10,0.24,1,3.73
07/09/2023 09:59,27.83,4193,5944,83,0.23,10,0.23,1,3.73
07/09/2023 09:59,27.84,4197,5953,84,0.22,10.01,0.23,1,3.73
07/09/2023 10:00,27.81,4201,5961,84,0.22,10,0.24,1,3.73
07/09/2023 10:00,27.81,4206,5970,84,0.22,10,0.24,1,3.73
07/09/2023 10:00,27.81,4210,5978,85,0.22,9.99,0.25,1,3.73
07/09/2023 10:00,27.81,4217,5990,85,0.23,10.01,0.23,1,3.73
07/09/2023 10:01,27.81,4227,6010,86,0.22,10,0.24,1,3.73
07/09/2023 10:01,27.81,4239,6035,86,0.22,10,0.24,1,3.73
07/09/2023 10:01,27.81,4292,6139,90,0.22,10,0.23,1,3.73
07/09/2023 10:01,27.81,4338,6229,93,0.23,10.01,0.24,1,3.73
07/09/2023 10:01,27.81,4395,6339,96,0.22,10.01,0.24,1,3.73
07/09/2023 10:02,27.81,4409,6366,97,0.21,10,0.24,1,3.73
07/09/2023 10:02,27.81,4414,6376,98,0.22,10,0.24,1,3.73
07/09/2023 10:02,27.77,4418,6382,98,0.22,10,0.24,1,3.73
07/09/2023 10:02,27.77,4420,6387,98,0.22,10.01,0.24,1,3.72
07/09/2023 10:03,27.77,4422,6391,98,0.22,10,0.24,1,3.73
07/09/2023 10:03,27.77,4424,6395,98,0.23,10,0.25,1,3.73
07/09/2023 10:03,27.75,4425,6397,98,0.22,10,0.24,1,3.73
07/09/2023 10:03,27.75,4425,6397,98,0.22,10,0.23,1,3.73
07/09/2023 10:04,27.75,4425,6397,98,0.23,10.01,0.24,1,3.73
07/09/2023 10:04,27.75,4423,6392,98,0.23,10,0.24,1,3.73
07/09/2023 10:04,27.75,4424,6394,98,0.22,10,0.24,1,3.73
07/09/2023 10:04,27.75,4422,6391,98,0.21,10.01,0.24,1,3.72
07/09/2023 10:05,27.75,4420,6389,98,0.22,10,0.25,1,3.72
07/09/2023 10:05,27.75,4418,6384,98,0.22,10,0.25,1,3.73
07/09/2023 10:05,27.75,4407,6362,97,0.22,10,0.25,1,3.73
07/09/2023 10:05,27.75,4373,6296,95,0.22,10,0.24,1,3.73
07/09/2023 10:06,27.75,4297,6149,90,0.22,10,0.24,1,3.73
07/09/2023 10:06,27.75,4274,6103,89,0.22,10,0.23,1,3.73
07/09/2023 10:06,27.75,4273,6102,89,0.23,10,0.25,1,3.73
07/09/2023 10:06,27.75,4276,6109,89,0.21,10.01,0.24,1,3.73
07/09/2023 10:07,27.74,4263,6084,88,0.22,10,0.25,1,3.73
07/09/2023 10:07,27.71,4268,6094,88,0.23,10,0.23,1,3.73
07/09/2023 10:07,27.71,4287,6129,90,0.22,9.99,0.23,1,3.73
07/09/2023 10:07,27.71,4319,6192,92,0.22,10.01,0.24,1,3.73
07/09/2023 10:08,27.69,4334,6223,93,0.23,10.01,0.23,1,3.73
07/09/2023 10:08,27.69,4360,6274,95,0.23,10,0.24,1,3.72
07/09/2023 10:08,27.69,4418,6387,98,0.23,9.99,0.25,1,3.72
07/09/2023 10:08,27.69,4428,6406,99,0.22,10,0.23,1,3.73
07/09/2023 10:09,27.69,4428,6406,99,0.22,10,0.22,1,3.73
07/09/2023 10:09,27.69,4427,6406,99,0.22,10,0.23,1,3.73
07/09/2023 10:09,27.69,4427,6403,99,0.22,10,0.23,1,3.72
07/09/2023 10:09,27.69,4423,6396,98,0.22,10,0.24,1,3.72
08/09/2023 08:09,24.83,3994,5587,73,0.19,10.01,0.25,1,3.66
08/09/2023 08:09,25.04,4003,5598,73,0.19,10.01,0.25,1,3.67
08/09/2023 08:09,25.24,4003,5598,73,0.2,10.01,0.24,1,3.67
08/09/2023 08:09,25.49,4003,5598,73,0.19,10.01,0.25,1,3.67
08/09/2023 08:10,25.66,4002,5597,73,0.2,10,0.25,1,3.67
08/09/2023 08:10,25.79,4002,5598,73,0.21,10.01,0.25,1,3.67
08/09/2023 08:10,25.92,4003,5598,73,0.2,10.02,0.25,1,3.67
08/09/2023 08:10,26.04,4004,5601,73,0.21,10.01,0.26,1,3.67
08/09/2023 08:10,26.17,4004,5601,73,0.18,10.01,0.25,1,3.67
08/09/2023 08:11,26.23,4004,5601,74,0.19,10.02,0.25,1,3.67
08/09/2023 08:11,26.31,4005,5603,74,0.21,10.01,0.25,1,3.67
08/09/2023 08:11,26.37,4006,5605,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:11,26.42,4006,5607,74,0.21,10.01,0.26,1,3.67
08/09/2023 08:12,26.47,4007,5608,74,0.2,10.02,0.25,1,3.67
08/09/2023 08:12,26.5,4007,5608,74,0.19,10.02,0.25,1,3.67
08/09/2023 08:12,26.56,4008,5609,74,0.18,10.01,0.24,1,3.67
08/09/2023 08:12,26.56,4009,5610,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:13,26.62,4008,5610,74,0.19,10.01,0.26,1,3.67
08/09/2023 08:13,26.63,4008,5609,74,0.2,10.02,0.25,1,3.67
08/09/2023 08:13,26.69,4009,5611,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:13,26.69,4009,5612,74,0.2,10.01,0.26,1,3.67
08/09/2023 08:14,26.69,4010,5612,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:14,26.75,4010,5613,74,0.19,10.01,0.24,1,3.67
08/09/2023 08:14,26.75,4011,5614,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:14,26.75,4011,5614,74,0.22,9.98,0.28,2,3.67
08/09/2023 08:15,26.76,4011,5614,74,0.18,10.01,0.26,1,3.67
08/09/2023 08:15,26.81,4011,5615,74,0.2,10.01,0.24,1,3.67
08/09/2023 08:15,26.81,4013,5617,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:15,26.81,4012,5616,74,0.2,10.02,0.25,1,3.67
08/09/2023 08:16,26.81,4013,5618,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:16,26.85,4013,5618,74,0.19,10.01,0.24,1,3.67
08/09/2023 08:16,26.88,4013,5618,74,0.18,10.01,0.24,1,3.67
08/09/2023 08:16,26.88,4012,5616,74,0.2,10,0.25,1,3.67
08/09/2023 08:17,26.88,4012,5617,74,0.2,10,0.25,1,3.67
08/09/2023 08:17,26.88,4012,5616,74,0.2,10,0.24,1,3.67
08/09/2023 08:17,26.88,4010,5614,74,0.18,10,0.25,1,3.67
08/09/2023 08:17,26.88,4011,5614,74,0.2,10,0.25,1,3.67
08/09/2023 08:18,26.88,4011,5615,74,0.18,10.01,0.25,1,3.67
08/09/2023 08:18,26.93,4012,5617,74,0.18,10.01,0.24,1,3.67
08/09/2023 08:18,26.94,4012,5616,74,0.18,10.02,0.24,1,3.67
08/09/2023 08:18,26.94,4011,5615,74,0.2,10,0.25,1,3.67
08/09/2023 08:18,26.94,4011,5615,74,0.2,10.01,0.24,1,3.67
08/09/2023 08:19,26.94,4012,5616,74,0.2,10.01,0.26,1,3.67
08/09/2023 08:19,26.94,4010,5614,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:19,26.94,4011,5615,74,0.19,10,0.25,1,3.67
08/09/2023 08:19,26.94,4011,5614,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:20,26.94,4011,5614,74,0.22,10.01,0.25,1,3.67
08/09/2023 08:20,26.96,4012,5616,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:20,26.97,4012,5616,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:20,27,4012,5617,74,0.21,10.01,0.25,1,3.67
08/09/2023 08:21,27,4012,5617,74,0.18,10.01,0.25,1,3.67
08/09/2023 08:21,27,4012,5618,74,0.2,10.01,0.26,1,3.67
08/09/2023 08:21,27,4012,5618,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:21,27,4012,5618,74,0.2,10.01,0.26,1,3.67
08/09/2023 08:22,27,4012,5618,74,0.21,10.01,0.26,1,3.67
08/09/2023 08:22,27,4012,5617,74,0.2,10,0.26,1,3.67
08/09/2023 08:22,27,4013,5619,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:22,27,4014,5622,74,0.2,10.01,0.24,1,3.67
08/09/2023 08:23,27,4015,5623,74,0.21,10.01,0.25,1,3.67
08/09/2023 08:23,27,4016,5624,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:23,27.02,4016,5625,74,0.19,10,0.25,1,3.67
08/09/2023 08:23,27,4017,5626,74,0.19,10.01,0.24,1,3.67
08/09/2023 08:24,27.05,4017,5627,74,0.19,10.01,0.24,1,3.67
08/09/2023 08:24,27.06,4017,5627,74,0.2,10.01,0.25,1,3.67
08/09/2023 08:24,27.04,4018,5629,74,0.19,10.01,0.25,1,3.67
08/09/2023 08:24,27.06,4018,5629,74,0.19,10.01,0.26,1,3.67
08/09/2023 08:25,27.06,4019,5630,74,0.2,10,0.26,1,3.67
08/09/2023 08:25,27.06,4019,5631,74,0.18,10.01,0.24,1,3.67
08/09/2023 08:25,27.06,4020,5632,75,0.18,10.01,0.25,1,3.67
08/09/2023 08:25,27.06,4019,5631,75,0.19,10.01,0.24,1,3.67
08/09/2023 08:26,27.06,4020,5634,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:26,27.06,4021,5634,75,0.2,10,0.26,1,3.67
08/09/2023 08:26,27.06,4021,5634,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:26,27.06,4022,5637,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:27,27.06,4023,5639,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:27,27.06,4024,5641,75,0.19,10,0.26,1,3.67
08/09/2023 08:27,27.06,4024,5641,75,0.2,10,0.25,1,3.67
08/09/2023 08:27,27.06,4025,5643,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:27,27.06,4026,5644,75,0.2,10,0.25,1,3.67
08/09/2023 08:28,27.06,4026,5646,75,0.2,10,0.25,1,3.67
08/09/2023 08:28,27.06,4027,5646,75,0.19,10.02,0.25,1,3.67
08/09/2023 08:28,27.06,4027,5646,75,0.19,10.01,0.24,1,3.67
08/09/2023 08:28,27.08,4028,5648,75,0.2,10,0.25,1,3.67
08/09/2023 08:29,27.09,4029,5649,75,0.19,10,0.25,1,3.67
08/09/2023 08:29,27.06,4028,5648,75,0.2,10.01,0.26,1,3.67
08/09/2023 08:29,27.09,4030,5651,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:29,27.09,4029,5651,75,0.21,10,0.25,1,3.67
08/09/2023 08:30,27.12,4029,5651,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:30,27.12,4029,5651,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:30,27.12,4028,5649,75,0.2,10.01,0.26,1,3.67
08/09/2023 08:30,27.1,4027,5648,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:31,27.1,4027,5648,75,0.2,10.01,0.26,1,3.67
08/09/2023 08:31,27.12,4028,5648,75,0.19,10.02,0.25,1,3.67
08/09/2023 08:31,27.12,4027,5646,75,0.2,10.01,0.26,1,3.67
08/09/2023 08:31,27.12,4028,5649,75,0.19,10.01,0.24,1,3.67
08/09/2023 08:32,27.12,4027,5646,75,0.2,10,0.24,1,3.67
08/09/2023 08:32,27.12,4026,5646,75,0.19,10,0.26,1,3.67
08/09/2023 08:32,27.12,4028,5648,75,0.2,10.01,0.24,1,3.67
08/09/2023 08:32,27.12,4028,5648,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:33,27.12,4027,5647,75,0.19,10.01,0.26,1,3.67
08/09/2023 08:33,27.12,4028,5648,75,0.21,10.01,0.26,1,3.67
08/09/2023 08:33,27.12,4028,5649,75,0.19,10,0.25,1,3.67
08/09/2023 08:33,27.12,4028,5649,75,0.2,10,0.26,1,3.67
08/09/2023 08:34,27.12,4028,5649,75,0.2,10,0.26,1,3.67
08/09/2023 08:34,27.12,4027,5647,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:34,27.12,4028,5648,75,0.19,10,0.26,1,3.67
08/09/2023 08:34,27.12,4027,5647,75,0.21,10.01,0.25,1,3.67
08/09/2023 08:35,27.12,4027,5647,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:35,27.12,4027,5646,75,0.2,10,0.25,1,3.67
08/09/2023 08:35,27.12,4027,5646,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:35,27.12,4027,5646,75,0.2,10.01,0.24,1,3.67
08/09/2023 08:35,27.15,4026,5645,75,0.2,10.01,0.26,1,3.67
08/09/2023 08:36,27.12,4025,5643,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:36,27.15,4025,5643,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:36,27.12,4026,5644,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:36,27.12,4025,5643,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:37,27.12,4024,5641,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:37,27.12,4023,5639,75,0.2,10.02,0.25,1,3.67
08/09/2023 08:37,27.15,4023,5640,75,0.2,10.01,0.24,1,3.67
08/09/2023 08:37,27.12,4023,5639,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:38,27.12,4023,5639,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:38,27.15,4023,5639,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:38,27.15,4024,5640,75,0.21,10,0.25,1,3.67
08/09/2023 08:38,27.15,4024,5640,75,0.19,10.01,0.25,1,3.67
08/09/2023 08:39,27.17,4024,5640,75,0.2,10.01,0.25,1,3.67
08/09/2023 08:39,27.16,4023,5639,75,0.2,10.02,0.25,1,3.67
08/09/2023 08:39,27.16,4023,5639,75,0.19,10.01,0.26,1,3.67
