Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,28/08/2023 13:59,23,,,12015705,20.352923,3176925,1.03652,5.5938,2723.800049,2389.230484,,0.428437,,4778.460938,
Sample,28/08/2023 13:59,23,,,12016039,20.349056,3177002,1.036545,5.6094,2727.800049,2392.611524,,0.42887,,4785.223145,
Sample,28/08/2023 13:59,23,,,12015646,20.353606,3176915,1.036516,5.5898,2725.300049,2390.498374,,0.428381,,4780.996582,
Sample,28/08/2023 13:59,23,,,12015246,20.358237,3177046,1.03656,5.6094,2728.600098,2393.287773,,0.429117,,4786.575684,
Sample,28/08/2023 13:59,23,,,12015282,20.35782,3176977,1.036537,5.6032,2729.399902,2393.963816,,0.428729,,4787.927734,
Sample,28/08/2023 13:59,23,,,12015206,20.3587,3176973,1.036536,5.601501,2730.100098,2394.555663,,0.428707,,4789.111328,
Sample,28/08/2023 13:59,23,,,12015517,20.355099,3177024,1.036552,5.5988,2727.800049,2392.611524,,0.428993,,4785.223145,
Sample,28/08/2023 13:59,23,,,12015457,20.355794,3177054,1.036562,5.6093,2729.899902,2394.386446,,0.429162,,4788.772949,
Sample,28/08/2023 13:59,23,,,12015939,20.350213,3176926,1.03652,5.6204,2733,2397.006834,,0.428443,,4794.013672,
Sample,28/08/2023 13:59,23,,,12016127,20.348037,3177117,1.036583,5.6007,2734.800049,2398.528343,,0.429516,,4797.056641,
Sample,28/08/2023 13:59,23,,,12016385,20.34505,3176920,1.036518,5.5943,2739.300049,2402.332013,,0.428409,,4804.664062,
Sample,28/08/2023 13:59,23,9290086,4.985771,12017386,20.333461,3177107,1.03658,5.6067,2738.399902,2401.571155,,0.42946,,4803.14209,
Sample,28/08/2023 13:59,23,,,12017730,20.329479,3177101,1.036578,5.6087,2739.899902,2402.839045,,0.429426,,4805.678223,
Sample,28/08/2023 13:59,23,,,12017925,20.327222,3177051,1.036561,5.5821,2740.399902,2403.261675,,0.429145,,4806.523438,
Sample,28/08/2023 13:59,23,,,12018513,20.320415,3176988,1.03654,5.6111,2741.199951,2403.937924,,0.428791,,4807.875977,
Sample,28/08/2023 13:59,23,,,12018759,20.317568,3177121,1.036584,5.6136,2741,2403.768914,,0.429538,,4807.537598,
Sample,28/08/2023 13:59,23,,,12019441,20.309674,3177097,1.036576,5.6064,2743.800049,2406.135683,,0.429403,,4812.271484,
Sample,28/08/2023 13:59,23,,,12020380,20.298807,3177047,1.03656,5.6,2743.800049,2406.135683,,0.429123,,4812.271484,
Sample,28/08/2023 13:59,23,,,12021012,20.291493,3177146,1.036592,5.596601,2745.199951,2407.318964,,0.429678,,4814.637695,
Sample,28/08/2023 13:59,23,,,12022164,20.278163,3177114,1.036582,5.6157,2743.5,2405.882063,,0.429499,,4811.76416,
Sample,28/08/2023 13:59,23,,,12023133,20.266952,3176948,1.036527,5.597899,2747.100098,2408.925081,,0.428567,,4817.850098,
Sample,28/08/2023 13:59,23,,,12023922,20.257824,3177112,1.036581,5.6201,2753.5,2414.334662,,0.429488,,4828.669434,
Sample,28/08/2023 13:59,23,,,12024257,20.253949,3177050,1.036561,5.5925,2749.199951,2410.700003,,0.429139,,4821.399902,
Sample,28/08/2023 13:59,23,,,12024679,20.249067,3176934,1.036523,5.6053,2755.800049,2416.278801,,0.428488,,4832.557617,
Sample,28/08/2023 13:59,23,,,12025227,20.242728,3177084,1.036572,5.6042,2750.5,2411.798883,,0.42933,,4823.597656,
Sample,28/08/2023 13:59,23,,,12025459,20.240045,3176917,1.036517,5.5931,2756,2416.447812,,0.428392,,4832.895508,
Sample,28/08/2023 13:59,23,,,12025843,20.235604,3176958,1.036531,5.6187,2759.399902,2419.321613,,0.428623,,4838.643066,
Sample,28/08/2023 13:59,23,,,12026179,20.231717,3177037,1.036557,5.5957,2753.600098,2414.419271,,0.429066,,4828.838379,
Sample,28/08/2023 13:59,23,,,12026647,20.226305,3177037,1.036557,5.6314,2763.300049,2422.618251,,0.429066,,4845.236328,
Sample,28/08/2023 13:59,23,,,12027094,20.221135,3176914,1.036516,5.591,2758.600098,2418.64557,,0.428376,,4837.291016,
Sample,28/08/2023 13:59,23,,,12027444,20.217088,3177085,1.036572,5.6171,2767.399902,2426.083692,,0.429336,,4852.16748,
Sample,28/08/2023 13:59,23,,,12027957,20.211155,3177033,1.036555,5.6079,2764.800049,2423.886141,,0.429044,,4847.772461,
Sample,28/08/2023 13:59,23,,,12029050,20.198517,3176959,1.036531,5.6039,2766.600098,2425.40765,,0.428628,,4850.81543,
Sample,28/08/2023 13:59,23,,,12030236,20.184805,3177066,1.036566,5.6232,2771,2429.126711,,0.429229,,4858.253418,
Sample,28/08/2023 13:59,23,,,12031350,20.171927,3176960,1.036531,5.5854,2767.699951,2426.337312,,0.428634,,4852.674805,
Sample,28/08/2023 13:59,23,,,12032110,20.163142,3177078,1.03657,5.6236,2775.5,2432.93038,,0.429297,,4865.86084,
Sample,28/08/2023 13:59,23,,,12032403,20.159755,3177191,1.036607,5.6092,2768.100098,2426.675539,,0.429931,,4853.351074,
Sample,28/08/2023 13:59,23,,,12032384,20.159975,3176998,1.036544,5.5904,2776,2433.35301,,0.428847,,4866.706055,
Sample,28/08/2023 13:59,23,,,12032233,20.16172,3177093,1.036575,5.6282,2784.100098,2440.199698,,0.429381,,4880.399414,
Sample,28/08/2023 13:59,23,,,12032281,20.161165,3177077,1.03657,5.5922,2774.300049,2431.91611,,0.429291,,4863.832031,
Sample,28/08/2023 13:59,23,,,12032800,20.155167,3177158,1.036596,5.6072,2786.699951,2442.39725,,0.429746,,4884.794434,
Sample,28/08/2023 13:59,23,,,12033110,20.151584,3176972,1.036535,5.6077,2785.100098,2441.044958,,0.428701,,4882.089844,
Sample,28/08/2023 13:59,23,,,12032497,20.158669,3177123,1.036585,5.6036,2789.100098,2444.425997,,0.429549,,4888.852051,
Sample,28/08/2023 13:59,23,,,12031432,20.170979,3177113,1.036582,5.6115,2788.300049,2443.749748,,0.429493,,4887.499512,
Sample,28/08/2023 13:59,23,,,12030219,20.185002,3176960,1.036531,5.605,2816.800049,2467.839656,,0.428634,,4935.679199,
Sample,28/08/2023 13:59,23,,,12029425,20.194181,3177194,1.036608,5.605,2795,2449.412948,,0.429948,,4898.825684,
Sample,28/08/2023 13:59,23,,,12029311,20.195499,3177038,1.036557,5.6079,2861.399902,2505.538124,,0.429072,,5011.076172,
Sample,28/08/2023 13:59,23,,,12029027,20.198783,3177025,1.036553,5.587,2810,2462.091847,,0.428999,,4924.183594,
Sample,28/08/2023 13:59,23,,,12028581,20.20394,3177063,1.036565,5.6258,2834.100098,2482.462693,,0.429212,,4964.925293,
Sample,28/08/2023 13:59,23,,,12028148,20.208947,3176994,1.036542,5.5854,2849,2495.056983,,0.428825,,4990.11377,
Sample,28/08/2023 13:59,23,,,12027630,20.214937,3176949,1.036528,5.6104,2845.699951,2492.267584,,0.428572,,4984.535156,
Sample,28/08/2023 13:59,23,9290066,4.985661,12026835,20.224131,3177051,1.036561,5.6104,2847.100098,2493.451072,,0.429145,,4986.902344,
Sample,28/08/2023 13:59,23,,,12025973,20.2341,3176938,1.036524,5.6018,2863,2506.890622,,0.42851,,5013.78125,
Sample,28/08/2023 14:00,23,,,12025249,20.242474,3177023,1.036552,5.6004,2817.699951,2468.600307,,0.428988,,4937.200684,
Sample,28/08/2023 14:00,23,,,12024787,20.247818,3177094,1.036575,5.5801,2819.899902,2470.459837,,0.429387,,4940.919434,
Sample,28/08/2023 14:00,23,,,12024251,20.254018,3176992,1.036542,5.604701,2799.5,2453.216618,,0.428814,,4906.433105,
Sample,28/08/2023 14:00,23,,,12023582,20.261758,3176983,1.036539,5.5962,2793.300049,2447.976048,,0.428763,,4895.952148,
Sample,28/08/2023 14:00,23,,,12022828,20.270481,3177182,1.036604,5.6045,2798.5,2452.371358,,0.429881,,4904.742676,
Sample,28/08/2023 14:00,23,,,12022447,20.274889,3176963,1.036532,5.5994,2796.399902,2450.59623,,0.428651,,4901.192383,
Sample,28/08/2023 14:00,23,,,12022360,20.275896,3176945,1.036526,5.6007,2798.699951,2452.540369,,0.42855,,4905.080566,
Sample,28/08/2023 14:00,23,,,12022893,20.269729,3177105,1.036579,5.6031,2798.300049,2452.202347,,0.429448,,4904.404785,
Sample,28/08/2023 14:00,23,,,12023560,20.262012,3177010,1.036548,5.6024,2803.800049,2456.851277,,0.428915,,4913.702637,
Sample,28/08/2023 14:00,23,,,12023558,20.262035,3177058,1.036563,5.5836,2802.600098,2455.837006,,0.429184,,4911.673828,
Sample,28/08/2023 14:00,23,,,12023393,20.263944,3177079,1.03657,5.5781,2808.300049,2460.654946,,0.429302,,4921.310059,
Sample,28/08/2023 14:00,23,,,12023230,20.26583,3177077,1.03657,5.6002,2817.199951,2468.177677,,0.429291,,4936.355469,
Sample,28/08/2023 14:00,23,,,12023167,20.266559,3177000,1.036544,5.5735,2820.300049,2470.798065,,0.428859,,4941.596191,
Sample,28/08/2023 14:00,23,,,12023200,20.266177,3177046,1.03656,5.5757,2819.300049,2469.952805,,0.429117,,4939.905762,
Sample,28/08/2023 14:00,23,,,12023412,20.263724,3177065,1.036566,5.5703,2819.899902,2470.459837,,0.429224,,4940.919434,
Sample,28/08/2023 14:00,23,,,12023849,20.258669,3177016,1.03655,5.5914,2826,2475.616005,,0.428948,,4951.231934,
Sample,28/08/2023 14:00,23,,,12024199,20.25462,3177001,1.036545,5.5806,2823.300049,2473.333845,,0.428864,,4946.66748,
Sample,28/08/2023 14:00,23,,,12024169,20.254967,3177183,1.036605,5.5786,2823.5,2473.502856,,0.429886,,4947.005859,
Sample,28/08/2023 14:00,23,,,12023712,20.260254,3177190,1.036607,5.6042,2819.399902,2470.037208,,0.429926,,4940.074219,
Sample,28/08/2023 14:00,23,,,12023280,20.265251,3177066,1.036566,5.5712,2820.100098,2470.629055,,0.429229,,4941.258301,
Sample,28/08/2023 14:00,23,,,12022875,20.269937,3177141,1.036591,5.613,2822.600098,2472.742204,,0.42965,,4945.484375,
Sample,28/08/2023 14:00,23,,,12023760,20.259698,3176977,1.036537,3.1403,2823.5,2473.502856,,0.428729,,4947.005859,
Sample,28/08/2023 14:00,23,,,12024679,20.249067,3177202,1.036611,0.0094,2820.899902,2471.305097,,0.429993,,4942.610352,
Sample,28/08/2023 14:00,23,,,12025556,20.238923,3177018,1.03655,0.0124,2824.800049,2474.601735,,0.42896,,4949.203613,
Sample,28/08/2023 14:00,23,,,12026098,20.232654,3177203,1.036611,0.0245,2822.600098,2472.742204,,0.429998,,4945.484375,
Sample,28/08/2023 14:00,23,,,12026241,20.231,3177050,1.036561,0.035,2826.699951,2476.207646,,0.429139,,4952.415527,
Sample,28/08/2023 14:00,23,,,12026821,20.224292,3177071,1.036568,0.016,2822,2472.234966,,0.429257,,4944.469727,
Sample,28/08/2023 14:00,23,,,12027689,20.214254,3177079,1.03657,0.0246,2826.899902,2476.376657,,0.429302,,4952.753418,
Sample,28/08/2023 14:00,23,,,12027898,20.211838,3177078,1.03657,0.025,2826.100098,2475.700614,,0.429297,,4951.401367,
Sample,28/08/2023 14:00,23,,,12027880,20.212046,3177117,1.036583,0.0131,2827.899902,2477.221917,,0.429516,,4954.443848,
Sample,28/08/2023 14:00,23,,,12028033,20.210277,3177191,1.036607,0.0044,2834.100098,2482.462693,,0.429931,,4964.925293,
Sample,28/08/2023 14:00,23,,,12028569,20.204079,3177178,1.036603,0.0207,2830.399902,2479.335066,,0.429858,,4958.669922,
Sample,28/08/2023 14:00,23,,,12028989,20.199222,3176961,1.036532,0.0174,2833.100098,2481.617433,,0.42864,,4963.234863,
Sample,28/08/2023 14:00,23,,,12029535,20.19291,3177218,1.036616,0.0183,2831.600098,2480.349543,,0.430083,,4960.699219,
Sample,28/08/2023 14:00,23,,,12030266,20.184458,3177056,1.036563,0.0247,2838.399902,2486.097146,,0.429173,,4972.194336,
Sample,28/08/2023 14:00,23,,,12030837,20.177857,3177021,1.036551,0.0005,2840.600098,2487.956883,,0.428977,,4975.913574,
Sample,28/08/2023 14:00,23,,,12030980,20.176204,3177191,1.036607,0.0069,2846.5,2492.943833,,0.429931,,4985.887695,
Sample,28/08/2023 14:00,23,,,12030771,20.17862,3177052,1.036562,0.0097,2843.600098,2490.492662,,0.429151,,4980.985352,
Sample,28/08/2023 14:00,23,9290094,4.985815,12030472,20.182077,3177151,1.036594,0.0011,2848.399902,2494.549745,,0.429707,,4989.099609,
Sample,28/08/2023 14:00,23,,,12030420,20.182678,3177066,1.036566,0.0161,2849.199951,2495.225994,,0.429229,,4990.452148,
Sample,28/08/2023 14:00,23,,,12030812,20.178146,3177128,1.036586,0,2852.199951,2497.761774,,0.429577,,4995.523438,
Sample,28/08/2023 14:00,23,,,12031172,20.173985,3177194,1.036608,0.0184,2848.899902,2494.972375,,0.429948,,4989.944824,
Sample,28/08/2023 14:00,23,,,12031523,20.169927,3177070,1.036567,0.0051,2856.300049,2501.227422,,0.429252,,5002.455078,
Sample,28/08/2023 14:00,23,,,12032101,20.163246,3177097,1.036576,0.0173,2855.100098,2500.213151,,0.429403,,5000.42627,
Sample,28/08/2023 14:00,23,,,12032344,20.160437,3177164,1.036598,0.0087,2856.399902,2501.311824,,0.42978,,5002.623535,
Sample,28/08/2023 14:00,23,,,12032414,20.159628,3177043,1.036559,0.0308,2857,2501.819062,,0.4291,,5003.638184,
Sample,28/08/2023 14:00,23,,,12032437,20.159362,3177157,1.036596,0.0172,2859.800049,2504.185831,,0.42974,,5008.371582,
Sample,28/08/2023 14:00,23,,,12032412,20.159651,3177223,1.036618,0.0175,2859.199951,2503.678593,,0.430111,,5007.357422,
Sample,28/08/2023 14:00,23,,,12032324,20.160668,3177149,1.036593,0.0212,2858.199951,2502.833333,,0.429695,,5005.666504,
Sample,28/08/2023 14:00,23,,,12032698,20.156346,3177043,1.036559,0.0128,2870.199951,2512.976452,,0.4291,,5025.953125,
Sample,28/08/2023 14:00,23,,,12032912,20.153872,3177230,1.03662,0.0254,2865.199951,2508.750152,,0.43015,,5017.500488,
Sample,28/08/2023 14:00,23,,,12033292,20.14948,3177261,1.03663,0.0228,2871.800049,2514.32895,,0.430324,,5028.657715,
Sample,28/08/2023 14:00,23,,,12034076,20.14042,3177226,1.036619,0.0207,2870.899902,2513.568093,,0.430128,,5027.13623,
Sample,28/08/2023 14:00,23,,,12034940,20.130436,3177097,1.036576,0.0029,2871.699951,2514.244342,,0.429403,,5028.48877,
Sample,28/08/2023 14:00,23,,,12035692,20.121746,3177263,1.036631,0.0326,2877.399902,2519.062282,,0.430335,,5038.124512,
Sample,28/08/2023 14:00,23,,,12036618,20.111047,3177174,1.036602,0.0323,2878.899902,2520.330172,,0.429836,,5040.660156,
Sample,28/08/2023 14:00,23,,,12037524,20.100581,3177219,1.036616,0.0323,2875.100098,2517.118349,,0.430088,,5034.236816,
Sample,28/08/2023 14:00,23,,,12038720,20.086765,3177273,1.036634,0.0254,2874.100098,2516.273089,,0.430391,,5032.546387,
Sample,28/08/2023 14:00,23,,,12039539,20.077305,3177194,1.036608,0.0195,2885,2525.48634,,0.429948,,5050.972656,
Sample,28/08/2023 14:00,23,,,12040025,20.071692,3177232,1.036621,0.0099,2878.399902,2519.907542,,0.430161,,5039.814941,
Sample,28/08/2023 14:01,23,,,12040553,20.065594,3177158,1.036596,0.028,2881.199951,2522.274311,,0.429746,,5044.548828,
Sample,28/08/2023 14:01,23,,,12041079,20.05952,3177178,1.036603,0.0138,2885.699951,2526.07798,,0.429858,,5052.155762,
Sample,28/08/2023 14:01,23,,,12041665,20.052753,3177272,1.036634,0.0101,2876.699951,2518.470641,,0.430386,,5036.941406,
Sample,28/08/2023 14:01,23,,,12042229,20.04624,3177105,1.036579,0.0067,2887.800049,2527.853109,,0.429448,,5055.706055,
Sample,28/08/2023 14:01,23,,,12042685,20.040975,3177388,1.036672,0.0222,2883.300049,2524.049439,,0.431037,,5048.099121,
Sample,28/08/2023 14:01,23,,,12043148,20.035629,3177218,1.036616,0.0156,2888.300049,2528.275739,,0.430083,,5056.55127,
Sample,28/08/2023 14:01,23,,,12043146,20.035652,3177288,1.036639,0.0203,2886.199951,2526.50061,,0.430476,,5053.001465,
Sample,28/08/2023 14:01,23,,,12043223,20.034763,3177321,1.03665,0.0037,2884.899902,2525.401731,,0.430661,,5050.803223,
Sample,28/08/2023 14:01,23,,,12043260,20.034336,3177205,1.036612,0.0034,2894.600098,2533.600917,,0.43001,,5067.20166,
Sample,28/08/2023 14:01,23,,,12043356,20.033227,3177258,1.036629,0.0055,2882.800049,2523.626809,,0.430307,,5047.253418,
Sample,28/08/2023 14:01,23,,,12043444,20.032211,3177226,1.036619,0.0084,2888.399902,2528.360141,,0.430128,,5056.720215,
Sample,28/08/2023 14:01,23,,,12043269,20.034232,3177305,1.036645,0.0281,2892.300049,2531.656778,,0.430571,,5063.313477,
Sample,28/08/2023 14:01,23,,,12042932,20.038123,3177278,1.036636,0.013,2890.800049,2530.388889,,0.43042,,5060.777832,
Sample,28/08/2023 14:01,23,,,12042618,20.041748,3177356,1.036661,0.0072,2888.899902,2528.782771,,0.430857,,5057.56543,
Sample,28/08/2023 14:01,23,,,12042290,20.045536,3177326,1.036652,0.013,2893.800049,2532.924668,,0.430689,,5065.849121,
Sample,28/08/2023 14:01,23,,,12042032,20.048515,3177350,1.036659,0.0221,2888.800049,2528.698369,,0.430824,,5057.396973,
Sample,28/08/2023 14:01,23,,,12042284,20.045605,3177403,1.036677,0.0178,2890.699951,2530.30428,,0.431121,,5060.608398,
Sample,28/08/2023 14:01,23,,,12042711,20.040675,3177203,1.036611,0.0212,2891.5,2530.980529,,0.429998,,5061.960938,
Sample,28/08/2023 14:01,23,9290117,4.985942,12042586,20.042118,3177206,1.036612,0.0187,2893,2532.248419,,0.430015,,5064.49707,
Sample,28/08/2023 14:01,23,,,12042796,20.039693,3177172,1.036601,0.0057,2896,2534.784199,,0.429824,,5069.568359,
Sample,28/08/2023 14:01,23,,,12043398,20.032743,3177276,1.036635,0.0134,2898,2536.474719,,0.430408,,5072.949219,
Sample,28/08/2023 14:01,23,,,12043871,20.027282,3177244,1.036625,0.0328,2891,2530.557899,,0.430229,,5061.115723,
Sample,28/08/2023 14:01,23,,,12044278,20.022583,3177165,1.036599,0.0127,2894,2533.093679,,0.429785,,5066.1875,
Sample,28/08/2023 14:01,23,,,12044968,20.014618,3177269,1.036633,0.0158,2887.899902,2527.937511,,0.430369,,5055.875,
Sample,28/08/2023 14:01,23,,,12045648,20.006768,3177200,1.03661,0.0243,2902.100098,2539.940367,,0.429982,,5079.880859,
Sample,28/08/2023 14:01,23,,,12046397,19.998123,3177201,1.03661,0.0222,2887.300049,2527.430479,,0.429987,,5054.86084,
Sample,28/08/2023 14:01,23,,,12047045,19.990644,3177351,1.03666,0.03,2890.600098,2530.219878,,0.430829,,5060.439941,
Sample,28/08/2023 14:01,23,,,12047781,19.98215,3177296,1.036642,0.0258,2894.899902,2533.85433,,0.430521,,5067.708496,
Sample,28/08/2023 14:01,23,,,12048353,19.975549,3177358,1.036662,0.0235,2886.800049,2527.007849,,0.430869,,5054.015625,
Sample,28/08/2023 14:01,23,,,12048717,19.971349,3177373,1.036667,0.0041,2884,2524.64108,,0.430953,,5049.282227,
Sample,28/08/2023 14:01,23,,,12048872,19.96956,3177258,1.036629,0.0411,2889.199951,2529.03639,,0.430307,,5058.072754,
Sample,28/08/2023 14:01,23,,,12049244,19.965268,3177331,1.036653,0.0125,2880.399902,2521.598062,,0.430717,,5043.196289,
Sample,28/08/2023 14:01,23,,,12049546,19.961783,3177408,1.036679,0.0103,2887.5,2527.59949,,0.431149,,5055.199219,
Sample,28/08/2023 14:01,23,,,12049975,19.956833,3177207,1.036612,0.0314,2876.5,2518.301631,,0.430021,,5036.603027,
Sample,28/08/2023 14:01,23,,,12050189,19.954364,3177410,1.036679,0.0273,2890.100098,2529.797248,,0.43116,,5059.594727,
Sample,28/08/2023 14:01,23,,,12050303,19.953049,3177369,1.036666,0.0042,2873.399902,2515.681242,,0.43093,,5031.362305,
Sample,28/08/2023 14:01,23,,,12050292,19.953176,3177374,1.036667,0.0047,2877.100098,2518.808869,,0.430958,,5037.617676,
Sample,28/08/2023 14:01,23,,,12050497,19.950811,3177259,1.03663,0.0226,2877.100098,2518.808869,,0.430313,,5037.617676,
Sample,28/08/2023 14:01,23,,,12051072,19.944177,3177378,1.036669,0.0154,2877.5,2519.146891,,0.430981,,5038.293945,
Sample,28/08/2023 14:01,23,,,12051715,19.936759,3177342,1.036657,0.018,2872.800049,2515.17421,,0.430779,,5030.348633,
Sample,28/08/2023 14:01,23,,,12052222,19.930911,3177315,1.036648,0.022,2863.600098,2507.39786,,0.430627,,5014.795898,
Sample,28/08/2023 14:01,23,,,12052626,19.92625,3177423,1.036683,0.0279,2868.899902,2511.877573,,0.431233,,5023.755371,
Sample,28/08/2023 14:01,23,,,12052716,19.925212,3177369,1.036666,0.0122,2867.899902,2511.032313,,0.43093,,5022.064453,
Sample,28/08/2023 14:01,23,,,12052593,19.926631,3177199,1.03661,0.0223,2861.600098,2505.707341,,0.429976,,5011.414551,
Sample,28/08/2023 14:01,23,,,12052522,19.92745,3177395,1.036674,0.0089,2856.399902,2501.311824,,0.431076,,5002.623535,
Sample,28/08/2023 14:01,23,,,12052651,19.925962,3177329,1.036653,1.0616,2865.300049,2508.834761,,0.430706,,5017.669434,
Sample,28/08/2023 14:01,23,,,12052718,19.925189,3177353,1.03666,5.6384,2853.300049,2498.691642,,0.43084,,4997.383301,
Sample,28/08/2023 14:01,23,,,12052512,19.927565,3177442,1.03669,5.7181,2850.600098,2496.409482,,0.43134,,4992.818848,
Sample,28/08/2023 14:01,23,,,12052195,19.931222,3177449,1.036692,6.832201,2860.899902,2505.115494,,0.431379,,5010.230957,
Sample,28/08/2023 14:01,23,,,12051558,19.93857,3176404,1.036349,125.400002,2740.5,2403.346284,,0.425509,,4806.692383,
Sample,28/08/2023 14:01,23,,,12050661,19.948919,3176477,1.036373,4.2727,3197.399902,2789.545452,,0.42592,,5579.09082,
Sample,28/08/2023 14:01,23,,,12051071,19.944188,3176081,1.036242,0.7175,3486.699951,3034.079183,,0.423692,,6068.158203,
Sample,28/08/2023 14:01,23,,,12054234,19.907704,3176329,1.036324,0.0206,3161.699951,2759.369714,,0.425088,,5518.739258,
Sample,28/08/2023 14:01,23,,,12059114,19.851437,3176042,1.03623,0.0157,3164.699951,2761.905494,,0.423473,,5523.811035,
Sample,28/08/2023 14:01,23,,,12063829,19.797097,3176070,1.036239,0.0136,3125.899902,2729.109368,,0.42363,,5458.21875,
Sample,28/08/2023 14:01,23,,,12067989,19.749175,3176227,1.03629,0.0193,3101.199951,2708.23149,,0.424514,,5416.462891,
Sample,28/08/2023 14:01,23,,,12071578,19.707846,3176210,1.036285,0.0239,3067.699951,2679.915283,,0.424418,,5359.830566,
Sample,28/08/2023 14:01,23,,,12074877,19.669869,3176111,1.036252,0.0242,3063.699951,2676.534244,,0.423861,,5353.068359,
Sample,28/08/2023 14:01,23,9290031,4.985469,12078101,19.632767,3176091,1.036246,0.0189,3038.699951,2655.402746,,0.423749,,5310.805664,
Sample,28/08/2023 14:01,23,,,12080382,19.606524,3175964,1.036204,0.0195,2983.800049,2608.99806,,0.423034,,5217.996094,
Sample,28/08/2023 14:02,23,,,12082681,19.58008,3176434,1.036358,0.0191,2986.399902,2611.195612,,0.425678,,5222.391113,
Sample,28/08/2023 14:02,23,,,12084636,19.557597,3176245,1.036296,0.0148,2984.800049,2609.84332,,0.424615,,5219.686523,
Sample,28/08/2023 14:02,23,,,12085600,19.546512,3176387,1.036343,0.0135,2963.899902,2592.177264,,0.425414,,5184.354492,
Sample,28/08/2023 14:02,23,,,12086063,19.541189,3176378,1.03634,0.0347,2951.199951,2581.442504,,0.425363,,5162.884766,
Sample,28/08/2023 14:02,23,,,12086143,19.540269,3176269,1.036304,0.0145,2955.5,2585.077163,,0.42475,,5170.154297,
Sample,28/08/2023 14:02,23,,,12086116,19.540579,3176319,1.036321,0.0046,2961.399902,2590.064114,,0.425031,,5180.128418,
Sample,28/08/2023 14:02,23,,,12086529,19.535831,3176454,1.036365,0.0205,2973.899902,2600.629863,,0.42579,,5201.259766,
Sample,28/08/2023 14:02,23,,,12086501,19.536153,3176323,1.036322,0.0287,2941.899902,2573.581546,,0.425054,,5147.163086,
Sample,28/08/2023 14:02,23,,,12086039,19.541465,3176401,1.036348,0.0326,2949.600098,2580.090212,,0.425492,,5160.180664,
Sample,28/08/2023 14:02,23,,,12085328,19.54964,3176499,1.03638,0.0184,2922.600098,2557.268195,,0.426043,,5114.536621,
Sample,28/08/2023 14:02,23,,,12084775,19.555999,3176508,1.036383,0.0047,2913.899902,2549.914269,,0.426094,,5099.828613,
Sample,28/08/2023 14:02,23,,,12084211,19.562484,3176576,1.036405,0.0157,2914.5,2550.421507,,0.426476,,5100.842773,
Sample,28/08/2023 14:02,23,,,12083844,19.566705,3176467,1.036369,0.0162,2892.100098,2531.487768,,0.425864,,5062.975586,
Sample,28/08/2023 14:02,23,,,12083362,19.572248,3176802,1.036479,0.0228,2900.800049,2538.841488,,0.427746,,5077.683105,
Sample,28/08/2023 14:02,23,,,12082646,19.580482,3176406,1.036349,0.0133,2883.399902,2524.133841,,0.425521,,5048.267578,
Sample,28/08/2023 14:02,23,,,12081982,19.58812,3176534,1.036391,0.0187,2881.699951,2522.696941,,0.42624,,5045.394043,
Sample,28/08/2023 14:02,23,,,12081111,19.598138,3176516,1.036385,0.0229,2875.600098,2517.540979,,0.426139,,5035.082031,
Sample,28/08/2023 14:02,23,,,12080074,19.610067,3176417,1.036353,0.0181,2864,2507.735882,,0.425582,,5015.47168,
Sample,28/08/2023 14:02,23,,,12079176,19.620399,3176637,1.036425,0.0249,2867.5,2510.694291,,0.426819,,5021.388672,
Sample,28/08/2023 14:02,23,,,12078267,19.630857,3176529,1.03639,0.0309,2853.600098,2498.945261,,0.426212,,4997.890625,
Sample,28/08/2023 14:02,23,,,12077297,19.642019,3176481,1.036374,0.0136,2859.800049,2504.185831,,0.425942,,5008.371582,
Sample,28/08/2023 14:02,23,,,12076654,19.649418,3176536,1.036392,0.0222,2848.300049,2494.465343,,0.426251,,4988.930664,
Sample,28/08/2023 14:02,23,,,12076016,19.65676,3176464,1.036368,0.0168,2848.100098,2494.296332,,0.425847,,4988.592773,
Sample,28/08/2023 14:02,23,,,12075631,19.661191,3176447,1.036363,0.0941,2898.800049,2537.150968,,0.425751,,5074.301758,
Sample,28/08/2023 14:02,23,,,12075738,19.65996,3176478,1.036373,0.0304,2863.699951,2507.482263,,0.425925,,5014.964355,
Sample,28/08/2023 14:02,23,,,12075882,19.658302,3176565,1.036401,0.0104,2853.300049,2498.691642,,0.426414,,4997.383301,
Sample,28/08/2023 14:02,23,,,12076035,19.656542,3176352,1.036331,0.0262,2834,2482.378085,,0.425217,,4964.756348,
Sample,28/08/2023 14:02,23,,,12076044,19.656438,3176592,1.03641,0.0194,2831.100098,2479.926913,,0.426566,,4959.854004,
Sample,28/08/2023 14:02,23,,,12076078,19.656047,3176386,1.036343,0.4964,2840.100098,2487.534253,,0.425408,,4975.068359,
Sample,28/08/2023 14:02,23,,,12075884,19.658279,3176573,1.036404,0.1837,2831.100098,2479.926913,,0.426459,,4959.854004,
Sample,28/08/2023 14:02,23,,,12076205,19.654585,3176510,1.036383,0.0239,2841,2488.294904,,0.426105,,4976.589844,
Sample,28/08/2023 14:02,23,,,12076578,19.650293,3176919,1.036518,0.0135,2842.5,2489.562794,,0.428404,,4979.125488,
