VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,
Pilot 25 April 2023, Triggered Logging, NA, Enabled, 20.000000 Seconds,5,1.000000 Seconds,1, Disabled, NA, NA, NA, NA,,,,
[LOGGER CHANNEL 0],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 1],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 2],Battery        ,06/03/2023,,,,,,,,,,,,,,
COEFFS,-46.089977,5.50E-06,0,0,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x5,,,,,,,,,,,,,
[LOGGER CHANNEL 3],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 4],Temperature    ,13/03/2023,,,,,,,,,,,,,,
COEFFS,967.58575,-0.000220028,1.91E-11,-7.06E-19,8.06E-27,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x1,,,,,,,,,,,,,
[LOGGER CHANNEL 5],Pressure       ,09/03/2023,,,,,,,,,,,,,,
COEFFS,-0.002612514,3.25E-07,5.64E-16,-1.06E-23,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x1,,,,,,,,,,,,,
[LOGGER CHANNEL 6],Turbidity,09/03/2023,,,,,,,,,,,,,,
COEFFS Raw1,-0.011529949,0.82234406,0,0,0,COEFFS Raw2,86.911514,0.8452599,0,0,0,Transition Raw2,1080.2458,,,
Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 8],Depth       ,Not Calibrated,,,,,,,,,,,,,,
COEFFS,51.507366,1.0135,1,0,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x5,,,,,,,,,,,,,,
[LOGGER CHANNEL 9],SSC         ,User Cal Req'd,,,,,,,,,,,,,,
COEFFS,0,2,0,0,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1,,,,,,,,,,,,,,
START TIME, 25/04/2023 11:10:08,,,,,,,,,,,,,,,
STOP TIME, 25/04/2023 11:41:09,,,,,,,,,,,,,,,
HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 11:19,23,,,12417657,15.776611,3195939,1.042769,0.5279,2759.600098,2419.49083,,0.533248,,4838.981445,
Sample,25/04/2023 11:19,23,,,12416591,15.788595,3197909,1.043417,1.4257,2768.5,2427.013561,,0.543891,,4854.027344,
Sample,25/04/2023 11:19,23,,,12415524,15.800592,3197897,1.043413,0.1403,2719.399902,2385.511217,,0.543827,,4771.022461,
Sample,25/04/2023 11:19,23,9427116,5.739145,12414967,15.806855,3197852,1.043398,0.0886,2715.100098,2381.876765,,0.543584,,4763.753418,
Sample,25/04/2023 11:19,23,,,12499516,14.857691,3197536,1.043294,0.0623,2735.100098,2398.781963,,0.541879,,4797.563965,
Sample,25/04/2023 11:19,23,,,12498155,14.872949,3197372,1.04324,0.1024,2718.800049,2385.004185,,0.540994,,4770.008301,
Sample,25/04/2023 11:19,23,,,12496085,14.896157,3197457,1.043268,0.1325,2713,2380.101636,,0.541453,,4760.203125,
Sample,25/04/2023 11:19,23,,,12493654,14.923414,3197534,1.043293,0.1036,2708.5,2376.297967,,0.541868,,4752.595703,
Sample,25/04/2023 11:19,23,9431970,5.765832,12491065,14.952445,3197585,1.04331,0.1081,2719.399902,2385.511217,,0.542143,,4771.022461,
Sample,25/04/2023 11:19,23,,,12470431,15.183897,3197561,1.043302,0.109,2716.5,2383.060046,,0.542014,,4766.120117,
Sample,25/04/2023 11:19,23,,,12470604,15.181956,3197579,1.043308,0.1055,2718.699951,2384.919576,,0.542111,,4769.839355,
Sample,25/04/2023 11:19,23,,,12469984,15.188913,3197355,1.043235,0.1103,2720.800049,2386.694705,,0.540902,,4773.389648,
Sample,25/04/2023 11:19,23,,,12469724,15.19183,3197345,1.043231,0.1089,2720.399902,2386.356477,,0.540848,,4772.712891,
Sample,25/04/2023 11:19,23,9431952,5.765733,12469836,15.190573,3197308,1.043219,0.0724,2716.899902,2383.398067,,0.540648,,4766.795898,
Sample,25/04/2023 11:20,23,,,12461419,15.285033,3197214,1.043188,0.1023,2723.899902,2389.314887,,0.540141,,4778.629883,
Sample,25/04/2023 11:20,23,,,12460870,15.291195,3197131,1.043161,0.0269,2732.600098,2396.668813,,0.539693,,4793.337402,
Sample,25/04/2023 11:20,23,,,12460454,15.295864,3197093,1.043149,0.0075,2731.399902,2395.654336,,0.539487,,4791.308594,
Sample,25/04/2023 11:20,23,,,12460325,15.297312,3197148,1.043167,0.0047,2738.300049,2401.486753,,0.539784,,4802.973633,
Sample,25/04/2023 11:20,23,9431904,5.765469,12460279,15.297828,3197350,1.043233,0.0001,2742.199951,2404.783184,,0.540875,,4809.566406,
Sample,25/04/2023 11:20,23,,,12461308,15.286279,3197285,1.043212,0.0307,2732.899902,2396.922226,,0.540524,,4793.844238,
Sample,25/04/2023 11:20,23,,,12462192,15.276357,3197170,1.043174,0.1235,2733,2397.006834,,0.539903,,4794.013672,
Sample,25/04/2023 11:20,23,,,12463340,15.263472,3197255,1.043202,0.1089,2735.100098,2398.781963,,0.540362,,4797.563965,
Sample,25/04/2023 11:20,23,,,12464276,15.252967,3197212,1.043188,0.0884,2730.699951,2395.062695,,0.54013,,4790.125488,
Sample,25/04/2023 11:20,23,9431835,5.76509,12464229,15.253495,3197253,1.043201,0.0017,2732.699951,2396.753215,,0.540351,,4793.506348,
Sample,25/04/2023 11:20,23,,,12465365,15.240746,3197235,1.043195,0.1124,2720.100098,2386.103064,,0.540254,,4772.206055,
Sample,25/04/2023 11:20,23,,,12465601,15.238097,3197221,1.043191,0.1106,2711.699951,2379.002757,,0.540179,,4758.005371,
Sample,25/04/2023 11:20,23,,,12465825,15.235583,3197219,1.04319,0.1081,2725.399902,2390.582776,,0.540168,,4781.165527,
Sample,25/04/2023 11:20,23,,,12465913,15.234596,3197178,1.043176,0.1112,2726.5,2391.512645,,0.539946,,4783.025391,
Sample,25/04/2023 11:20,23,9431769,5.764727,12465574,15.2384,3197210,1.043187,0.11,2725.199951,2390.413766,,0.540119,,4780.827637,
Sample,25/04/2023 11:21,23,,,12462821,15.269297,3197128,1.04316,0.1008,2715.399902,2382.130177,,0.539676,,4764.260254,
Sample,25/04/2023 11:21,23,,,12462662,15.271082,3197155,1.043169,0.111,2715.199951,2381.961167,,0.539822,,4763.922363,
Sample,25/04/2023 11:21,23,,,12462488,15.273035,3197267,1.043206,0.1095,2715.100098,2381.876765,,0.540427,,4763.753418,
Sample,25/04/2023 11:21,23,,,12462821,15.269297,3197208,1.043186,0.1095,2713.300049,2380.355255,,0.540108,,4760.710449,
Sample,25/04/2023 11:21,23,9431739,5.764562,12464152,15.254359,3197203,1.043185,0.1049,2712.5,2379.679006,,0.540081,,4759.35791,
Sample,25/04/2023 11:21,23,,,12466091,15.232598,3197345,1.043231,0.1022,2722.199951,2387.877986,,0.540848,,4775.755859,
Sample,25/04/2023 11:21,23,,,12465407,15.240274,3197151,1.043168,0.083,2708.5,2376.297967,,0.539801,,4752.595703,
Sample,25/04/2023 11:21,23,,,12465356,15.240847,3197303,1.043218,0.1089,2720.5,2386.441085,,0.540621,,4772.882324,
Sample,25/04/2023 11:21,23,,,12465827,15.235561,3197416,1.043255,0.106,2715.800049,2382.468405,,0.541231,,4764.937012,
Sample,25/04/2023 11:21,23,9431704,5.76437,12466523,15.22775,3197160,1.043171,0.0806,2720.199951,2386.187466,,0.539849,,4772.375,
Sample,25/04/2023 11:21,23,,,12474721,15.135764,3197290,1.043213,0.0977,2712.800049,2379.932625,,0.540551,,4759.865234,
Sample,25/04/2023 11:21,23,,,12473722,15.146972,3197331,1.043227,0.1057,2711.899902,2379.171768,,0.540772,,4758.34375,
Sample,25/04/2023 11:21,23,,,12472636,15.159156,3197264,1.043205,0.1054,2712.800049,2379.932625,,0.540411,,4759.865234,
Sample,25/04/2023 11:21,23,,,12472161,15.164486,3197309,1.04322,0.0971,2711.100098,2378.495725,,0.540654,,4756.991211,
Sample,25/04/2023 11:21,23,9431655,5.7641,12471595,15.170836,3197210,1.043187,0.1162,2712.800049,2379.932625,,0.540119,,4759.865234,
Sample,25/04/2023 11:22,23,,,12462577,15.272036,3197208,1.043186,0.0963,2708.5,2376.297967,,0.540108,,4752.595703,
Sample,25/04/2023 11:22,23,,,12463285,15.264089,3197350,1.043233,0.0692,2707.600098,2375.537315,,0.540875,,4751.074707,
Sample,25/04/2023 11:22,23,,,12464060,15.255391,3197426,1.043258,0.1141,2717.300049,2383.736295,,0.541285,,4767.472656,
Sample,25/04/2023 11:22,23,,,12464427,15.251273,3197222,1.043191,0.0944,2716.600098,2383.144654,,0.540184,,4766.289551,
Sample,25/04/2023 11:22,23,9431629,5.763957,12464165,15.254213,3197329,1.043226,0.0845,2709.899902,2377.481248,,0.540762,,4754.962402,
Sample,25/04/2023 11:22,23,,,12464488,15.250588,3197347,1.043232,0.0982,2786.5,2442.228239,,0.540859,,4884.456543,
Sample,25/04/2023 11:22,23,,,12464120,15.254718,3197177,1.043176,0.0802,2771.899902,2429.887362,,0.539941,,4859.774902,
Sample,25/04/2023 11:22,23,,,12464224,15.253551,3197258,1.043203,0.1977,1177.300049,1082.036042,,0.540378,,2164.072021,
Sample,25/04/2023 11:22,23,,,12464344,15.252204,3197305,1.043218,0.249,2717.100098,2383.567284,,0.540632,,4767.134766,
Sample,25/04/2023 11:22,23,9431711,5.764408,12464638,15.248905,3197357,1.043235,0.0966,2595.300049,2280.614587,,0.540913,,4561.229004,
Sample,25/04/2023 11:22,23,,,12465751,15.236414,3197328,1.043226,0.14,1606.800049,1445.075171,,0.540756,,2890.150391,
Sample,25/04/2023 11:22,23,,,12465712,15.236852,3197336,1.043228,0.1608,1442.800049,1306.452546,,0.540799,,2612.905029,
Sample,25/04/2023 11:22,23,,,12465503,15.239197,3197295,1.043215,0.1366,1722.099976,1542.533576,,0.540578,,3085.067139,
Sample,25/04/2023 11:22,23,,,12465350,15.240914,3197113,1.043155,0.1485,1496.800049,1352.096581,,0.539595,,2704.193115,
Sample,25/04/2023 11:22,23,9431687,5.764276,12466181,15.231588,3197224,1.043192,0.1341,1634.199951,1468.23521,,0.540195,,2936.470459,
Sample,25/04/2023 11:23,23,,,12468218,15.208729,3197159,1.04317,0.158,1314.900024,1198.343784,,0.539844,,2396.6875,
Sample,25/04/2023 11:23,23,,,12468446,15.206171,3197214,1.043188,0.1504,1340.099976,1219.644292,,0.540141,,2439.288574,
Sample,25/04/2023 11:23,23,,,12468910,15.200964,3197264,1.043205,0.1392,1555.300049,1401.544286,,0.540411,,2803.088623,
Sample,25/04/2023 11:23,23,,,12469294,15.196655,3197284,1.043211,0.1212,2724.600098,2389.906734,,0.540519,,4779.813477,
Sample,25/04/2023 11:23,23,9431559,5.763572,12469695,15.192156,3197479,1.043275,0.0044,2731.399902,2395.654336,,0.541571,,4791.308594,
Sample,25/04/2023 11:23,23,,,12476150,15.119732,3197347,1.043232,0.0779,2800.699951,2454.230889,,0.540859,,4908.461914,
Sample,25/04/2023 11:23,23,,,12476103,15.120259,3197154,1.043169,0.0823,2777.800049,2434.874519,,0.539817,,4869.749023,
Sample,25/04/2023 11:23,23,,,12476085,15.120461,3197255,1.043202,0.0853,2775.800049,2433.183999,,0.540362,,4866.368164,
Sample,25/04/2023 11:23,23,,,12476207,15.119092,3197313,1.043221,0.091,2767,2425.745671,,0.540675,,4851.491211,
Sample,25/04/2023 11:23,23,9431627,5.763946,12476421,15.116692,3197194,1.043182,0.0928,2751.399902,2412.559534,,0.540033,,4825.119141,
Sample,25/04/2023 11:23,23,,,12473694,15.147286,3197432,1.04326,0.1129,2712.699951,2379.848017,,0.541318,,4759.695801,
Sample,25/04/2023 11:23,23,,,12474113,15.142585,3197351,1.043233,0.1085,2713.300049,2380.355255,,0.54088,,4760.710449,
Sample,25/04/2023 11:23,23,,,12474945,15.133251,3197288,1.043213,0.0898,2711,2378.411116,,0.54054,,4756.822266,
Sample,25/04/2023 11:23,23,,,12475077,15.13177,3197349,1.043233,0.1079,2713.100098,2380.186245,,0.54087,,4760.372559,
Sample,25/04/2023 11:23,23,9431502,5.763259,12475220,15.130165,3197378,1.043242,0.1235,2705.199951,2373.508568,,0.541026,,4747.01709,
Sample,25/04/2023 11:24,23,,,12477692,15.102433,3197410,1.043253,0.1078,2710.5,2377.988486,,0.541199,,4755.977051,
Sample,25/04/2023 11:24,23,,,12477980,15.099202,3197555,1.0433,0.1185,2712.600098,2379.763615,,0.541982,,4759.527344,
Sample,25/04/2023 11:24,23,,,12478473,15.093672,3197472,1.043273,0.1059,2710.699951,2378.157497,,0.541534,,4756.314941,
Sample,25/04/2023 11:24,23,,,12479152,15.086055,3197567,1.043304,0.1026,2700.699951,2369.704898,,0.542046,,4739.409668,
Sample,25/04/2023 11:24,23,9431476,5.763116,12479652,15.080446,3197330,1.043226,0.1052,2716.399902,2382.975437,,0.540767,,4765.950684,
Sample,25/04/2023 11:24,23,,,12479496,15.082196,3197372,1.04324,0.0063,2757,2417.293072,,0.540994,,4834.585938,
Sample,25/04/2023 11:24,23,,,12478927,15.088579,3197123,1.043158,0.0049,2761.5,2421.096742,,0.539649,,4842.193359,
Sample,25/04/2023 11:24,23,,,12478520,15.093145,3197450,1.043266,0.0059,2763.899902,2423.125283,,0.541415,,4846.250488,
