HEADING, Timecode,,Battery        , , Ext Power      , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,09/10/2024 11:07:17,23,9365841,5.402263,8388478,0.038692,12482122,15.052741,3188450,1.040308,891.459961,662.500000,733.075278,,0.492428,,1466.150513,
Sample,09/10/2024 11:07:18,23,9365818,5.402136,8388482,0.038714,12482143,15.052505,3188386,1.040287,891.500000,655.700012,733.108204,,0.492077,,1466.216431,
Sample,09/10/2024 11:07:19,23,9365830,5.402202,8388480,0.038703,12482175,15.052146,3188242,1.040239,890.750000,645.900024,732.491446,,0.491286,,1464.982910,
Sample,09/10/2024 11:07:20,23,9365812,5.402104,8388475,0.038676,12482191,15.051967,3188337,1.040271,890.240051,658.099976,732.072092,,0.491808,,1464.144165,
Sample,09/10/2024 11:07:21,23,9365803,5.402054,8388476,0.038681,12482200,15.051866,3188468,1.040314,888.820007,657.099976,730.904328,,0.492527,,1461.808716,
Sample,09/10/2024 11:07:22,23,9365814,5.402114,8388481,0.038709,12482232,15.051507,3188389,1.040288,887.020020,653.799988,729.424118,,0.492093,,1458.848267,
Sample,09/10/2024 11:07:23,23,9365811,5.402098,8388482,0.038714,12482256,15.051238,3188353,1.040276,885.130005,653.099976,727.869876,,0.491896,,1455.739746,
Sample,09/10/2024 11:07:24,23,9365811,5.402098,8388481,0.038709,12482277,15.051002,3188432,1.040302,884.109985,644.000000,727.031069,,0.492329,,1454.062134,
Sample,09/10/2024 11:07:25,23,9365811,5.402098,8388478,0.038692,12482323,15.050486,3188402,1.040292,884.490051,647.599976,727.343614,,0.492165,,1454.687256,
Sample,09/10/2024 11:07:26,23,9365795,5.402010,8388479,0.038698,12482330,15.050408,3188411,1.040295,885.290039,648.099976,728.001479,,0.492214,,1456.002930,
Sample,09/10/2024 11:07:27,23,9365793,5.401999,8388479,0.038698,12482345,15.050239,3188281,1.040252,884.790039,651.500000,727.590307,,0.491500,,1455.180664,
Sample,09/10/2024 11:07:28,23,9365812,5.402104,8388478,0.038692,12482371,15.049948,3188384,1.040286,883.709961,650.099976,726.702111,,0.492066,,1453.404175,
Sample,09/10/2024 11:07:29,23,9365802,5.402049,8388481,0.038709,12482394,15.049690,3188341,1.040272,883.000000,654.200012,726.118279,,0.491830,,1452.236572,
Sample,09/10/2024 11:07:30,23,9365794,5.402005,8388479,0.038698,12482394,15.049690,3188331,1.040269,884.329956,655.000000,727.211961,,0.491775,,1454.423950,
Sample,09/10/2024 11:07:31,23,9365783,5.401944,8388481,0.038709,12482393,15.049701,3188380,1.040285,884.520020,663.000000,727.368258,,0.492044,,1454.736572,
Sample,09/10/2024 11:07:32,23,9365788,5.401972,8388483,0.038720,12482392,15.049712,3188352,1.040276,884.970032,651.400024,727.738323,,0.491890,,1455.476685,
Sample,09/10/2024 11:07:33,23,9365781,5.401933,8388481,0.038709,12482402,15.049600,3188415,1.040296,885.779968,653.299988,728.404370,,0.492236,,1456.808716,
Sample,09/10/2024 11:07:34,23,9365787,5.401966,8388477,0.038687,12482408,15.049533,3188502,1.040325,884.470032,651.900024,727.327151,,0.492714,,1454.654297,
Sample,09/10/2024 11:07:35,23,9365789,5.401977,8388482,0.038714,12482386,15.049779,3188427,1.040300,882.809937,656.099976,725.961982,,0.492302,,1451.923950,
Sample,09/10/2024 11:07:36,23,9365780,5.401928,8388479,0.038698,12482381,15.049836,3188434,1.040302,882.259949,651.299988,725.509702,,0.492340,,1451.019409,
Sample,09/10/2024 11:07:37,23,9365779,5.401922,8388481,0.038709,12482375,15.049903,3188447,1.040307,878.920044,651.299988,722.763152,,0.492412,,1445.526245,
Sample,09/10/2024 11:07:38,23,9365773,5.401889,8388480,0.038703,12482349,15.050194,3188362,1.040279,878.140015,643.799988,722.121699,,0.491945,,1444.243408,
Sample,09/10/2024 11:07:39,23,9365771,5.401878,8388478,0.038692,12482345,15.050239,3188481,1.040318,877.909973,647.900024,721.932526,,0.492598,,1443.865112,
Sample,09/10/2024 11:07:40,23,9365762,5.401829,8388481,0.038709,12482339,15.050307,3188449,1.040307,877.690063,646.900024,721.751684,,0.492423,,1443.503418,
Sample,09/10/2024 11:07:41,23,9365765,5.401845,8388480,0.038703,12482307,15.050666,3188441,1.040305,876.429993,651.799988,720.715473,,0.492379,,1441.430908,
Sample,09/10/2024 11:07:42,23,9365765,5.401845,8388480,0.038703,12482291,15.050845,3188362,1.040279,873.970032,638.000000,718.692538,,0.491945,,1437.385132,
Sample,09/10/2024 11:07:43,23,9365757,5.401801,8388477,0.038687,12482271,15.051069,3188397,1.040290,871.109985,638.299988,716.340596,,0.492137,,1432.681152,
Sample,09/10/2024 11:07:44,23,9365772,5.401884,8388482,0.038714,12482253,15.051271,3188424,1.040299,867.720032,648.299988,713.552888,,0.492285,,1427.105835,
Sample,09/10/2024 11:07:45,23,9365752,5.401774,8388479,0.038698,12482246,15.051350,3188452,1.040308,864.529968,637.500000,710.929558,,0.492439,,1421.859131,
Sample,09/10/2024 11:07:46,23,9365752,5.401774,8388482,0.038714,12482225,15.051585,3188370,1.040281,861.500000,627.200012,708.437882,,0.491989,,1416.875732,
Sample,09/10/2024 11:07:47,23,9365763,5.401834,8388480,0.038703,12482187,15.052012,3188459,1.040311,859.369995,638.500000,706.686285,,0.492478,,1413.372559,
Sample,09/10/2024 11:07:48,23,9365745,5.401735,8388481,0.038709,12482168,15.052225,3188415,1.040296,857.890015,644.799988,705.469232,,0.492236,,1410.938477,
Sample,09/10/2024 11:07:49,23,9365750,5.401763,8388480,0.038703,12482151,15.052415,3188515,1.040329,857.679993,634.099976,705.296521,,0.492785,,1410.593018,
Sample,09/10/2024 11:07:50,23,9365742,5.401719,8388476,0.038681,12482133,15.052617,3188480,1.040318,856.630005,646.599976,704.433070,,0.492593,,1408.866089,
Sample,09/10/2024 11:07:51,23,9365733,5.401669,8388477,0.038687,12482135,15.052595,3188440,1.040304,854.369995,639.299988,702.574565,,0.492373,,1405.149170,
Sample,09/10/2024 11:07:52,23,9365729,5.401647,8388477,0.038687,12482132,15.052628,3188505,1.040326,852.170044,635.099976,700.765448,,0.492730,,1401.530884,
Sample,09/10/2024 11:07:53,23,9365733,5.401669,8388480,0.038703,12482129,15.052662,3188506,1.040326,850.679993,638.799988,699.540113,,0.492736,,1399.080200,
Sample,09/10/2024 11:07:54,23,9365731,5.401658,8388481,0.038709,12482122,15.052741,3188488,1.040320,850.579956,631.000000,699.457848,,0.492637,,1398.915649,
Sample,09/10/2024 11:07:55,23,9365738,5.401697,8388477,0.038687,12482116,15.052808,3188545,1.040339,850.790039,647.000000,699.630609,,0.492950,,1399.261230,
Sample,09/10/2024 11:07:56,23,9365734,5.401675,8388484,0.038725,12482101,15.052976,3188499,1.040324,851.420044,639.299988,700.148690,,0.492697,,1400.297363,
Sample,09/10/2024 11:07:57,23,9365723,5.401614,8388480,0.038703,12482110,15.052875,3188481,1.040318,851.750000,642.500000,700.420027,,0.492598,,1400.840088,
Sample,09/10/2024 11:07:58,23,9365717,5.401581,8388480,0.038703,12482089,15.053111,3188499,1.040324,852.349976,648.700012,700.913414,,0.492697,,1401.826782,
Sample,09/10/2024 11:07:59,23,9365713,5.401559,8388477,0.038687,12482072,15.053301,3188485,1.040319,852.790039,648.700012,701.275297,,0.492620,,1402.550537,
Sample,09/10/2024 11:08:00,23,9365719,5.401592,8388481,0.038709,12482058,15.053458,3188604,1.040358,852.740051,639.099976,701.234190,,0.493273,,1402.468384,
Sample,09/10/2024 11:08:01,23,9365721,5.401603,8388482,0.038714,12482060,15.053436,3188439,1.040304,853.000000,640.500000,701.447957,,0.492368,,1402.895874,
Sample,09/10/2024 11:08:02,23,9365708,5.401532,8388476,0.038681,12482077,15.053245,3188522,1.040331,853.119995,657.700012,701.546635,,0.492823,,1403.093262,
Sample,09/10/2024 11:08:03,23,9365708,5.401532,8388482,0.038714,12482073,15.053290,3188493,1.040322,853.279968,650.200012,701.678187,,0.492664,,1403.356323,
Sample,09/10/2024 11:08:04,23,9365709,5.401537,8388484,0.038725,12482077,15.053245,3188526,1.040333,853.420044,652.700012,701.793378,,0.492845,,1403.586792,
Sample,09/10/2024 11:08:05,23,9365707,5.401526,8388479,0.038698,12482063,15.053402,3188607,1.040359,852.779968,651.900024,701.267015,,0.493290,,1402.534058,
Sample,09/10/2024 11:08:06,23,9365700,5.401488,8388480,0.038703,12482067,15.053357,3188517,1.040330,851.799988,650.599976,700.461134,,0.492796,,1400.922241,
Sample,09/10/2024 11:08:07,23,9365697,5.401471,8388483,0.038720,12482078,15.053234,3188539,1.040337,851.170044,645.299988,699.943104,,0.492917,,1399.886230,
Sample,09/10/2024 11:08:08,23,9365696,5.401466,8388479,0.038698,12482097,15.053021,3188510,1.040327,851.070007,660.200012,699.860839,,0.492757,,1399.721680,
Sample,09/10/2024 11:08:09,23,9365696,5.401466,8388481,0.038709,12482088,15.053122,3188455,1.040309,851.040039,650.200012,699.836195,,0.492456,,1399.672363,
Sample,09/10/2024 11:08:10,23,9365697,5.401471,8388484,0.038725,12482089,15.053111,3188565,1.040346,851.000000,657.500000,699.803269,,0.493059,,1399.606567,
Sample,09/10/2024 11:08:11,23,9365678,5.401367,8388481,0.038709,12482095,15.053043,3188547,1.040340,850.869995,651.500000,699.696360,,0.492961,,1399.392700,
Sample,09/10/2024 11:08:12,23,9365685,5.401405,8388482,0.038714,12482103,15.052954,3188505,1.040326,851.329956,644.000000,700.074607,,0.492730,,1400.149170,
Sample,09/10/2024 11:08:13,23,9365687,5.401416,8388482,0.038714,12482083,15.053178,3188596,1.040356,850.990051,640.400024,699.795088,,0.493229,,1399.590210,
Sample,09/10/2024 11:08:14,23,9365682,5.401389,8388482,0.038714,12482061,15.053425,3188552,1.040341,850.390015,649.700012,699.301651,,0.492988,,1398.603271,
Sample,09/10/2024 11:08:15,23,9365674,5.401345,8388483,0.038720,12482058,15.053458,3188513,1.040328,849.380005,650.099976,698.471076,,0.492774,,1396.942139,
Sample,09/10/2024 11:08:16,23,9365677,5.401361,8388480,0.038703,12482035,15.053716,3188449,1.040307,849.070007,643.700012,698.216151,,0.492423,,1396.432251,
Sample,09/10/2024 11:08:17,23,9365674,5.401345,8388477,0.038687,12482028,15.053795,3188578,1.040350,848.099976,644.900024,697.418451,,0.493131,,1394.836914,
Sample,09/10/2024 11:08:18,23,9365671,5.401328,8388481,0.038709,12482004,15.054064,3188610,1.040360,847.320007,647.200012,696.777049,,0.493306,,1393.554077,
Sample,09/10/2024 11:08:19,23,9365661,5.401273,8388481,0.038709,12481978,15.054356,3188564,1.040345,846.750000,643.000000,696.308307,,0.493054,,1392.616577,
Sample,09/10/2024 11:08:20,23,9365665,5.401295,8388481,0.038709,12481954,15.054625,3188643,1.040371,846.079956,637.700012,695.757300,,0.493487,,1391.514648,
Sample,09/10/2024 11:08:21,23,9365660,5.401268,8388480,0.038703,12481927,15.054928,3188579,1.040350,844.609985,644.599976,694.548479,,0.493136,,1389.096924,
Sample,09/10/2024 11:08:22,23,9365662,5.401279,8388480,0.038703,12481910,15.055118,3188527,1.040333,843.119995,642.299988,693.323194,,0.492851,,1386.646362,
Sample,09/10/2024 11:08:23,23,9365662,5.401279,8388480,0.038703,12481881,15.055444,3188656,1.040375,842.250000,643.599976,692.607759,,0.493559,,1385.215576,
Sample,09/10/2024 11:08:24,23,9365649,5.401207,8388484,0.038725,12481876,15.055500,3188620,1.040364,841.849976,640.799988,692.278801,,0.493361,,1384.557617,
Sample,09/10/2024 11:08:25,23,9365649,5.401207,8388481,0.038709,12481852,15.055769,3188535,1.040336,841.970032,639.299988,692.377528,,0.492895,,1384.755005,
Sample,09/10/2024 11:08:26,23,9365652,5.401224,8388481,0.038709,12481820,15.056128,3188642,1.040371,842.200012,639.500000,692.566651,,0.493482,,1385.133301,
Sample,09/10/2024 11:08:27,23,9365648,5.401202,8388481,0.038709,12481807,15.056274,3188484,1.040319,842.320007,638.099976,692.665329,,0.492615,,1385.330688,
Sample,09/10/2024 11:08:28,23,9365647,5.401196,8388479,0.038698,12481776,15.056622,3188534,1.040335,842.029968,628.000000,692.426817,,0.492889,,1384.853638,
Sample,09/10/2024 11:08:29,23,9365653,5.401229,8388476,0.038681,12481763,15.056767,3188635,1.040369,841.920044,643.200012,692.336421,,0.493444,,1384.672852,
Sample,09/10/2024 11:08:30,23,9365637,5.401141,8388483,0.038720,12481757,15.056835,3188531,1.040334,841.650024,641.700012,692.114372,,0.492873,,1384.228760,
Sample,09/10/2024 11:08:31,23,9365632,5.401114,8388483,0.038720,12481732,15.057115,3188646,1.040372,841.009949,641.700012,691.588010,,0.493504,,1383.176025,
Sample,09/10/2024 11:08:32,23,9365618,5.401037,8388483,0.038720,12481711,15.057351,3188687,1.040386,840.650024,643.799988,691.292028,,0.493729,,1382.584106,
Sample,09/10/2024 11:08:33,23,9365634,5.401125,8388480,0.038703,12481712,15.057339,3188616,1.040362,840.000000,641.400024,690.757484,,0.493339,,1381.515015,
Sample,09/10/2024 11:08:34,23,9365629,5.401097,8388483,0.038720,12481708,15.057384,3188631,1.040367,839.140015,628.700012,690.050281,,0.493422,,1380.100586,
Sample,09/10/2024 11:08:35,23,9365636,5.401136,8388482,0.038714,12481718,15.057272,3188619,1.040363,838.229980,641.799988,689.301919,,0.493356,,1378.603882,
Sample,09/10/2024 11:08:36,23,9365622,5.401059,8388482,0.038714,12481713,15.057328,3188575,1.040349,837.630005,637.099976,688.808533,,0.493114,,1377.617065,
Sample,09/10/2024 11:08:37,23,9365609,5.400987,8388485,0.038731,12481711,15.057351,3188681,1.040384,836.950012,634.599976,688.249345,,0.493696,,1376.498657,
Sample,09/10/2024 11:08:38,23,9365613,5.401009,8388480,0.038703,12481706,15.057407,3188550,1.040341,836.020020,631.700012,687.484571,,0.492977,,1374.969116,
Sample,09/10/2024 11:08:39,23,9365617,5.401031,8388482,0.038714,12481713,15.057328,3188634,1.040368,835.579956,632.900024,687.122688,,0.493438,,1374.245361,
Sample,09/10/2024 11:08:40,23,9365615,5.401020,8388482,0.038714,12481687,15.057620,3188586,1.040352,835.190063,637.099976,686.802062,,0.493175,,1373.604126,
Sample,09/10/2024 11:08:41,23,9365618,5.401037,8388480,0.038703,12481716,15.057295,3188675,1.040382,834.709961,633.700012,686.407252,,0.493663,,1372.814453,
Sample,09/10/2024 11:08:42,23,9365610,5.400993,8388481,0.038709,12481729,15.057149,3188582,1.040351,834.529968,630.200012,686.259236,,0.493153,,1372.518433,
Sample,09/10/2024 11:08:43,23,9365600,5.400938,8388483,0.038720,12481745,15.056969,3188601,1.040357,835.179993,632.200012,686.793780,,0.493257,,1373.587524,
Sample,09/10/2024 11:08:44,23,9365596,5.400916,8388481,0.038709,12481759,15.056812,3188613,1.040361,835.309937,630.700012,686.900639,,0.493323,,1373.801270,
Sample,09/10/2024 11:08:45,23,9365599,5.400932,8388477,0.038687,12481749,15.056924,3188672,1.040381,835.809937,632.900024,687.311811,,0.493647,,1374.623657,
Sample,09/10/2024 11:08:46,23,9365603,5.400954,8388480,0.038703,12481758,15.056823,3188650,1.040373,835.709961,624.700012,687.229596,,0.493526,,1374.459229,
Sample,09/10/2024 11:08:47,23,9365599,5.400932,8388481,0.038709,12481765,15.056745,3188739,1.040403,834.940063,629.400024,686.596476,,0.494014,,1373.192993,
Sample,09/10/2024 11:08:48,23,9365596,5.400916,8388484,0.038725,12481773,15.056655,3188711,1.040394,833.970032,632.099976,685.798776,,0.493861,,1371.597534,
Sample,09/10/2024 11:08:49,23,9365582,5.400839,8388478,0.038692,12481784,15.056532,3188699,1.040390,833.000000,635.400024,685.001076,,0.493795,,1370.002197,
Sample,09/10/2024 11:08:50,23,9365571,5.400779,8388479,0.038698,12481782,15.056554,3188601,1.040357,832.190063,618.599976,684.335029,,0.493257,,1368.670044,
Sample,09/10/2024 11:08:51,23,9365575,5.400801,8388479,0.038698,12481800,15.056352,3188723,1.040397,831.579956,623.799988,683.833311,,0.493926,,1367.666626,
Sample,09/10/2024 11:08:52,23,9365592,5.400894,8388481,0.038709,12481784,15.056532,3188578,1.040350,831.059937,623.200012,683.405676,,0.493131,,1366.811401,
Sample,09/10/2024 11:08:53,23,9365579,5.400822,8388479,0.038698,12481810,15.056240,3188714,1.040395,831.220032,638.299988,683.537330,,0.493877,,1367.074707,
Sample,09/10/2024 11:08:54,23,9365570,5.400773,8388481,0.038709,12481815,15.056184,3188578,1.040350,831.190063,630.200012,683.512685,,0.493131,,1367.025391,
Sample,09/10/2024 11:08:55,23,9365578,5.400817,8388481,0.038709,12481801,15.056341,3188688,1.040386,830.979980,628.799988,683.339925,,0.493734,,1366.679810,
Sample,09/10/2024 11:08:56,23,9365578,5.400817,8388478,0.038692,12481799,15.056364,3188719,1.040396,831.759949,627.400024,683.981327,,0.493904,,1367.962646,
Sample,09/10/2024 11:08:57,23,9365568,5.400762,8388480,0.038703,12481812,15.056218,3188646,1.040372,832.309937,629.099976,684.433606,,0.493504,,1368.867188,
Sample,09/10/2024 11:08:58,23,9365559,5.400713,8388481,0.038709,12481802,15.056330,3188689,1.040386,832.520020,624.500000,684.606367,,0.493740,,1369.212769,
Sample,09/10/2024 11:08:59,23,9365574,5.400795,8388479,0.038698,12481795,15.056408,3188716,1.040395,832.990051,628.099976,684.992895,,0.493888,,1369.985840,
Sample,09/10/2024 11:09:00,23,9365559,5.400713,8388483,0.038720,12481783,15.056543,3188769,1.040413,832.929993,636.700012,684.943506,,0.494179,,1369.886963,
Sample,09/10/2024 11:09:01,23,9365564,5.400740,8388477,0.038687,12481788,15.056487,3188720,1.040396,833.140015,622.700012,685.116216,,0.493910,,1370.232422,
Sample,09/10/2024 11:09:02,23,9365553,5.400680,8388479,0.038698,12481801,15.056341,3188759,1.040409,832.650024,633.700012,684.713276,,0.494124,,1369.426514,
Sample,09/10/2024 11:09:03,23,9365541,5.400614,8388484,0.038725,12481803,15.056319,3188745,1.040405,832.490051,628.599976,684.581723,,0.494047,,1369.163452,
Sample,09/10/2024 11:09:04,23,9365544,5.400630,8388477,0.038687,12481789,15.056476,3188653,1.040374,832.849976,628.700012,684.877704,,0.493542,,1369.755371,
Sample,09/10/2024 11:09:05,23,9365564,5.400740,8388481,0.038709,12481771,15.056678,3188687,1.040386,832.709961,626.000000,684.762564,,0.493729,,1369.525146,
Sample,09/10/2024 11:09:06,23,9365541,5.400614,8388489,0.038753,12481774,15.056644,3188802,1.040423,832.040039,629.000000,684.211658,,0.494360,,1368.423340,
Sample,09/10/2024 11:09:07,23,9365539,5.400603,8388482,0.038714,12481774,15.056644,3188770,1.040413,831.690063,630.400024,683.923857,,0.494184,,1367.847656,
Sample,09/10/2024 11:09:08,23,9365528,5.400542,8388478,0.038692,12481765,15.056745,3188689,1.040386,831.170044,632.799988,683.496222,,0.493740,,1366.992432,
Sample,09/10/2024 11:09:09,23,9365533,5.400570,8388481,0.038709,12481770,15.056689,3188699,1.040390,830.250000,630.000000,682.739630,,0.493795,,1365.479248,
Sample,09/10/2024 11:09:10,23,9365530,5.400553,8388482,0.038714,12481748,15.056936,3188726,1.040398,829.619995,626.400024,682.221549,,0.493943,,1364.443115,
Sample,09/10/2024 11:09:11,23,9365536,5.400586,8388483,0.038720,12481748,15.056936,3188750,1.040406,828.570007,619.900024,681.358098,,0.494075,,1362.716187,
Sample,09/10/2024 11:09:12,23,9365523,5.400515,8388482,0.038714,12481737,15.057059,3188656,1.040375,827.659973,631.200012,680.609737,,0.493559,,1361.219482,
Sample,09/10/2024 11:09:13,23,9365528,5.400542,8388480,0.038703,12481745,15.056969,3188713,1.040394,826.750000,620.599976,679.861426,,0.493872,,1359.722900,
Sample,09/10/2024 11:09:14,23,9365519,5.400493,8388481,0.038709,12481721,15.057238,3188699,1.040390,825.229980,628.500000,678.611447,,0.493795,,1357.222900,
Sample,09/10/2024 11:09:15,23,9365523,5.400515,8388484,0.038725,12481760,15.056801,3188707,1.040392,823.670044,624.799988,677.328642,,0.493839,,1354.657227,
Sample,09/10/2024 11:09:16,23,9365520,5.400498,8388488,0.038747,12481758,15.056823,3188755,1.040408,822.420044,620.000000,676.300712,,0.494102,,1352.601440,
Sample,09/10/2024 11:09:17,23,9365527,5.400537,8388478,0.038692,12481755,15.056857,3188733,1.040401,820.840027,621.500000,675.001394,,0.493981,,1350.002808,
Sample,09/10/2024 11:09:18,23,9365515,5.400471,8388480,0.038703,12481754,15.056868,3188748,1.040406,818.929993,615.700012,673.430689,,0.494064,,1346.861328,
Sample,09/10/2024 11:09:19,23,9365506,5.400421,8388476,0.038681,12481771,15.056678,3188696,1.040389,817.460022,619.700012,672.221867,,0.493778,,1344.443726,
Sample,09/10/2024 11:09:20,23,9365501,5.400394,8388480,0.038703,12481782,15.056554,3188629,1.040367,815.829956,618.099976,670.881392,,0.493411,,1341.762817,
Sample,09/10/2024 11:09:21,23,9365505,5.400416,8388482,0.038714,12481795,15.056408,3188656,1.040375,814.420044,616.799988,669.721959,,0.493559,,1339.443970,
Sample,09/10/2024 11:09:22,23,9365504,5.400410,8388480,0.038703,12481803,15.056319,3188767,1.040412,812.739990,608.500000,668.340377,,0.494168,,1336.680786,
Sample,09/10/2024 11:09:23,23,9365495,5.400361,8388484,0.038725,12481834,15.055971,3188714,1.040395,811.150024,610.500000,667.032878,,0.493877,,1334.065796,
Sample,09/10/2024 11:09:24,23,9365497,5.400372,8388479,0.038698,12481856,15.055724,3188741,1.040403,812.920044,603.000000,668.488443,,0.494025,,1336.976929,
Sample,09/10/2024 11:09:25,23,9365491,5.400339,8388481,0.038709,12481893,15.055309,3188695,1.040388,812.299988,605.700012,667.978544,,0.493773,,1335.957031,
Sample,09/10/2024 11:09:26,23,9365495,5.400361,8388481,0.038709,12481928,15.054917,3188651,1.040374,807.220032,610.400024,663.801072,,0.493531,,1327.602173,
Sample,09/10/2024 11:09:27,23,9365490,5.400333,8388482,0.038714,12481967,15.054479,3188739,1.040403,802.010010,612.299988,659.516641,,0.494014,,1319.033325,
Sample,09/10/2024 11:09:28,23,9365487,5.400317,8388483,0.038720,12481990,15.054221,3188686,1.040385,798.820007,603.900024,656.893362,,0.493723,,1313.786743,
Sample,09/10/2024 11:09:29,23,9365469,5.400218,8388479,0.038698,12482030,15.053773,3188727,1.040399,797.010010,604.599976,655.404921,,0.493948,,1310.809814,
Sample,09/10/2024 11:09:30,23,9365477,5.400262,8388479,0.038698,12482076,15.053257,3188773,1.040414,795.619995,603.900024,654.261851,,0.494201,,1308.523682,
Sample,09/10/2024 11:09:31,23,9365478,5.400267,8388482,0.038714,12482099,15.052999,3188695,1.040388,795.529968,603.099976,654.187818,,0.493773,,1308.375610,
Sample,09/10/2024 11:09:32,23,9365470,5.400223,8388480,0.038703,12482129,15.052662,3188745,1.040405,795.260010,601.500000,653.965819,,0.494047,,1307.931641,
Sample,09/10/2024 11:09:33,23,9365469,5.400218,8388478,0.038692,12482187,15.052012,3188744,1.040404,795.619995,605.099976,654.261851,,0.494042,,1308.523682,
Sample,09/10/2024 11:09:34,23,9365467,5.400207,8388476,0.038681,12482205,15.051810,3188768,1.040412,795.900024,605.400024,654.492131,,0.494173,,1308.984253,
Sample,09/10/2024 11:09:35,23,9365462,5.400179,8388479,0.038698,12482262,15.051170,3188720,1.040396,796.029968,607.099976,654.598990,,0.493910,,1309.197998,
Sample,09/10/2024 11:09:36,23,9365458,5.400157,8388480,0.038703,12482288,15.050879,3188595,1.040355,796.079956,606.500000,654.640097,,0.493224,,1309.280151,
Sample,09/10/2024 11:09:37,23,9365457,5.400152,8388479,0.038698,12482331,15.050396,3188705,1.040392,795.720032,614.299988,654.344115,,0.493828,,1308.688232,
Sample,09/10/2024 11:09:38,23,9365451,5.400119,8388483,0.038720,12482347,15.050217,3188710,1.040393,795.829956,603.700012,654.434511,,0.493855,,1308.869019,
Sample,09/10/2024 11:09:39,23,9365455,5.400141,8388482,0.038714,12482382,15.049824,3188706,1.040392,796.239990,608.200012,654.771700,,0.493833,,1309.543457,
Sample,09/10/2024 11:09:40,23,9365458,5.400157,8388479,0.038698,12482436,15.049219,3188735,1.040401,796.960022,616.299988,655.363814,,0.493992,,1310.727661,
Sample,09/10/2024 11:09:41,23,9365440,5.400058,8388480,0.038703,12482448,15.049084,3188740,1.040403,797.690002,609.900024,655.964109,,0.494020,,1311.928223,
Sample,09/10/2024 11:09:42,23,9365440,5.400058,8388476,0.038681,12482459,15.048961,3188678,1.040383,798.779968,613.099976,656.860436,,0.493679,,1313.720825,
Sample,09/10/2024 11:09:43,23,9365438,5.400047,8388480,0.038703,12482466,15.048882,3188758,1.040409,800.510010,608.099976,658.283125,,0.494118,,1316.566284,
Sample,09/10/2024 11:09:44,23,9365441,5.400064,8388476,0.038681,12482498,15.048523,3188743,1.040404,801.890015,613.200012,659.417964,,0.494036,,1318.835938,
Sample,09/10/2024 11:09:45,23,9365445,5.400086,8388486,0.038736,12482499,15.048512,3188616,1.040362,803.570007,618.299988,660.799496,,0.493339,,1321.598999,
Sample,09/10/2024 11:09:46,23,9365450,5.400113,8388481,0.038709,12482531,15.048153,3188709,1.040393,805.200012,613.900024,662.139921,,0.493850,,1324.279785,
Sample,09/10/2024 11:09:47,23,9365423,5.399965,8388482,0.038714,12482532,15.048142,3188726,1.040398,806.390015,625.400024,663.118512,,0.493943,,1326.237061,
Sample,09/10/2024 11:09:48,23,9365433,5.400020,8388483,0.038720,12482531,15.048153,3188810,1.040426,806.970032,621.799988,663.595486,,0.494404,,1327.190918,
Sample,09/10/2024 11:09:49,23,9365426,5.399981,8388484,0.038725,12482535,15.048108,3188786,1.040418,807.109985,617.299988,663.710576,,0.494272,,1327.421143,
Sample,09/10/2024 11:09:50,23,9365424,5.399970,8388481,0.038709,12482546,15.047985,3188761,1.040410,806.410034,622.500000,663.134975,,0.494135,,1326.269897,
Sample,09/10/2024 11:09:51,23,9365420,5.399948,8388479,0.038698,12482547,15.047974,3188715,1.040395,805.829956,610.799988,662.657952,,0.493882,,1325.315918,
Sample,09/10/2024 11:09:52,23,9365423,5.399965,8388482,0.038714,12482563,15.047794,3188701,1.040390,804.770020,613.799988,661.786319,,0.493806,,1323.572632,
Sample,09/10/2024 11:09:53,23,9365420,5.399948,8388477,0.038687,12482544,15.048007,3188693,1.040388,802.970032,612.099976,660.306110,,0.493762,,1320.612183,
Sample,09/10/2024 11:09:54,23,9365409,5.399888,8388484,0.038725,12482559,15.047839,3188754,1.040408,801.400024,599.799988,659.015024,,0.494096,,1318.030029,
Sample,09/10/2024 11:09:55,23,9365406,5.399871,8388485,0.038731,12482566,15.047760,3188731,1.040400,797.760010,601.599976,656.021679,,0.493970,,1312.043335,
Sample,09/10/2024 11:09:56,23,9365416,5.399926,8388480,0.038703,12482566,15.047760,3188758,1.040409,792.299988,595.000000,651.531662,,0.494118,,1303.063354,
Sample,09/10/2024 11:09:57,23,9365400,5.399838,8388483,0.038720,12482564,15.047783,3188748,1.040406,784.849976,599.299988,645.405189,,0.494064,,1290.810425,
Sample,09/10/2024 11:09:58,23,9365414,5.399915,8388482,0.038714,12482558,15.047850,3188765,1.040411,778.420044,605.900024,640.117573,,0.494157,,1280.235107,
Sample,09/10/2024 11:09:59,23,9365402,5.399849,8388478,0.038692,12482584,15.047559,3188776,1.040415,774.349976,604.000000,636.770576,,0.494217,,1273.541138,
Sample,09/10/2024 11:10:00,23,9365393,5.399800,8388483,0.038720,12482583,15.047570,3188748,1.040406,772.679993,598.000000,635.397276,,0.494064,,1270.794556,
