Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 15:03,23,,,12831747,11.139348,4774459,1.562718,3.1345,-71.68,2.566108,,6.603305,,5.132215,
Sample,25/04/2023 15:03,23,,,12831620,11.140772,4798437,1.570633,2.6036,-73.949997,2.129525,,6.688126,,4.25905,
Sample,25/04/2023 15:03,23,,,12831290,11.14447,4796127,1.56987,3.1056,-73.43,2.542342,,6.679957,,5.084683,
Sample,25/04/2023 15:03,23,,,12830787,11.150106,4811067,1.574802,4.2245,-70.970001,3.462463,,6.732789,,6.924925,
Sample,25/04/2023 15:04,23,,,12830620,11.151978,4828296,1.580489,3.5174,-72.740005,2.880983,,6.793697,,5.761966,
Sample,25/04/2023 15:04,23,,,12830551,11.152751,4778135,1.563931,3.0585,-73,2.503609,,6.616311,,5.007219,
Sample,25/04/2023 15:04,23,,,12830312,11.155429,4493715,1.470086,2.4411,-71.440002,1.995894,,5.606638,,3.991788,
Sample,25/04/2023 15:04,23,,,12831297,11.144391,4529808,1.481991,2.9069,-74.370003,2.378942,,5.7352,,4.757884,
Sample,25/04/2023 15:04,23,,,12831980,11.136737,4539747,1.48527,3.6354,-73.279999,2.978019,,5.770577,,5.956038,
Sample,25/04/2023 15:04,23,,,12831923,11.137376,4549156,1.488374,3.931,-72.770004,3.221105,,5.804057,,6.44221,
Sample,25/04/2023 15:04,23,,,12831884,11.137813,4569385,1.495047,2.2725,-73.209999,1.857247,,5.876008,,3.714494,
Sample,25/04/2023 15:04,23,,,12831768,11.139113,4524612,1.480277,2.1909,-72.400002,1.790144,,5.716701,,3.580287,
Sample,25/04/2023 15:04,23,,,12831524,11.141847,4367152,1.428348,3.058,-73.25,2.503198,,5.154545,,5.006396,
Sample,25/04/2023 15:04,23,,,12831097,11.146632,4279090,1.399315,3.0112,-71.68,2.464712,,4.838592,,4.929425,
Sample,25/04/2023 15:04,23,,,12830399,11.154454,4275097,1.397999,2.8454,-73.93,2.328368,,4.824234,,4.656735,
Sample,25/04/2023 15:04,23,9415511,5.675342,12829831,11.160819,4268513,1.395828,2.8525,-74.120003,2.334206,,4.800554,,4.668413,
Sample,25/04/2023 15:04,23,,,12829509,11.164427,4274404,1.39777,2.042,-72.490005,1.667697,,4.821742,,3.335393,
Sample,25/04/2023 15:04,23,,,12829631,11.16306,4288890,1.402546,2.6134,-72.889999,2.137584,,4.873817,,4.275168,
Sample,25/04/2023 15:04,23,,,12829902,11.160023,4050748,1.324064,2.8315,-71.599998,2.316937,,4.012029,,4.633874,
Sample,25/04/2023 15:04,23,,,12830002,11.158903,4006575,1.309512,3.0185,-73.080002,2.470716,,3.850532,,4.941432,
Sample,25/04/2023 15:04,23,,,12830029,11.1586,4010553,1.310822,2.5201,-71.629997,2.060859,,3.865102,,4.121719,
Sample,25/04/2023 15:04,23,,,12829670,11.162623,4010693,1.310869,4.2472,-73.75,3.48113,,3.865614,,6.96226,
Sample,25/04/2023 15:04,23,,,12829451,11.165077,4015125,1.312329,2.698,-72.979996,2.207154,,3.88184,,4.414309,
Sample,25/04/2023 15:04,23,,,12829166,11.16827,3988585,1.303586,3.0331,-70.690002,2.482722,,3.784575,,4.965444,
Sample,25/04/2023 15:04,23,,,12828649,11.174064,3706646,1.21075,2.5019,-71.309998,2.045893,,2.731335,,4.091785,
Sample,25/04/2023 15:04,23,,,12827068,11.191779,3758155,1.227706,2.8696,-73.779999,2.348269,,2.927229,,4.696537,
Sample,25/04/2023 15:04,23,,,12826002,11.203723,3762567,1.229158,2.1403,-71.529999,1.748533,,2.943919,,3.497066,
Sample,25/04/2023 15:04,23,,,12825649,11.207678,3763156,1.229352,4.088,-71.709999,3.350212,,2.946146,,6.700425,
Sample,25/04/2023 15:04,23,,,12825806,11.205919,3768418,1.231084,2.0651,-72.220001,1.686693,,2.966032,,3.373386,
Sample,25/04/2023 15:04,23,,,12825454,11.209863,3556634,1.161384,1.8676,-72.490005,1.52428,,2.146838,,3.048559,
Sample,25/04/2023 15:04,23,,,12818974,11.282462,3446772,1.125243,1.8641,-72.809998,1.521402,,1.699123,,3.042803,
Sample,25/04/2023 15:04,23,,,12810330,11.379288,3484286,1.137583,1.965,-72.300003,1.604376,,1.854484,,3.208752,
Sample,25/04/2023 15:04,23,,,12805087,11.438009,3480593,1.136368,2.1891,-73.050003,1.788663,,1.839317,,3.577327,
Sample,25/04/2023 15:04,23,,,12802955,11.461885,3485276,1.137909,2.3883,-72.229996,1.952474,,1.858545,,3.904949,
Sample,25/04/2023 15:04,23,,,12802371,11.468425,3483600,1.137357,2.2757,-71.949997,1.859879,,1.851669,,3.719757,
Sample,25/04/2023 15:04,23,9415418,5.674831,12802388,11.468235,3454935,1.127928,2.2988,-72.150002,1.878875,,1.733183,,3.757749,
Sample,25/04/2023 15:04,23,,,12802104,11.471415,3270957,1.067429,2.1514,-66.709999,1.757661,,0.915685,,3.515322,
