HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,18/07/2023 10:06:39,23,,,12221369,17.994600,3196165,1.042844,1523.599976,6152.200195,5287.119666,,0.534471,,10574.239258,
Sample,18/07/2023 10:06:40,23,,,12221020,17.998568,3196154,1.042840,1527.800049,6156.299805,5290.584901,,0.534411,,10581.169922,
Sample,18/07/2023 10:06:41,23,9365151,5.398469,12220820,18.000842,3196146,1.042837,1521.000000,6139.799805,5276.638113,,0.534368,,10553.276367,
Sample,18/07/2023 10:06:42,23,,,12220609,18.003241,3196061,1.042809,1525.300049,6167.399902,5299.967369,,0.533908,,10599.934570,
Sample,18/07/2023 10:06:43,23,,,12220387,18.005765,3195997,1.042788,1520.099976,6158.899902,5292.782660,,0.533562,,10585.565430,
Sample,18/07/2023 10:06:44,23,,,12220227,18.007584,3196104,1.042823,1524.699951,6169.299805,5301.573280,,0.534141,,10603.146484,
Sample,18/07/2023 10:06:45,23,,,12220022,18.009915,3196078,1.042815,1522.300049,6177.899902,5308.842598,,0.534000,,10617.685547,
Sample,18/07/2023 10:06:46,23,,,12219887,18.011450,3196096,1.042821,1523.900024,6185.000000,5314.844026,,0.534098,,10629.688477,
Sample,18/07/2023 10:06:47,23,,,12219785,18.012610,3196132,1.042833,1520.500000,6191.399902,5320.253607,,0.534292,,10640.506836,
Sample,18/07/2023 10:06:48,23,,,12219635,18.014315,3196206,1.042857,1523.400024,6192.500000,5321.183475,,0.534693,,10642.367188,
Sample,18/07/2023 10:06:49,23,,,12219571,18.015043,3196194,1.042853,1519.800049,6182.299805,5312.561659,,0.534628,,10625.123047,
Sample,18/07/2023 10:06:50,23,,,12219578,18.014963,3196196,1.042854,1524.800049,6192.299805,5321.014258,,0.534639,,10642.028320,
Sample,18/07/2023 10:06:51,23,,,12219568,18.015077,3196379,1.042914,1518.800049,6172.500000,5304.278277,,0.535628,,10608.556641,
Sample,18/07/2023 10:06:52,23,,,12219467,18.016225,3196098,1.042821,1524.000000,6199.799805,5327.353707,,0.534108,,10654.707031,
Sample,18/07/2023 10:06:53,23,,,12219366,18.017374,3196260,1.042875,1522.599976,6198.399902,5326.170426,,0.534985,,10652.340820,
Sample,18/07/2023 10:06:54,23,,,12219130,18.020057,3196149,1.042838,1522.000000,6196.600098,5324.649123,,0.534384,,10649.297852,
Sample,18/07/2023 10:06:55,23,,,12218771,18.024139,3196096,1.042821,1522.699951,6200.700195,5328.114771,,0.534098,,10656.229492,
Sample,18/07/2023 10:06:56,23,,,12218596,18.026129,3196132,1.042833,1522.699951,6198.600098,5326.339643,,0.534292,,10652.679688,
Sample,18/07/2023 10:06:57,23,,,12218431,18.028005,3196105,1.042824,1521.400024,6198.399902,5326.170426,,0.534146,,10652.340820,
Sample,18/07/2023 10:06:58,23,,,12218326,18.029199,3196084,1.042817,1525.199951,6192.000000,5320.760845,,0.534033,,10641.521484,
Sample,18/07/2023 10:06:59,23,,,12218177,18.030894,3196086,1.042818,1522.900024,6204.700195,5331.495811,,0.534043,,10662.991211,
Sample,18/07/2023 10:07:00,23,,,12217763,18.035602,3196060,1.042809,1524.599976,6195.500000,5323.719255,,0.533903,,10647.438477,
Sample,18/07/2023 10:07:01,23,9365886,5.402510,12217466,18.038979,3196132,1.042833,1523.800049,6198.700195,5326.424252,,0.534292,,10652.848633,
Sample,18/07/2023 10:07:02,23,,,12217332,18.040503,3196063,1.042810,1521.400024,6210.399902,5336.313545,,0.533919,,10672.626953,
Sample,18/07/2023 10:07:03,23,,,12217499,18.038604,3196298,1.042887,1527.000000,6201.700195,5328.960031,,0.535190,,10657.919922,
Sample,18/07/2023 10:07:04,23,,,12217687,18.036466,3196130,1.042832,1521.800049,6209.600098,5335.637502,,0.534282,,10671.275391,
Sample,18/07/2023 10:07:05,23,,,12217770,18.035522,3196048,1.042805,1522.099976,6186.100098,5315.773894,,0.533838,,10631.547852,
Sample,18/07/2023 10:07:06,23,,,12217834,18.034794,3196202,1.042856,1526.900024,6199.899902,5327.438316,,0.534671,,10654.876953,
Sample,18/07/2023 10:07:07,23,,,12217971,18.033236,3196164,1.042843,1521.400024,6211.200195,5336.990000,,0.534465,,10673.980469,
Sample,18/07/2023 10:07:08,23,,,12218149,18.031212,3196136,1.042834,1525.199951,6201.399902,5328.706206,,0.534314,,10657.412109,
Sample,18/07/2023 10:07:09,23,,,12218262,18.029927,3196079,1.042815,1523.400024,6202.000000,5329.213444,,0.534006,,10658.426758,
Sample,18/07/2023 10:07:10,23,,,12218409,18.028256,3196111,1.042826,1523.400024,6206.799805,5333.270527,,0.534179,,10666.541016,
Sample,18/07/2023 10:07:11,23,,,12218270,18.029836,3196072,1.042813,1522.599976,6201.799805,5329.044227,,0.533968,,10658.088867,
Sample,18/07/2023 10:07:12,23,,,12218068,18.032133,3196037,1.042801,1523.599976,6214.100098,5339.441172,,0.533778,,10678.882812,
Sample,18/07/2023 10:07:13,23,,,12217939,18.033600,3196192,1.042852,1524.800049,6219.600098,5344.090101,,0.534617,,10688.180664,
