VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,
Sample,25/04/2023 13:08,23,,,12795292,11.547695,3198544,1.043625,0.0468,3138.699951,2739.928736,,0.547314,,5479.857422,
Sample,25/04/2023 13:08,23,,,12798014,11.517215,3198996,1.043774,0.0372,3657.300049,3178.280606,,0.549748,,6356.561035,
Sample,25/04/2023 13:08,23,,,12801305,11.480363,3198748,1.043693,0.1072,3165.699951,2762.750754,,0.548413,,5525.501465,
Sample,25/04/2023 13:08,23,,,12803119,11.460049,3198665,1.043665,0.1198,3624.100098,3150.218018,,0.547966,,6300.436035,
Sample,25/04/2023 13:08,23,,,12804249,11.447394,3199063,1.043796,0.0689,3575.800049,3109.391923,,0.550108,,6218.783691,
Sample,25/04/2023 13:08,23,,,12805030,11.438647,3197657,1.043334,0.4236,3083,2692.847801,,0.542532,,5385.695801,
Sample,25/04/2023 13:08,23,,,12806132,11.426306,3201194,1.044496,0.7266,3079.399902,2689.804783,,0.561555,,5379.609375,
Sample,25/04/2023 13:08,23,,,12807503,11.410951,3196663,1.043007,0.009,2912.199951,2548.477368,,0.537164,,5096.95459,
Sample,25/04/2023 13:08,23,,,12808687,11.39769,3199044,1.04379,0.8265,2853.5,2498.860653,,0.550006,,4997.721191,
Sample,25/04/2023 13:08,23,,,12808734,11.397164,3198605,1.043646,1.7721,2808,2460.401327,,0.547642,,4920.802734,
Sample,25/04/2023 13:08,23,,,12807629,11.40954,3198062,1.043467,6.3512,2806.399902,2459.048829,,0.544716,,4918.097656,
Sample,25/04/2023 13:08,23,,,12806265,11.424816,3197719,1.043354,0.125,2810.600098,2462.599085,,0.542866,,4925.198242,
Sample,25/04/2023 13:08,23,,,12804176,11.448211,3197759,1.043367,0.1399,2858.100098,2502.748931,,0.543082,,5005.498047,
Sample,25/04/2023 13:08,23,,,12801855,11.474204,3198902,1.043743,0.1179,3469.100098,3019.202733,,0.549242,,6038.405273,
Sample,25/04/2023 13:08,23,9425488,5.730195,12799429,11.50137,3198503,1.043612,0.0245,2902.800049,2540.532007,,0.547093,,5081.063965,
Sample,25/04/2023 13:08,23,,,12797032,11.528211,3198586,1.043639,12.311,3885,3370.746245,,0.54754,,6741.492676,
Sample,25/04/2023 13:08,23,,,12794698,11.554346,3198818,1.043716,595.450012,7876.399902,6744.516546,,0.548789,,13489.0332,
Sample,25/04/2023 13:08,23,,,12792322,11.580949,3199389,1.043903,588.950012,3521.699951,3063.66328,,0.551862,,6127.32666,
Sample,25/04/2023 13:08,23,,,12789787,11.609331,3197113,1.043155,0.1063,3091,2699.60988,,0.539595,,5399.219727,
Sample,25/04/2023 13:08,23,,,12787179,11.638529,3200174,1.044161,49.222004,3281.899902,2860.969914,,0.556081,,5721.939941,
Sample,25/04/2023 13:08,23,,,12784504,11.668476,3198003,1.043448,37.976002,3089.600098,2698.426599,,0.544398,,5396.853027,
Sample,25/04/2023 13:08,23,,,12781677,11.700123,3197722,1.043355,3.3306,3011.600098,2632.496326,,0.542883,,5264.992676,
Sample,25/04/2023 13:08,23,,,12779417,11.725421,3196757,1.043038,5.6897,3015.699951,2635.961768,,0.537672,,5271.92334,
Sample,25/04/2023 13:08,23,,,12777382,11.7482,3197396,1.043248,0.8185,3003.300049,2625.480628,,0.541123,,5250.961426,
Sample,25/04/2023 13:08,23,,,12775795,11.765964,3198325,1.043553,5.1099,3018.300049,2638.159526,,0.546134,,5276.318848,
Sample,25/04/2023 13:08,23,,,12774296,11.782742,3197874,1.043405,5.5615,3034.600098,2651.937304,,0.543703,,5303.874512,
Sample,25/04/2023 13:08,23,,,12772929,11.798043,3197748,1.043364,5.4595,3049.800049,2664.785213,,0.543023,,5329.570312,
Sample,25/04/2023 13:08,23,,,12771726,11.811508,3197803,1.043382,5.5343,3047.399902,2662.756466,,0.54332,,5325.512695,
Sample,25/04/2023 13:08,23,,,12770625,11.82383,3198012,1.043451,5.5411,3054.300049,2668.588883,,0.544447,,5337.177734,
Sample,25/04/2023 13:08,23,,,12769492,11.836511,3198060,1.043466,5.5304,3039.399902,2655.994387,,0.544706,,5311.98877,
Sample,25/04/2023 13:08,23,,,12768475,11.847893,3198156,1.043498,5.4701,3032.300049,2649.993165,,0.545223,,5299.986328,
Sample,25/04/2023 13:08,23,,,12767460,11.859253,3198008,1.043449,5.5172,3033.899902,2651.345457,,0.544425,,5302.690918,
Sample,25/04/2023 13:08,23,,,12766438,11.870691,3202011,1.044765,5.5121,3026.899902,2645.428638,,0.565931,,5290.857422,
Sample,25/04/2023 13:08,23,,,12765413,11.882162,3202124,1.044802,5.542201,3032.300049,2649.993165,,0.566536,,5299.986328,
Sample,25/04/2023 13:08,23,9425387,5.72964,12764412,11.893364,3201998,1.044761,5.523499,3017.899902,2637.821299,,0.565862,,5275.642578,
Sample,25/04/2023 13:08,23,,,12763294,11.905876,3202101,1.044795,5.5906,3029,2647.203766,,0.566413,,5294.407715,
Sample,25/04/2023 13:08,23,,,12762261,11.917436,3201983,1.044756,5.5276,3023.800049,2642.808456,,0.565781,,5285.616699,
Sample,25/04/2023 13:08,23,,,12761230,11.928974,3202069,1.044784,5.6504,3029,2647.203766,,0.566242,,5294.407715,
Sample,25/04/2023 13:09,23,,,12760211,11.940377,3201998,1.044761,5.5832,3021.600098,2640.948925,,0.565862,,5281.897949,
Sample,25/04/2023 13:09,23,,,12759219,11.951478,3202292,1.044857,5.652101,3030.800049,2648.725275,,0.567435,,5297.450684,
Sample,25/04/2023 13:09,23,,,12758205,11.962825,3202104,1.044796,5.6688,3038.899902,2655.571757,,0.566429,,5311.143555,
Sample,25/04/2023 13:09,23,,,12757294,11.973019,3202126,1.044803,5.6582,3037.199951,2654.134856,,0.566547,,5308.269531,
Sample,25/04/2023 13:09,23,,,12756451,11.982453,3202194,1.044825,5.7107,3040.199951,2656.670636,,0.566911,,5313.341309,
Sample,25/04/2023 13:09,23,,,12755628,11.991662,3202230,1.044837,5.7067,3042.399902,2658.530166,,0.567103,,5317.060547,
Sample,25/04/2023 13:09,23,,,12754875,12.000088,3202090,1.044791,5.7067,3023.5,2642.554837,,0.566354,,5285.109863,
Sample,25/04/2023 13:09,23,,,12754106,12.008693,3202244,1.044842,5.708,3022.600098,2641.794185,,0.567178,,5283.588379,
Sample,25/04/2023 13:09,23,,,12753314,12.017555,3202112,1.044798,5.7096,3022.199951,2641.455957,,0.566472,,5282.912109,
Sample,25/04/2023 13:09,23,,,12752657,12.024906,3202115,1.044799,5.734,3030.100098,2648.133635,,0.566488,,5296.26709,
Sample,25/04/2023 13:09,23,,,12752029,12.031933,3202368,1.044882,5.722,3029.899902,2647.964417,,0.567842,,5295.928711,
Sample,25/04/2023 13:09,23,,,12751318,12.039889,3202094,1.044792,5.7219,3010.399902,2631.481849,,0.566376,,5262.963867,
Sample,25/04/2023 13:09,23,,,12750569,12.048269,3202257,1.044846,5.6759,3011.899902,2632.749739,,0.567248,,5265.499512,
Sample,25/04/2023 13:09,23,,,12749857,12.056236,3202417,1.044898,5.7332,3014.800049,2635.201117,,0.568104,,5270.402344,
Sample,25/04/2023 13:09,23,,,12749417,12.061159,3202214,1.044832,5.7083,2991,2615.08389,,0.567018,,5230.167969,
Sample,25/04/2023 13:09,23,,,12748926,12.066653,3202310,1.044863,5.7262,3001.300049,2623.790108,,0.567532,,5247.580078,
Sample,25/04/2023 13:09,23,9425301,5.729167,12748515,12.071252,3202252,1.044844,5.6963,2991.199951,2615.2529,,0.567221,,5230.505859,
Sample,25/04/2023 13:09,23,,,12748071,12.076219,3202271,1.04485,5.7087,2984.5,2609.5897,,0.567323,,5219.179199,
Sample,25/04/2023 13:09,23,,,12747660,12.080818,3202249,1.044843,5.6822,2982.399902,2607.814572,,0.567205,,5215.628906,
Sample,25/04/2023 13:09,23,,,12747251,12.085394,3202258,1.044846,5.7343,2984.199951,2609.336081,,0.567253,,5218.672363,
Sample,25/04/2023 13:09,23,,,12746670,12.091895,3202288,1.044856,5.7283,2985,2610.01233,,0.567414,,5220.024902,
Sample,25/04/2023 13:09,23,,,12745986,12.099548,3202271,1.04485,5.7068,2976.699951,2602.996632,,0.567323,,5205.993164,
Sample,25/04/2023 13:09,23,,,12745306,12.107156,3202369,1.044883,5.7493,2981.100098,2606.715899,,0.567847,,5213.431641,
Sample,25/04/2023 13:09,23,,,12744659,12.114395,3202270,1.04485,5.7083,2967.199951,2594.966663,,0.567318,,5189.933105,
Sample,25/04/2023 13:09,23,,,12744049,12.12122,3202350,1.044876,5.7378,2971.300049,2598.432311,,0.567746,,5196.864746,
Sample,25/04/2023 13:09,23,,,12743428,12.128167,3202468,1.044915,5.7195,2974.100098,2600.79908,,0.568377,,5201.598145,
Sample,25/04/2023 13:09,23,,,12742768,12.135552,3202314,1.044865,5.7542,2983.899902,2609.082462,,0.567553,,5218.165039,
Sample,25/04/2023 13:09,23,,,12742195,12.141962,3202345,1.044875,5.7194,2980.5,2606.208661,,0.567719,,5212.41748,
Sample,25/04/2023 13:09,23,,,12741856,12.145755,3202244,1.044842,5.7121,2961,2589.726093,,0.567178,,5179.452148,
Sample,25/04/2023 13:09,23,,,12741334,12.151595,3202587,1.044954,5.7168,2957.100098,2586.429661,,0.569013,,5172.859375,
Sample,25/04/2023 13:09,23,,,12740728,12.158375,3202338,1.044873,5.6544,2934.199951,2567.073086,,0.567681,,5134.145996,
Sample,25/04/2023 13:09,23,,,12740116,12.165222,3202408,1.044896,5.6378,2936.199951,2568.763606,,0.568056,,5137.527344,
Sample,25/04/2023 13:09,23,,,12739558,12.171465,3202349,1.044876,5.7209,2945,2576.201934,,0.56774,,5152.403809,
Sample,25/04/2023 13:09,23,,,12739066,12.176969,3202344,1.044874,5.648,2932.199951,2565.382566,,0.567713,,5130.765137,
Sample,25/04/2023 13:09,23,,,12738582,12.182384,3202465,1.044914,5.6753,2944,2575.356674,,0.568361,,5150.713379,
Sample,25/04/2023 13:09,23,,,12738326,12.185248,3202287,1.044856,5.6685,2954.600098,2584.316512,,0.567408,,5168.632812,
Sample,25/04/2023 13:09,23,9425234,5.728798,12738053,12.188302,3202613,1.044963,5.7111,2961.899902,2590.486744,,0.569152,,5180.973633,
Sample,25/04/2023 13:09,23,,,12737675,12.192531,3202444,1.044907,5.6943,2960,2588.880833,,0.568248,,5177.761719,
Sample,25/04/2023 13:09,23,,,12737553,12.193896,3202364,1.044881,5.6727,2952.399902,2582.456775,,0.56782,,5164.913574,
Sample,25/04/2023 13:09,23,,,12737241,12.197386,3202500,1.044926,5.6801,2960.199951,2589.049843,,0.568548,,5178.099609,
Sample,25/04/2023 13:09,23,,,12736891,12.201302,3202415,1.044898,5.6633,2950.199951,2580.597244,,0.568093,,5161.194336,
Sample,25/04/2023 13:09,23,,,12736426,12.206504,3202453,1.04491,5.6845,2955.800049,2585.330782,,0.568297,,5170.661621,
Sample,25/04/2023 13:09,23,,,12735859,12.212847,3202493,1.044923,5.6749,2960.5,2589.303463,,0.568511,,5178.606934,
Sample,25/04/2023 13:09,23,,,12735244,12.219727,3202526,1.044934,5.6894,2955.800049,2585.330782,,0.568687,,5170.661621,
Sample,25/04/2023 13:09,23,,,12734684,12.225992,3202440,1.044906,5.6634,2939.899902,2571.891026,,0.568227,,5143.782227,
Sample,25/04/2023 13:09,23,,,12734204,12.231362,3202488,1.044922,5.6877,2945,2576.201934,,0.568484,,5152.403809,
Sample,25/04/2023 13:09,23,,,12733743,12.236519,3202464,1.044914,5.6765,2942.899902,2574.426806,,0.568355,,5148.853516,
Sample,25/04/2023 13:09,23,,,12733234,12.242214,3202470,1.044916,5.7087,2931.100098,2564.452904,,0.568387,,5128.905762,
Sample,25/04/2023 13:09,23,,,12732762,12.247494,3202530,1.044936,5.6746,2941.300049,2573.074514,,0.568708,,5146.148926,
Sample,25/04/2023 13:09,23,,,12732381,12.251756,3202619,1.044965,5.6904,2939.199951,2571.299385,,0.569184,,5142.598633,
Sample,25/04/2023 13:09,23,,,12732080,12.255123,3202440,1.044906,5.6464,2932.300049,2565.467175,,0.568227,,5130.93457,
Sample,25/04/2023 13:09,23,,,12731737,12.25896,3202429,1.044902,5.7023,2935.600098,2568.256574,,0.568168,,5136.513184,
Sample,25/04/2023 13:09,23,,,12731549,12.261063,3202697,1.044991,5.710999,2926.600098,2560.649234,,0.569601,,5121.29834,
Sample,25/04/2023 13:09,23,,,12731518,12.26141,3202426,1.044901,5.6649,2915,2550.844137,,0.568152,,5101.688477,
Sample,25/04/2023 13:09,23,,,12731476,12.26188,3202478,1.044919,5.6432,2905.399902,2542.729559,,0.56843,,5085.458984,
Sample,25/04/2023 13:09,23,,,12731380,12.262954,3202510,1.044929,5.727799,2902.699951,2540.447399,,0.568601,,5080.89502,
Sample,25/04/2023 13:09,23,9425150,5.728337,12731143,12.265605,3202519,1.044932,5.6524,2895.800049,2534.615188,,0.56865,,5069.230469,
Sample,25/04/2023 13:09,23,,,12730832,12.269084,3202445,1.044908,5.7288,2886.199951,2526.50061,,0.568254,,5053.001465,
Sample,25/04/2023 13:09,23,,,12730536,12.272396,3202725,1.045,5.6466,2886.399902,2526.669621,,0.569751,,5053.339355,
Sample,25/04/2023 13:09,23,,,12730397,12.273951,3202308,1.044863,5.6877,2877.300049,2518.97788,,0.567521,,5037.955566,
Sample,25/04/2023 13:10,23,,,12730225,12.275875,3202559,1.044945,5.6762,2880.699951,2521.851681,,0.568864,,5043.703125,
Sample,25/04/2023 13:10,23,,,12729959,12.27885,3202510,1.044929,5.6878,2874.600098,2516.695719,,0.568601,,5033.391602,
Sample,25/04/2023 13:10,23,,,12729615,12.282699,3202634,1.04497,5.7188,2873.199951,2515.512232,,0.569265,,5031.024414,
Sample,25/04/2023 13:10,23,,,12729262,12.286647,3202549,1.044942,5.719201,2874.100098,2516.273089,,0.56881,,5032.546387,
Sample,25/04/2023 13:10,23,,,12728876,12.290966,3202561,1.044946,5.706,2871.699951,2514.244342,,0.568874,,5028.48877,
Sample,25/04/2023 13:10,23,,,12728483,12.295362,3202450,1.044909,5.7128,2870.899902,2513.568093,,0.568281,,5027.13623,
Sample,25/04/2023 13:10,23,,,12728133,12.299277,3202636,1.04497,5.7161,2867.300049,2510.525281,,0.569275,,5021.050781,
Sample,25/04/2023 13:10,23,,,12727844,12.30251,3202613,1.044963,5.7059,2861.199951,2505.369113,,0.569152,,5010.738281,
Sample,25/04/2023 13:10,23,,,12727534,12.305978,3202501,1.044926,5.7175,2859,2503.509582,,0.568553,,5007.019043,
Sample,25/04/2023 13:10,23,,,12727143,12.310352,3202564,1.044947,5.7393,2863.100098,2506.97523,,0.56889,,5013.950684,
Sample,25/04/2023 13:10,23,,,12726757,12.31467,3202543,1.04494,5.702,2857.199951,2501.988073,,0.568778,,5003.976074,
Sample,25/04/2023 13:10,23,,,12726348,12.319245,3202765,1.045013,5.7585,2863.600098,2507.39786,,0.569965,,5014.795898,
Sample,25/04/2023 13:10,23,,,12725917,12.324066,3202532,1.044936,5.7011,2859.100098,2503.594191,,0.568719,,5007.188477,
Sample,25/04/2023 13:10,23,,,12725511,12.328608,3202752,1.045009,5.7834,2862,2506.045362,,0.569895,,5012.09082,
Sample,25/04/2023 13:10,23,,,12725193,12.332165,3202445,1.044908,5.745299,2860.5,2504.777472,,0.568254,,5009.555176,
Sample,25/04/2023 13:10,23,,,12724851,12.335991,3202669,1.044981,5.7049,2852.199951,2497.761774,,0.569452,,4995.523438,
Sample,25/04/2023 13:10,23,9425079,5.727946,12724552,12.339335,3202361,1.04488,5.7512,2837.300049,2485.167484,,0.567804,,4970.334961,
Sample,25/04/2023 13:10,23,,,12724242,12.342803,3202617,1.044964,5.7116,2842.100098,2489.224772,,0.569174,,4978.449707,
Sample,25/04/2023 13:10,23,,,12723914,12.346472,3202526,1.044934,5.7418,2838.899902,2486.519776,,0.568687,,4973.039551,
Sample,25/04/2023 13:10,23,,,12723602,12.349962,3202756,1.04501,5.7298,2837.100098,2484.998473,,0.569917,,4969.99707,
Sample,25/04/2023 13:10,23,,,12723351,12.35277,3202686,1.044987,5.7446,2841.800049,2488.971153,,0.569543,,4977.942383,
Sample,25/04/2023 13:10,23,,,12723182,12.35466,3202629,1.044968,5.7276,2842.199951,2489.309175,,0.569238,,4978.618164,
Sample,25/04/2023 13:10,23,,,12723112,12.355443,3202644,1.044973,5.7409,2835.100098,2483.307953,,0.569318,,4966.615723,
Sample,25/04/2023 13:10,23,,,12722905,12.357759,3202569,1.044948,5.7158,2840.600098,2487.956883,,0.568917,,4975.913574,
Sample,25/04/2023 13:10,23,,,12722708,12.359962,3202566,1.044947,5.7376,2831.199951,2480.011316,,0.568901,,4960.022461,
Sample,25/04/2023 13:10,23,,,12722446,12.362893,3202666,1.04498,5.7252,2832.699951,2481.279206,,0.569436,,4962.558594,
Sample,25/04/2023 13:10,23,,,12722121,12.366528,3202483,1.04492,5.7277,2831,2479.842305,,0.568457,,4959.68457,
Sample,25/04/2023 13:10,23,,,12721786,12.370276,3202714,1.044996,5.7151,2824.5,2474.348116,,0.569692,,4948.696289,
Sample,25/04/2023 13:10,23,,,12721386,12.37475,3202733,1.045002,5.7805,2830.699951,2479.588686,,0.569794,,4959.177246,
Sample,25/04/2023 13:10,23,,,12721036,12.378665,3202610,1.044962,5.7113,2829.5,2478.574415,,0.569136,,4957.148926,
Sample,25/04/2023 13:10,23,,,12720722,12.382177,3202521,1.044933,5.7607,2829.699951,2478.743426,,0.56866,,4957.486816,
Sample,25/04/2023 13:10,23,,,12720485,12.384829,3202732,1.045002,5.7508,2829.300049,2478.405404,,0.569789,,4956.811035,
Sample,25/04/2023 13:10,23,,,12720235,12.387625,3202614,1.044963,5.7783,2833.300049,2481.786444,,0.569158,,4963.572754,
Sample,25/04/2023 13:10,23,,,12719916,12.391193,3202657,1.044977,5.7281,2830.199951,2479.166056,,0.569388,,4958.332031,
Sample,25/04/2023 13:10,23,,,12719616,12.394549,3202791,1.045021,5.752,2828.699951,2477.898166,,0.570104,,4955.796387,
Sample,25/04/2023 13:10,23,,,12719317,12.397893,3202588,1.044955,5.7726,2831.399902,2480.180326,,0.569019,,4960.36084,
Sample,25/04/2023 13:10,23,9424999,5.727506,12719060,12.400768,3202745,1.045006,5.7479,2833.800049,2482.209074,,0.569858,,4964.417969,
Sample,25/04/2023 13:10,23,,,12718734,12.404415,3202600,1.044959,5.7767,2837.100098,2484.998473,,0.569083,,4969.99707,
Sample,25/04/2023 13:10,23,,,12718557,12.406395,3202638,1.044971,5.7529,2831.899902,2480.602956,,0.569286,,4961.206055,
Sample,25/04/2023 13:10,23,,,12718351,12.408699,3202664,1.04498,5.7758,2829.300049,2478.405404,,0.569425,,4956.811035,
Sample,25/04/2023 13:10,23,,,12718151,12.410936,3202716,1.044997,5.7232,2824.300049,2474.179105,,0.569703,,4948.358398,
Sample,25/04/2023 13:10,23,,,12717870,12.414079,3202682,1.044986,5.7794,2829.100098,2478.236394,,0.569521,,4956.472656,
Sample,25/04/2023 13:10,23,,,12717696,12.416025,3202669,1.044981,5.7549,2822.300049,2472.488585,,0.569452,,4944.977051,
Sample,25/04/2023 13:10,23,,,12717491,12.418318,3202687,1.044987,5.7519,2827.100098,2476.545874,,0.569548,,4953.091797,
Sample,25/04/2023 13:10,23,,,12717382,12.419538,3202672,1.044982,5.7396,2822.899902,2472.995617,,0.569468,,4945.991211,
Sample,25/04/2023 13:10,23,,,12717174,12.421864,3202797,1.045023,5.750899,2829.199951,2478.320796,,0.570136,,4956.641602,
Sample,25/04/2023 13:10,23,,,12716895,12.424985,3202748,1.045007,5.7368,2831.399902,2480.180326,,0.569874,,4960.36084,
Sample,25/04/2023 13:10,23,,,12716683,12.427356,3202638,1.044971,5.7896,2824.199951,2474.094496,,0.569286,,4948.188965,
Sample,25/04/2023 13:10,23,,,12716385,12.43069,3202719,1.044998,5.717299,2823.100098,2473.164834,,0.569719,,4946.32959,
Sample,25/04/2023 13:10,23,,,12716301,12.431629,3202604,1.04496,5.7355,2817,2468.008666,,0.569104,,4936.01709,
Sample,25/04/2023 13:10,23,,,12716149,12.433329,3202833,1.045035,5.792201,2814.199951,2465.641897,,0.570329,,4931.283691,
Sample,25/04/2023 13:10,23,,,12715826,12.436942,3202712,1.044995,5.7129,2821.5,2471.812336,,0.569682,,4943.624512,
Sample,25/04/2023 13:10,23,,,12715415,12.441539,3202816,1.04503,5.7908,2819.399902,2470.037208,,0.570238,,4940.074219,
Sample,25/04/2023 13:10,23,,,12714997,12.446215,3202654,1.044976,5.741,2824.300049,2474.179105,,0.569372,,4948.358398,
Sample,25/04/2023 13:10,23,,,12714612,12.450521,3202705,1.044993,5.7636,2822.399902,2472.572987,,0.569644,,4945.145996,
Sample,25/04/2023 13:10,23,,,12714458,12.452244,3202635,1.04497,5.739201,2824.5,2474.348116,,0.56927,,4948.696289,
Sample,25/04/2023 13:10,23,9424942,5.727193,12714330,12.453675,3202715,1.044996,5.764201,2821.800049,2472.065955,,0.569698,,4944.131836,
Sample,25/04/2023 13:10,23,,,12714187,12.455275,3202770,1.045014,5.7437,2819.699951,2470.290827,,0.569992,,4940.581543,
Sample,25/04/2023 13:10,23,,,12714048,12.45683,3202947,1.045073,5.7752,2820.600098,2471.051684,,0.570938,,4942.103516,
Sample,25/04/2023 13:10,23,,,12713986,12.457523,3202693,1.044989,5.7436,2817.199951,2468.177677,,0.56958,,4936.355469,
Sample,25/04/2023 13:11,23,,,12713927,12.458183,3202759,1.045011,5.7434,2814.300049,2465.726506,,0.569933,,4931.453125,
Sample,25/04/2023 13:11,23,,,12713848,12.459067,3202673,1.044983,5.7549,2813.800049,2465.303876,,0.569473,,4930.60791,
Sample,25/04/2023 13:11,23,,,12713714,12.460566,3202631,1.044969,5.744201,2816,2467.163406,,0.569249,,4934.32666,
Sample,25/04/2023 13:11,23,,,12713476,12.463228,3202642,1.044972,5.779201,2818.5,2469.276556,,0.569307,,4938.553223,
Sample,25/04/2023 13:11,23,,,12713197,12.466348,3202863,1.045045,5.7568,2818.199951,2469.022937,,0.570489,,4938.045898,
Sample,25/04/2023 13:11,23,,,12712891,12.469771,3202588,1.044955,5.7487,2814.800049,2466.149136,,0.569019,,4932.29834,
Sample,25/04/2023 13:11,23,,,12712570,12.473361,3202722,1.044999,5.7884,2816.899902,2467.924058,,0.569735,,4935.848145,
Sample,25/04/2023 13:11,23,,,12712148,12.478082,3202786,1.04502,5.7519,2812.100098,2463.866975,,0.570077,,4927.733887,
Sample,25/04/2023 13:11,23,,,12711777,12.482231,3202733,1.045002,5.7526,2809.800049,2461.922836,,0.569794,,4923.845703,
Sample,25/04/2023 13:11,23,,,12711411,12.486325,3202684,1.044986,5.761701,2809.100098,2461.331196,,0.569532,,4922.662598,
Sample,25/04/2023 13:11,23,,,12711123,12.489546,3202695,1.04499,5.7549,2806.600098,2459.218046,,0.569591,,4918.436035,
Sample,25/04/2023 13:11,23,,,12710797,12.493193,3202495,1.044924,5.7535,2811,2462.937107,,0.568521,,4925.874023,
Sample,25/04/2023 13:11,23,,,12710494,12.496582,3202660,1.044978,5.7109,2803.699951,2456.766668,,0.569404,,4913.533203,
Sample,25/04/2023 13:11,23,,,12710146,12.500474,3202788,1.04502,5.7381,2806.100098,2458.795416,,0.570088,,4917.59082,
Sample,25/04/2023 13:11,23,,,12709845,12.503841,3202700,1.044991,5.7583,2808.399902,2460.739349,,0.569617,,4921.478516,
Sample,25/04/2023 13:11,23,,,12709532,12.507342,3202780,1.045018,5.7548,2813.399902,2464.965648,,0.570045,,4929.931152,
Sample,25/04/2023 13:11,23,9424878,5.726841,12709234,12.510675,3202598,1.044958,5.7649,2813.699951,2465.219267,,0.569072,,4930.438477,
Sample,25/04/2023 13:11,23,,,12708992,12.513382,3202676,1.044984,5.7544,2807.699951,2460.147708,,0.569489,,4920.29541,
Sample,25/04/2023 13:11,23,,,12708768,12.515887,3202715,1.044996,5.7493,2809.600098,2461.753826,,0.569698,,4923.507812,
Sample,25/04/2023 13:11,23,,,12708470,12.51922,3202624,1.044967,5.7364,2808.399902,2460.739349,,0.569211,,4921.478516,
Sample,25/04/2023 13:11,23,,,12708112,12.523224,3202753,1.045009,5.7344,2802.899902,2456.090419,,0.569901,,4912.180664,
Sample,25/04/2023 13:11,23,,,12707785,12.526882,3202626,1.044967,5.7327,2804.5,2457.442917,,0.569222,,4914.885742,
Sample,25/04/2023 13:11,23,,,12707545,12.529566,3202798,1.045024,5.7348,2804.100098,2457.104896,,0.570141,,4914.209961,
Sample,25/04/2023 13:11,23,,,12707293,12.532385,3202719,1.044998,5.7414,2806.600098,2459.218046,,0.569719,,4918.436035,
Sample,25/04/2023 13:11,23,,,12707075,12.534823,3202769,1.045014,5.7455,2804.199951,2457.189298,,0.569986,,4914.378418,
Sample,25/04/2023 13:11,23,,,12706947,12.536255,3202777,1.045017,5.7286,2801.300049,2454.738127,,0.570029,,4909.476074,
Sample,25/04/2023 13:11,23,,,12706852,12.537317,3202709,1.044994,5.7194,2804.399902,2457.358309,,0.569666,,4914.716797,
Sample,25/04/2023 13:11,23,,,12706948,12.536243,3202712,1.044995,5.7198,2796.800049,2450.934457,,0.569682,,4901.869141,
Sample,25/04/2023 13:11,23,,,12707064,12.534946,3202887,1.045053,5.7335,2799.800049,2453.470237,,0.570617,,4906.94043,
Sample,25/04/2023 13:11,23,,,12707124,12.534275,3202559,1.044945,5.7189,2795.600098,2449.920187,,0.568864,,4899.840332,
Sample,25/04/2023 13:11,23,,,12707123,12.534286,3202721,1.044998,5.7143,2793.899902,2448.48308,,0.56973,,4896.966309,
Sample,25/04/2023 13:11,23,,,12706966,12.536042,3202681,1.044985,5.7187,2798.699951,2452.540369,,0.569516,,4905.080566,
Sample,25/04/2023 13:11,23,,,12706707,12.538939,3202709,1.044994,5.7178,2799.600098,2453.301226,,0.569666,,4906.602539,
Sample,25/04/2023 13:11,23,,,12706348,12.542954,3202712,1.044995,5.7359,2799.600098,2453.301226,,0.569682,,4906.602539,
Sample,25/04/2023 13:11,23,,,12706031,12.5465,3202763,1.045012,5.7062,2799.5,2453.216618,,0.569954,,4906.433105,
Sample,25/04/2023 13:11,23,,,12705839,12.548647,3202635,1.04497,5.7245,2800.800049,2454.315497,,0.56927,,4908.630859,
Sample,25/04/2023 13:11,23,9424808,5.726456,12705763,12.549497,3202648,1.044974,5.7152,2799.899902,2453.554639,,0.569339,,4907.109375,
Sample,25/04/2023 13:11,23,,,12705524,12.552171,3202707,1.044994,5.7113,2801.800049,2455.160757,,0.569655,,4910.321289,
Sample,25/04/2023 13:11,23,,,12705207,12.555716,3202692,1.044989,5.7248,2801,2454.484508,,0.569575,,4908.969238,
Sample,25/04/2023 13:11,23,,,12705021,12.557796,3202848,1.04504,5.7137,2804.100098,2457.104896,,0.570409,,4914.209961,
Sample,25/04/2023 13:11,23,,,12705025,12.557752,3202739,1.045004,5.6946,2798.199951,2452.117739,,0.569826,,4904.235352,
Sample,25/04/2023 13:11,23,,,12704913,12.559004,3202689,1.044988,5.7093,2800.100098,2453.723856,,0.569559,,4907.447754,
Sample,25/04/2023 13:11,23,,,12704953,12.558557,3202684,1.044986,5.6876,2795.699951,2450.004589,,0.569532,,4900.009277,
Sample,25/04/2023 13:11,23,,,12704934,12.558769,3202899,1.045057,5.7214,2800.300049,2453.892867,,0.570681,,4907.785645,
