HEADING, Timecode,,Battery        , , Ext Power      , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,16/10/2024 16:38:25,23,9347519,5.301531,8388479,0.038698,12818282,11.290214,3150726,1.027909,74.455002,-61.129997,61.216099,,0.276998,,122.432198,
Sample,16/10/2024 16:38:26,23,9347520,5.301536,8388480,0.038703,12818216,11.290953,3150704,1.027902,74.757996,-59.659996,61.465264,,0.276867,,122.930527,
Sample,16/10/2024 16:38:27,23,9347518,5.301525,8388482,0.038714,12818172,11.291446,3150678,1.027894,74.997002,-61.090004,61.661809,,0.276712,,123.323616,
Sample,16/10/2024 16:38:28,23,9347504,5.301448,8388478,0.038692,12818132,11.291894,3150763,1.027921,75.130997,-58.620003,61.771999,,0.277218,,123.543999,
Sample,16/10/2024 16:38:29,23,9347500,5.301426,8388482,0.038714,12818038,11.292947,3150752,1.027918,75.134995,-59.409996,61.775287,,0.277153,,123.550575,
Sample,16/10/2024 16:38:30,23,9347502,5.301437,8388480,0.038703,12818007,11.293295,3150799,1.027933,75.121002,-59.109997,61.763780,,0.277433,,123.527557,
Sample,16/10/2024 16:38:31,23,9347487,5.301355,8388479,0.038698,12817951,11.293922,3150743,1.027915,75.117004,-59.220001,61.760493,,0.277099,,123.520988,
Sample,16/10/2024 16:38:32,23,9347476,5.301294,8388475,0.038676,12817895,11.294549,3150718,1.027907,74.846001,-60.909996,61.537634,,0.276950,,123.075272,
Sample,16/10/2024 16:38:33,23,9347466,5.301239,8388481,0.038709,12817843,11.295132,3150749,1.027917,74.721001,-60.020000,61.434841,,0.277135,,122.869682,
Sample,16/10/2024 16:38:34,23,9347463,5.301223,8388478,0.038692,12817787,11.295759,3150608,1.027871,74.547997,-56.609997,61.292573,,0.276295,,122.585144,
Sample,16/10/2024 16:38:35,23,9347464,5.301228,8388478,0.038692,12817729,11.296409,3150804,1.027935,74.133995,-59.909996,60.952121,,0.277462,,121.904243,
Sample,16/10/2024 16:38:36,23,9347458,5.301195,8388481,0.038709,12817692,11.296823,3150754,1.027919,73.659996,-60.090004,60.562331,,0.277165,,121.124664,
Sample,16/10/2024 16:38:37,23,9347441,5.301102,8388478,0.038692,12817639,11.297417,3150700,1.027901,73.491005,-61.120003,60.423362,,0.276843,,120.846725,
Sample,16/10/2024 16:38:38,23,9347423,5.301003,8388482,0.038714,12817577,11.298112,3150749,1.027917,73.389000,-59.379997,60.339479,,0.277135,,120.678955,
Sample,16/10/2024 16:38:39,23,9347430,5.301042,8388480,0.038703,12817509,11.298873,3150734,1.027912,73.250999,-59.720001,60.225995,,0.277045,,120.451988,
Sample,16/10/2024 16:38:40,23,9347421,5.300992,8388480,0.038703,12817493,11.299053,3150712,1.027905,73.056999,-60.859997,60.066460,,0.276914,,120.132919,
Sample,16/10/2024 16:38:41,23,9347422,5.300998,8388484,0.038725,12817405,11.300038,3150847,1.027949,72.886002,-60.379997,59.925841,,0.277718,,119.851685,
Sample,16/10/2024 16:38:42,23,9347423,5.301003,8388485,0.038731,12817356,11.300587,3150753,1.027918,72.695999,-61.480000,59.769593,,0.277159,,119.539185,
Sample,16/10/2024 16:38:43,23,9347397,5.300860,8388479,0.038698,12817316,11.301035,3150732,1.027911,72.318001,-62.349998,59.458749,,0.277034,,118.917496,
Sample,16/10/2024 16:38:44,23,9347402,5.300888,8388480,0.038703,12817259,11.301674,3150736,1.027913,71.935997,-61.480000,59.144610,,0.277057,,118.289223,
Sample,16/10/2024 16:38:45,23,9347390,5.300822,8388481,0.038709,12817192,11.302424,3150786,1.027929,71.572006,-61.640003,58.845285,,0.277355,,117.690567,
Sample,16/10/2024 16:38:46,23,9347372,5.300723,8388481,0.038709,12817162,11.302760,3150766,1.027922,71.297005,-61.059998,58.619139,,0.277236,,117.238274,
Sample,16/10/2024 16:38:47,23,9347378,5.300756,8388483,0.038720,12817106,11.303388,3150787,1.027929,71.102005,-62.370003,58.458782,,0.277361,,116.917564,
Sample,16/10/2024 16:38:48,23,9347369,5.300706,8388480,0.038703,12817059,11.303914,3150714,1.027905,70.986000,-59.709999,58.363386,,0.276926,,116.726768,
Sample,16/10/2024 16:38:49,23,9347356,5.300635,8388482,0.038714,12816985,11.304743,3150724,1.027909,70.897003,-63.190002,58.290200,,0.276986,,116.580399,
Sample,16/10/2024 16:38:50,23,9347360,5.300657,8388482,0.038714,12816949,11.305147,3150797,1.027933,70.831001,-61.950001,58.235924,,0.277421,,116.471848,
Sample,16/10/2024 16:38:51,23,9347338,5.300536,8388476,0.038681,12816887,11.305841,3150795,1.027932,70.784996,-63.120003,58.198091,,0.277409,,116.396179,
Sample,16/10/2024 16:38:52,23,9347329,5.300486,8388477,0.038687,12816820,11.306592,3150811,1.027937,70.667007,-60.509998,58.101064,,0.277504,,116.202126,
Sample,16/10/2024 16:38:53,23,9347333,5.300508,8388482,0.038714,12816801,11.306804,3150678,1.027894,70.538002,-61.059998,57.994977,,0.276712,,115.989952,
Sample,16/10/2024 16:38:54,23,9347338,5.300536,8388481,0.038709,12816743,11.307454,3150815,1.027939,70.503998,-63.329998,57.967014,,0.277528,,115.934029,
Sample,16/10/2024 16:38:55,23,9347316,5.300415,8388478,0.038692,12816682,11.308137,3150769,1.027923,70.435997,-61.279999,57.911094,,0.277254,,115.822189,
Sample,16/10/2024 16:38:56,23,9347318,5.300426,8388482,0.038714,12816633,11.308686,3150791,1.027931,70.434998,-62.259998,57.910272,,0.277385,,115.820541,
Sample,16/10/2024 16:38:57,23,9347301,5.300332,8388482,0.038714,12816591,11.309157,3150790,1.027930,70.482994,-61.270000,57.949742,,0.277379,,115.899483,
Sample,16/10/2024 16:38:58,23,9347301,5.300332,8388483,0.038720,12816523,11.309919,3150729,1.027910,70.448997,-59.390003,57.921785,,0.277016,,115.843567,
Sample,16/10/2024 16:38:59,23,9347299,5.300321,8388477,0.038687,12816492,11.310266,3150815,1.027939,70.469002,-62.959999,57.938235,,0.277528,,115.876472,
Sample,16/10/2024 16:39:00,23,9347281,5.300222,8388477,0.038687,12816427,11.310994,3150770,1.027924,70.455002,-61.099998,57.926723,,0.277260,,115.853447,
Sample,16/10/2024 16:39:01,23,9347273,5.300178,8388481,0.038709,12816374,11.311588,3150820,1.027940,70.492996,-62.599998,57.957967,,0.277558,,115.915932,
Sample,16/10/2024 16:39:02,23,9347264,5.300129,8388486,0.038736,12816331,11.312069,3150790,1.027930,70.396004,-62.290001,57.878206,,0.277379,,115.756409,
Sample,16/10/2024 16:39:03,23,9347266,5.300140,8388477,0.038687,12816271,11.312742,3150801,1.027934,70.327995,-59.990002,57.822280,,0.277444,,115.644562,
Sample,16/10/2024 16:39:04,23,9347256,5.300085,8388485,0.038731,12816219,11.313324,3150732,1.027911,70.354996,-61.070000,57.844483,,0.277034,,115.688965,
Sample,16/10/2024 16:39:05,23,9347250,5.300052,8388478,0.038692,12816164,11.313940,3150737,1.027913,70.272995,-61.870003,57.777050,,0.277063,,115.554100,
Sample,16/10/2024 16:39:06,23,9347253,5.300068,8388479,0.038698,12816109,11.314556,3150713,1.027905,70.203995,-61.180000,57.720308,,0.276920,,115.440620,
Sample,16/10/2024 16:39:07,23,9347251,5.300057,8388483,0.038720,12816058,11.315128,3150792,1.027931,70.156998,-61.840004,57.681661,,0.277391,,115.363319,
Sample,16/10/2024 16:39:08,23,9347237,5.299980,8388483,0.038720,12816009,11.315676,3150732,1.027911,70.102005,-60.820000,57.636438,,0.277034,,115.272873,
Sample,16/10/2024 16:39:09,23,9347225,5.299914,8388479,0.038698,12815970,11.316113,3150819,1.027940,70.061996,-60.109997,57.603537,,0.277552,,115.207077,
Sample,16/10/2024 16:39:10,23,9347210,5.299832,8388485,0.038731,12815900,11.316897,3150740,1.027914,69.972000,-62.879997,57.529529,,0.277081,,115.059059,
Sample,16/10/2024 16:39:11,23,9347215,5.299859,8388480,0.038703,12815860,11.317346,3150867,1.027956,69.922997,-61.320000,57.489231,,0.277837,,114.978462,
Sample,16/10/2024 16:39:12,23,9347209,5.299826,8388473,0.038665,12815818,11.317816,3150741,1.027914,69.914001,-63.270000,57.481834,,0.277087,,114.963669,
Sample,16/10/2024 16:39:13,23,9347201,5.299783,8388483,0.038720,12815756,11.318511,3150829,1.027943,69.800003,-61.870003,57.388088,,0.277611,,114.776176,
Sample,16/10/2024 16:39:14,23,9347194,5.299744,8388482,0.038714,12815690,11.319250,3150870,1.027957,69.768997,-63.040001,57.362591,,0.277855,,114.725182,
Sample,16/10/2024 16:39:15,23,9347176,5.299645,8388480,0.038703,12815645,11.319754,3150910,1.027970,69.703995,-61.500000,57.309136,,0.278093,,114.618271,
Sample,16/10/2024 16:39:16,23,9347172,5.299623,8388484,0.038725,12815589,11.320381,3150918,1.027972,69.492004,-63.159996,57.134807,,0.278141,,114.269615,
Sample,16/10/2024 16:39:17,23,9347171,5.299618,8388480,0.038703,12815536,11.320975,3150849,1.027950,69.353996,-61.140003,57.021317,,0.277730,,114.042633,
Sample,16/10/2024 16:39:18,23,9347165,5.299585,8388481,0.038709,12815474,11.321669,3150765,1.027922,69.425003,-62.990002,57.079709,,0.277230,,114.159416,
Sample,16/10/2024 16:39:19,23,9347155,5.299530,8388482,0.038714,12815435,11.322106,3150799,1.027933,69.470001,-61.770000,57.116713,,0.277433,,114.233429,
Sample,16/10/2024 16:39:20,23,9347150,5.299502,8388478,0.038692,12815360,11.322946,3150865,1.027955,69.512001,-62.790001,57.151252,,0.277826,,114.302505,
Sample,16/10/2024 16:39:21,23,9347138,5.299436,8388485,0.038731,12815335,11.323226,3150912,1.027970,69.584000,-61.359997,57.210459,,0.278105,,114.420921,
Sample,16/10/2024 16:39:22,23,9347131,5.299398,8388477,0.038687,12815280,11.323843,3150819,1.027940,69.570999,-61.329998,57.199768,,0.277552,,114.399536,
Sample,16/10/2024 16:39:23,23,9347130,5.299392,8388480,0.038703,12815236,11.324335,3150786,1.027929,69.671005,-61.849998,57.282008,,0.277355,,114.564018,
Sample,16/10/2024 16:39:24,23,9347114,5.299304,8388487,0.038742,12815176,11.325008,3150809,1.027937,69.738998,-61.709999,57.337921,,0.277492,,114.675842,
Sample,16/10/2024 16:39:25,23,9347111,5.299288,8388479,0.038698,12815147,11.325332,3150824,1.027942,69.823997,-60.490002,57.407820,,0.277581,,114.815643,
Sample,16/10/2024 16:39:26,23,9347117,5.299321,8388478,0.038692,12815101,11.325848,3150766,1.027922,69.869003,-62.140003,57.444830,,0.277236,,114.889664,
Sample,16/10/2024 16:39:27,23,9347095,5.299200,8388481,0.038709,12815049,11.326430,3150798,1.027933,69.964005,-63.520000,57.522954,,0.277427,,115.045906,
Sample,16/10/2024 16:39:28,23,9347096,5.299205,8388484,0.038725,12814993,11.327057,3150857,1.027952,69.985001,-60.329998,57.540220,,0.277778,,115.080437,
Sample,16/10/2024 16:39:29,23,9347094,5.299194,8388482,0.038714,12814911,11.327976,3150924,1.027974,69.960999,-61.500000,57.520482,,0.278177,,115.040962,
Sample,16/10/2024 16:39:30,23,9347090,5.299172,8388483,0.038720,12814878,11.328346,3150838,1.027946,69.889999,-59.930000,57.462096,,0.277665,,114.924194,
Sample,16/10/2024 16:39:31,23,9347054,5.298974,8388484,0.038725,12814830,11.328883,3150755,1.027919,69.941002,-61.299999,57.504038,,0.277171,,115.008072,
Sample,16/10/2024 16:39:32,23,9347066,5.299040,8388478,0.038692,12814783,11.329410,3150859,1.027953,69.987000,-61.620003,57.541864,,0.277790,,115.083725,
Sample,16/10/2024 16:39:33,23,9347062,5.299018,8388480,0.038703,12814720,11.330115,3150848,1.027949,69.943001,-62.980000,57.505682,,0.277724,,115.011360,
Sample,16/10/2024 16:39:34,23,9347055,5.298980,8388480,0.038703,12814696,11.330384,3150787,1.027929,69.977005,-61.400002,57.533645,,0.277361,,115.067291,
Sample,16/10/2024 16:39:35,23,9347048,5.298941,8388481,0.038709,12814649,11.330911,3150887,1.027962,69.986000,-60.000000,57.541042,,0.277956,,115.082085,
Sample,16/10/2024 16:39:36,23,9347046,5.298930,8388482,0.038714,12814592,11.331549,3150903,1.027968,70.082993,-61.070000,57.620803,,0.278052,,115.241608,
Sample,16/10/2024 16:39:37,23,9347027,5.298826,8388483,0.038720,12814544,11.332087,3150843,1.027948,70.146004,-60.670002,57.672620,,0.277695,,115.345238,
Sample,16/10/2024 16:39:38,23,9347037,5.298881,8388481,0.038709,12814503,11.332546,3150827,1.027943,70.194000,-61.180000,57.712090,,0.277599,,115.424179,
Sample,16/10/2024 16:39:39,23,9347025,5.298815,8388484,0.038725,12814480,11.332804,3150894,1.027965,70.207993,-59.629997,57.723596,,0.277998,,115.447189,
Sample,16/10/2024 16:39:40,23,9347009,5.298727,8388483,0.038720,12814429,11.333375,3150848,1.027949,70.307999,-59.559998,57.805835,,0.277724,,115.611671,
Sample,16/10/2024 16:39:41,23,9347005,5.298705,8388481,0.038709,12814380,11.333924,3150901,1.027967,70.343002,-61.250000,57.834621,,0.278040,,115.669243,
Sample,16/10/2024 16:39:42,23,9346997,5.298661,8388479,0.038698,12814346,11.334305,3150818,1.027940,70.297005,-60.320000,57.796795,,0.277546,,115.593590,
Sample,16/10/2024 16:39:43,23,9346978,5.298556,8388480,0.038703,12814322,11.334574,3150760,1.027921,70.323997,-60.930000,57.818992,,0.277200,,115.637985,
Sample,16/10/2024 16:39:44,23,9346982,5.298578,8388479,0.038698,12814268,11.335179,3150925,1.027975,70.314003,-59.759998,57.810773,,0.278183,,115.621544,
Sample,16/10/2024 16:39:45,23,9346976,5.298545,8388482,0.038714,12814241,11.335481,3150879,1.027960,70.313004,-59.049999,57.809951,,0.277909,,115.619904,
Sample,16/10/2024 16:39:46,23,9346972,5.298524,8388482,0.038714,12814194,11.336007,3150846,1.027949,70.306000,-60.520000,57.804192,,0.277712,,115.608383,
Sample,16/10/2024 16:39:47,23,9346964,5.298480,8388483,0.038720,12814162,11.336366,3150812,1.027938,70.317001,-59.870003,57.813239,,0.277510,,115.626480,
Sample,16/10/2024 16:39:48,23,9346969,5.298507,8388479,0.038698,12814136,11.336657,3150853,1.027951,70.342003,-61.159996,57.833799,,0.277754,,115.667595,
Sample,16/10/2024 16:39:49,23,9346942,5.298359,8388478,0.038692,12814083,11.337251,3150915,1.027971,70.414001,-60.690002,57.893006,,0.278123,,115.786011,
Sample,16/10/2024 16:39:50,23,9346947,5.298386,8388480,0.038703,12814066,11.337441,3150886,1.027962,70.452995,-60.250000,57.925073,,0.277951,,115.850143,
Sample,16/10/2024 16:39:51,23,9346934,5.298315,8388480,0.038703,12814029,11.337856,3150928,1.027976,70.393997,-59.870003,57.876556,,0.278201,,115.753113,
Sample,16/10/2024 16:39:52,23,9346925,5.298265,8388481,0.038709,12813997,11.338214,3151004,1.028001,70.340004,-59.840004,57.832155,,0.278653,,115.664307,
Sample,16/10/2024 16:39:53,23,9346915,5.298210,8388485,0.038731,12813975,11.338461,3150942,1.027980,70.336998,-59.240002,57.829683,,0.278284,,115.659363,
Sample,16/10/2024 16:39:54,23,9346917,5.298221,8388477,0.038687,12813920,11.339077,3151030,1.028009,70.194000,-60.820000,57.712090,,0.278808,,115.424179,
Sample,16/10/2024 16:39:55,23,9346916,5.298216,8388481,0.038709,12813887,11.339446,3150884,1.027961,70.106003,-62.430000,57.639725,,0.277939,,115.279449,
Sample,16/10/2024 16:39:56,23,9346902,5.298139,8388477,0.038687,12813880,11.339525,3150986,1.027995,70.074997,-60.849998,57.614228,,0.278546,,115.228455,
Sample,16/10/2024 16:39:57,23,9346895,5.298100,8388483,0.038720,12813829,11.340096,3150970,1.027990,70.113998,-61.759998,57.646300,,0.278451,,115.292603,
Sample,16/10/2024 16:39:58,23,9346901,5.298133,8388480,0.038703,12813817,11.340230,3150979,1.027992,70.124001,-60.290001,57.654526,,0.278504,,115.309052,
Sample,16/10/2024 16:39:59,23,9346880,5.298018,8388480,0.038703,12813769,11.340768,3150939,1.027979,70.182999,-60.659996,57.703042,,0.278266,,115.406082,
Sample,16/10/2024 16:40:00,23,9346882,5.298029,8388482,0.038714,12813723,11.341283,3151099,1.028032,70.232002,-59.609997,57.743340,,0.279218,,115.486679,
Sample,16/10/2024 16:40:01,23,9346872,5.297974,8388477,0.038687,12813691,11.341642,3150887,1.027962,70.240005,-61.430000,57.749922,,0.277956,,115.499840,
Sample,16/10/2024 16:40:02,23,9346865,5.297935,8388479,0.038698,12813644,11.342168,3150958,1.027986,70.218002,-61.230000,57.731827,,0.278379,,115.463654,
Sample,16/10/2024 16:40:03,23,9346852,5.297864,8388481,0.038709,12813636,11.342258,3150998,1.027999,70.258995,-61.450001,57.765538,,0.278617,,115.531075,
Sample,16/10/2024 16:40:04,23,9346848,5.297842,8388477,0.038687,12813597,11.342695,3150990,1.027996,70.300003,-60.450001,57.799260,,0.278570,,115.598518,
Sample,16/10/2024 16:40:05,23,9346848,5.297842,8388478,0.038692,12813558,11.343132,3151009,1.028002,70.402000,-61.049999,57.883137,,0.278683,,115.766273,
Sample,16/10/2024 16:40:06,23,9346831,5.297748,8388479,0.038698,12813515,11.343613,3151037,1.028012,70.513000,-60.640003,57.974417,,0.278849,,115.948837,
Sample,16/10/2024 16:40:07,23,9346838,5.297787,8388480,0.038703,12813478,11.344028,3151120,1.028039,70.586998,-62.140003,58.035269,,0.279343,,116.070541,
Sample,16/10/2024 16:40:08,23,9346825,5.297715,8388481,0.038709,12813455,11.344285,3151052,1.028016,70.627998,-60.180000,58.068985,,0.278939,,116.137970,
Sample,16/10/2024 16:40:09,23,9346819,5.297682,8388480,0.038703,12813434,11.344520,3151083,1.028027,70.694000,-60.509998,58.123262,,0.279123,,116.246521,
Sample,16/10/2024 16:40:10,23,9346817,5.297671,8388482,0.038714,12813382,11.345103,3151050,1.028016,70.800003,-61.599998,58.210432,,0.278927,,116.420868,
Sample,16/10/2024 16:40:11,23,9346813,5.297649,8388478,0.038692,12813350,11.345461,3151084,1.028027,70.767006,-60.959999,58.183297,,0.279129,,116.366592,
Sample,16/10/2024 16:40:12,23,9346790,5.297523,8388481,0.038709,12813322,11.345775,3151085,1.028027,70.733994,-61.920002,58.156150,,0.279135,,116.312302,
Sample,16/10/2024 16:40:13,23,9346785,5.297495,8388477,0.038687,12813268,11.346380,3150958,1.027986,70.695999,-62.099998,58.124905,,0.278379,,116.249809,
Sample,16/10/2024 16:40:14,23,9346789,5.297517,8388480,0.038703,12813216,11.346962,3150937,1.027979,70.693001,-61.079998,58.122440,,0.278254,,116.244881,
Sample,16/10/2024 16:40:15,23,9346775,5.297440,8388482,0.038714,12813184,11.347321,3151124,1.028040,70.747002,-61.670002,58.166847,,0.279367,,116.333694,
Sample,16/10/2024 16:40:16,23,9346770,5.297413,8388479,0.038698,12813150,11.347702,3150946,1.027982,70.707993,-61.040001,58.134768,,0.278308,,116.269539,
Sample,16/10/2024 16:40:17,23,9346774,5.297435,8388480,0.038703,12813091,11.348363,3151013,1.028004,70.748001,-61.640003,58.167669,,0.278707,,116.335335,
Sample,16/10/2024 16:40:18,23,9346750,5.297303,8388483,0.038720,12813056,11.348755,3150997,1.027998,70.751999,-62.409996,58.170956,,0.278611,,116.341911,
Sample,16/10/2024 16:40:19,23,9346741,5.297253,8388478,0.038692,12813022,11.349135,3151003,1.028000,70.720001,-60.290001,58.144643,,0.278647,,116.289284,
Sample,16/10/2024 16:40:20,23,9346744,5.297270,8388474,0.038670,12812973,11.349684,3151014,1.028004,70.754997,-61.720001,58.173422,,0.278712,,116.346848,
Sample,16/10/2024 16:40:21,23,9346731,5.297199,8388484,0.038725,12812935,11.350110,3151045,1.028014,70.784996,-61.909996,58.198091,,0.278897,,116.396179,
Sample,16/10/2024 16:40:22,23,9346715,5.297111,8388483,0.038720,12812887,11.350648,3151150,1.028049,70.862000,-63.370003,58.261415,,0.279522,,116.522827,
Sample,16/10/2024 16:40:23,23,9346723,5.297155,8388478,0.038692,12812858,11.350972,3150906,1.027968,71.028999,-61.170002,58.398746,,0.278070,,116.797493,
Sample,16/10/2024 16:40:24,23,9346721,5.297144,8388477,0.038687,12812808,11.351532,3151112,1.028036,71.169998,-62.500000,58.514696,,0.279296,,117.029388,
Sample,16/10/2024 16:40:25,23,9346709,5.297078,8388483,0.038720,12812773,11.351924,3151013,1.028004,71.253998,-61.590004,58.583772,,0.278707,,117.167542,
Sample,16/10/2024 16:40:26,23,9346695,5.297001,8388482,0.038714,12812703,11.352709,3151063,1.028020,71.293999,-63.070000,58.616667,,0.279004,,117.233330,
Sample,16/10/2024 16:40:27,23,9346708,5.297072,8388483,0.038720,12812663,11.353157,3151101,1.028033,71.358994,-63.820000,58.670115,,0.279230,,117.340233,
Sample,16/10/2024 16:40:28,23,9346693,5.296990,8388481,0.038709,12812619,11.353649,3151166,1.028054,71.404999,-63.420002,58.707947,,0.279617,,117.415894,
Sample,16/10/2024 16:40:29,23,9346684,5.296940,8388475,0.038676,12812582,11.354064,3151159,1.028052,71.403999,-62.159996,58.707125,,0.279575,,117.414253,
Sample,16/10/2024 16:40:30,23,9346671,5.296869,8388478,0.038692,12812554,11.354377,3151049,1.028015,71.426003,-60.879997,58.725219,,0.278921,,117.450439,
Sample,16/10/2024 16:40:31,23,9346664,5.296830,8388479,0.038698,12812497,11.355016,3151134,1.028043,71.375000,-63.409996,58.683278,,0.279427,,117.366554,
Sample,16/10/2024 16:40:32,23,9346671,5.296869,8388490,0.038758,12812476,11.355251,3151037,1.028012,71.346001,-62.620003,58.659430,,0.278849,,117.318863,
Sample,16/10/2024 16:40:33,23,9346652,5.296764,8388484,0.038725,12812438,11.355677,3151006,1.028001,71.399002,-63.599998,58.703016,,0.278665,,117.406029,
Sample,16/10/2024 16:40:34,23,9346645,5.296726,8388473,0.038665,12812388,11.356237,3151111,1.028036,71.517998,-64.990005,58.800871,,0.279290,,117.601746,
Sample,16/10/2024 16:40:35,23,9346644,5.296720,8388481,0.038709,12812357,11.356584,3151019,1.028006,71.578995,-62.040001,58.851032,,0.278742,,117.702065,
Sample,16/10/2024 16:40:36,23,9346644,5.296720,8388484,0.038725,12812300,11.357223,3151108,1.028035,71.721001,-62.040001,58.967809,,0.279272,,117.935616,
Sample,16/10/2024 16:40:37,23,9346634,5.296665,8388474,0.038670,12812241,11.357883,3150999,1.027999,71.831001,-62.870003,59.058268,,0.278623,,118.116539,
Sample,16/10/2024 16:40:38,23,9346616,5.296566,8388481,0.038709,12812224,11.358074,3151101,1.028033,71.876999,-63.299999,59.096093,,0.279230,,118.192184,
Sample,16/10/2024 16:40:39,23,9346618,5.296577,8388475,0.038676,12812174,11.358634,3150948,1.027982,71.910995,-64.699997,59.124050,,0.278320,,118.248100,
Sample,16/10/2024 16:40:40,23,9346619,5.296583,8388485,0.038731,12812118,11.359261,3151042,1.028013,71.968002,-63.980000,59.170930,,0.278879,,118.341858,
Sample,16/10/2024 16:40:41,23,9346602,5.296489,8388475,0.038676,12812091,11.359564,3151063,1.028020,71.921005,-63.209999,59.132282,,0.279004,,118.264565,
Sample,16/10/2024 16:40:42,23,9346597,5.296462,8388482,0.038714,12812062,11.359888,3150964,1.027988,71.867004,-64.419998,59.087875,,0.278415,,118.175751,
Sample,16/10/2024 16:40:43,23,9346597,5.296462,8388480,0.038703,12812006,11.360516,3151090,1.028029,71.841003,-63.629997,59.066493,,0.279165,,118.132988,
Sample,16/10/2024 16:40:44,23,9346571,5.296319,8388480,0.038703,12811971,11.360908,3151045,1.028014,71.777000,-64.110001,59.013860,,0.278897,,118.027718,
Sample,16/10/2024 16:40:45,23,9346575,5.296341,8388480,0.038703,12811928,11.361389,3151029,1.028009,71.772003,-65.440002,59.009751,,0.278802,,118.019501,
Sample,16/10/2024 16:40:46,23,9346574,5.296335,8388482,0.038714,12811893,11.361781,3150927,1.027975,71.565002,-63.730000,58.839525,,0.278195,,117.679047,
Sample,16/10/2024 16:40:47,23,9346566,5.296291,8388479,0.038698,12811856,11.362196,3151095,1.028031,71.496002,-64.949997,58.782783,,0.279195,,117.565567,
Sample,16/10/2024 16:40:48,23,9346572,5.296324,8388486,0.038736,12811836,11.362420,3151001,1.028000,71.375000,-62.730000,58.683278,,0.278635,,117.366554,
Sample,16/10/2024 16:40:49,23,9346549,5.296198,8388481,0.038709,12811793,11.362901,3150989,1.027996,71.291000,-63.120003,58.614201,,0.278564,,117.228401,
Sample,16/10/2024 16:40:50,23,9346546,5.296181,8388479,0.038698,12811753,11.363349,3151108,1.028035,71.138000,-62.599998,58.488383,,0.279272,,116.976768,
Sample,16/10/2024 16:40:51,23,9346525,5.296066,8388481,0.038709,12811728,11.363629,3151078,1.028025,70.903999,-63.990002,58.295953,,0.279093,,116.591904,
Sample,16/10/2024 16:40:52,23,9346524,5.296060,8388480,0.038703,12811696,11.363988,3151060,1.028019,70.594002,-63.090004,58.041028,,0.278986,,116.082054,
Sample,16/10/2024 16:40:53,23,9346529,5.296088,8388483,0.038720,12811650,11.364503,3151082,1.028026,70.373001,-63.250000,57.859290,,0.279117,,115.718582,
Sample,16/10/2024 16:40:54,23,9346516,5.296016,8388477,0.038687,12811618,11.364862,3151036,1.028011,70.091003,-63.650002,57.627391,,0.278843,,115.254784,
Sample,16/10/2024 16:40:55,23,9346503,5.295945,8388480,0.038703,12811587,11.365209,3150921,1.027973,69.882004,-64.559998,57.455521,,0.278159,,114.911041,
Sample,16/10/2024 16:40:56,23,9346500,5.295929,8388482,0.038714,12811544,11.365690,3151029,1.028009,69.789001,-63.609997,57.379041,,0.278802,,114.758080,
Sample,16/10/2024 16:40:57,23,9346488,5.295863,8388482,0.038714,12811525,11.365903,3151063,1.028020,69.535995,-66.020004,57.170983,,0.279004,,114.341965,
Sample,16/10/2024 16:40:58,23,9346490,5.295874,8388480,0.038703,12811475,11.366463,3151131,1.028042,69.397003,-63.270000,57.056684,,0.279409,,114.113365,
Sample,16/10/2024 16:40:59,23,9346484,5.295841,8388480,0.038703,12811464,11.366586,3151035,1.028011,69.176003,-62.790001,56.874945,,0.278837,,113.749893,
Sample,16/10/2024 16:41:00,23,9346481,5.295824,8388479,0.038698,12811436,11.366900,3151105,1.028034,68.953995,-64.729996,56.692378,,0.279254,,113.384758,
Sample,16/10/2024 16:41:01,23,9346471,5.295769,8388480,0.038703,12811404,11.367259,3151068,1.028022,68.740005,-62.959999,56.516406,,0.279034,,113.032814,
Sample,16/10/2024 16:41:02,23,9346446,5.295632,8388482,0.038714,12811366,11.367684,3151037,1.028012,68.485001,-62.409996,56.306704,,0.278849,,112.613411,
Sample,16/10/2024 16:41:03,23,9346455,5.295681,8388483,0.038720,12811332,11.368065,3151031,1.028010,68.276001,-63.549999,56.134834,,0.278814,,112.269669,
Sample,16/10/2024 16:41:04,23,9346452,5.295665,8388477,0.038687,12811277,11.368681,3151070,1.028022,68.189003,-63.990002,56.063292,,0.279046,,112.126587,
Sample,16/10/2024 16:41:05,23,9346447,5.295637,8388482,0.038714,12811254,11.368939,3151082,1.028026,68.048996,-62.059998,55.948158,,0.279117,,111.896317,
Sample,16/10/2024 16:41:06,23,9346431,5.295549,8388482,0.038714,12811208,11.369454,3151099,1.028032,67.945999,-61.500000,55.863459,,0.279218,,111.726921,
Sample,16/10/2024 16:41:07,23,9346421,5.295494,8388474,0.038670,12811202,11.369521,3151115,1.028037,67.822006,-62.900002,55.761494,,0.279314,,111.522987,
Sample,16/10/2024 16:41:08,23,9346411,5.295439,8388479,0.038698,12811163,11.369958,3151066,1.028021,67.716003,-63.799999,55.674324,,0.279022,,111.348648,
