Time,Temp,IR,Vis,Lux,Accel_X,Accel_Y,Accel_Z,Tilt,VBAT
09/09/2023 06:34,23.53,2726,3864,54,-9.47,0.26,-2.32,88,3.68
09/09/2023 07:05,23.41,2724,3863,54,-9.47,0.26,-2.32,88,3.68
09/09/2023 07:35,23.18,2724,3863,54,-9.47,0.25,-2.33,88,3.68
09/09/2023 08:05,23.1,2723,3862,54,-9.48,0.25,-2.33,88,3.68
09/09/2023 08:35,23.05,2723,3861,54,-9.46,0.27,-2.33,88,3.68
09/09/2023 09:05,22.95,2722,3861,54,-9.46,0.26,-2.33,88,3.68
09/09/2023 09:35,22.93,2722,3861,54,-9.48,0.26,-2.33,88,3.68
09/09/2023 10:05,22.98,2722,3862,54,-9.48,0.26,-2.32,88,3.68
09/09/2023 10:36,22.95,2722,3861,54,-9.48,0.25,-2.33,88,3.68
09/09/2023 11:06,23.04,2722,3861,54,-9.47,0.26,-2.33,88,3.68
09/09/2023 11:36,23.1,2722,3862,54,-9.48,0.26,-2.33,88,3.68
09/09/2023 12:06,23.13,2723,3862,54,-9.47,0.26,-2.32,88,3.68
09/09/2023 12:36,23.23,2723,3863,54,-9.47,0.25,-2.32,88,3.68
09/09/2023 13:06,23.35,2724,3863,54,-9.47,0.26,-2.32,88,3.68
09/09/2023 13:37,23.46,2724,3863,54,-9.48,0.27,-2.33,88,3.68
09/09/2023 14:07,23.58,2725,3864,54,-9.48,0.26,-2.32,88,3.68
09/09/2023 14:37,23.73,2725,3864,54,-9.48,0.27,-2.33,88,3.68
09/09/2023 15:07,23.86,2725,3864,54,-9.48,0.26,-2.33,88,3.68
09/09/2023 15:37,23.96,2726,3865,54,-9.48,0.26,-2.33,88,3.68
09/09/2023 16:07,24.11,2727,3866,54,-9.47,0.27,-2.32,88,3.68
09/09/2023 16:38,24.24,2727,3866,54,-9.48,0.26,-2.33,88,3.68
09/09/2023 17:08,24.36,2728,3867,54,-9.48,0.26,-2.32,88,3.68
09/09/2023 17:38,24.51,2729,3868,54,-9.48,0.27,-2.32,88,3.68
09/09/2023 18:08,24.59,2729,3867,54,-9.48,0.27,-2.32,88,3.68
09/09/2023 18:38,24.71,2730,3868,54,-9.48,0.27,-2.31,88,3.68
09/09/2023 19:08,24.81,2730,3869,54,-9.48,0.27,-2.33,88,3.68
09/09/2023 19:38,24.87,2730,3868,54,-9.48,0.27,-2.32,88,3.68
09/09/2023 20:09,24.96,2731,3869,54,-9.47,0.27,-2.33,88,3.68
09/09/2023 20:39,25.04,2730,3868,54,-9.48,0.27,-2.32,88,3.68
09/09/2023 21:09,25.07,2731,3869,54,-9.48,0.28,-2.32,88,3.68
09/09/2023 21:39,25.12,2731,3869,54,-9.48,0.28,-2.33,88,3.68
09/09/2023 22:09,25.19,2731,3869,54,-9.48,0.28,-2.32,88,3.68
09/09/2023 22:39,25.17,2731,3869,54,-9.48,0.26,-2.32,88,3.68
09/09/2023 23:10,25.18,2731,3869,54,-9.49,0.28,-2.33,88,3.68
09/09/2023 23:40,25.19,2731,3869,54,-9.47,0.27,-2.32,88,3.68
10/09/2023 00:10,25.11,2731,3868,54,-9.48,0.28,-2.33,88,3.68
10/09/2023 00:40,25.06,2730,3868,54,-9.48,0.27,-2.31,88,3.68
10/09/2023 01:10,25.05,2729,3868,54,-9.47,0.27,-2.33,88,3.68
10/09/2023 01:40,24.92,2729,3867,54,-9.48,0.28,-2.33,88,3.68
10/09/2023 02:11,24.89,2729,3867,54,-9.47,0.28,-2.33,88,3.68
10/09/2023 02:41,24.84,2728,3866,54,-9.48,0.27,-2.33,88,3.68
10/09/2023 03:11,24.68,2727,3866,54,-9.48,0.27,-2.32,88,3.68
10/09/2023 03:41,24.64,2726,3865,54,-9.48,0.26,-2.32,88,3.68
10/09/2023 04:11,24.58,2726,3864,54,-9.49,0.26,-2.34,88,3.68
10/09/2023 04:41,24.4,2725,3864,54,-9.49,0.28,-2.34,88,3.68
10/09/2023 05:12,24.33,2725,3863,54,-9.49,0.28,-2.33,88,3.68
10/09/2023 05:42,24.26,2724,3862,54,-9.5,0.27,-2.34,88,3.68
10/09/2023 06:12,24.11,2723,3862,54,-9.5,0.27,-2.34,88,3.68
10/09/2023 06:42,24.04,2723,3861,54,-9.49,0.26,-2.34,88,3.68
10/09/2023 07:12,23.96,2722,3861,54,-9.49,0.26,-2.34,88,3.68
10/09/2023 07:42,23.81,2722,3860,54,-9.51,0.28,-2.34,88,3.68
10/09/2023 08:12,23.76,2721,3860,54,-9.49,0.26,-2.35,88,3.68
10/09/2023 08:43,23.71,2721,3859,54,-9.5,0.27,-2.34,88,3.68
10/09/2023 09:13,23.61,2720,3859,54,-9.49,0.27,-2.35,88,3.68
10/09/2023 09:43,23.58,2720,3858,54,-9.49,0.26,-2.34,88,3.67
10/09/2023 10:13,23.56,2720,3858,54,-9.49,0.26,-2.34,88,3.67
10/09/2023 10:43,23.54,2720,3858,54,-9.51,0.27,-2.33,88,3.68
10/09/2023 11:13,23.56,2719,3858,54,-9.5,0.26,-2.35,88,3.67
10/09/2023 11:44,23.6,2720,3858,54,-9.51,0.27,-2.34,88,3.68
10/09/2023 12:14,23.6,2720,3858,54,-9.5,0.27,-2.34,88,3.67
10/09/2023 12:44,23.66,2719,3858,54,-9.5,0.26,-2.34,88,3.68
10/09/2023 13:14,23.75,2720,3858,54,-9.5,0.26,-2.34,88,3.67
10/09/2023 13:44,23.78,2720,3858,54,-9.5,0.26,-2.34,88,3.67
10/09/2023 14:14,23.88,2720,3858,54,-9.5,0.27,-2.34,88,3.68
10/09/2023 14:45,23.95,2721,3858,54,-9.51,0.27,-2.35,88,3.67
10/09/2023 15:15,24,2721,3859,54,-9.5,0.27,-2.34,88,3.68
10/09/2023 15:45,24.08,2721,3859,54,-9.5,0.27,-2.34,88,3.67
10/09/2023 16:15,24.16,2721,3859,54,-9.51,0.25,-2.34,88,3.68
10/09/2023 16:45,24.19,2722,3859,54,-9.51,0.27,-2.33,88,3.67
10/09/2023 17:15,24.27,2722,3859,54,-9.49,0.27,-2.35,88,3.67
10/09/2023 17:45,24.35,2722,3859,54,-9.5,0.27,-2.34,88,3.68
10/09/2023 18:16,24.38,2722,3859,54,-9.49,0.26,-2.34,88,3.67
10/09/2023 18:46,24.41,2722,3859,54,-9.5,0.25,-2.35,88,3.67
10/09/2023 19:16,24.46,2722,3859,54,-9.51,0.27,-2.35,88,3.67
10/09/2023 19:46,24.44,2722,3859,54,-9.5,0.27,-2.35,88,3.67
10/09/2023 20:16,24.48,2722,3859,54,-9.5,0.27,-2.36,88,3.67
10/09/2023 20:46,24.52,2722,3859,54,-9.5,0.26,-2.35,88,3.67
10/09/2023 21:17,24.48,2722,3859,54,-9.5,0.27,-2.35,88,3.67
10/09/2023 21:47,24.49,2721,3858,54,-9.5,0.27,-2.36,88,3.67
10/09/2023 22:17,24.5,2721,3858,54,-9.5,0.26,-2.37,88,3.67
10/09/2023 22:47,24.42,2721,3858,54,-9.52,0.28,-2.29,88,3.67
10/09/2023 23:17,24.41,2721,3858,54,-9.51,0.25,-2.31,88,3.67
10/09/2023 23:47,24.36,2720,3857,54,-9.52,0.25,-2.31,88,3.67
11/09/2023 00:18,24.23,2720,3857,54,-9.51,0.24,-2.31,88,3.67
11/09/2023 00:48,24.16,2719,3856,54,-9.52,0.25,-2.31,88,3.67
11/09/2023 01:18,24.11,2718,3856,54,-9.52,0.25,-2.3,88,3.67
11/09/2023 01:48,23.96,2718,3855,54,-9.51,0.25,-2.3,88,3.67
11/09/2023 02:18,23.89,2717,3855,54,-9.52,0.25,-2.32,88,3.67
11/09/2023 02:48,23.83,2716,3854,54,-9.52,0.25,-2.31,88,3.67
11/09/2023 03:19,23.67,2715,3853,54,-9.52,0.24,-2.31,88,3.67
11/09/2023 03:49,23.58,2715,3852,54,-9.53,0.23,-2.32,88,3.67
11/09/2023 04:19,23.52,2714,3851,54,-9.52,0.22,-2.33,88,3.67
11/09/2023 04:49,23.37,2713,3851,54,-9.52,0.23,-2.32,88,3.67
11/09/2023 05:19,23.33,2713,3851,54,-9.52,0.24,-2.33,88,3.67
11/09/2023 05:49,23.27,2713,3850,54,-9.53,0.23,-2.34,88,3.67
11/09/2023 06:19,23.09,2718,3857,54,4.99,-1.68,-8.5,80,3.67
11/09/2023 06:50,23.01,2715,3853,54,5.27,-1.69,-8.32,80,3.67
11/09/2023 07:20,22.9,2715,3854,54,6.06,-1.28,-7.88,82,3.67
11/09/2023 07:50,22.77,2712,3850,54,-7.74,-1.26,-5.91,82,3.67
11/09/2023 08:20,22.7,2708,3844,54,1.66,9.75,0.43,9,3.67
11/09/2023 08:50,22.54,2706,3843,54,1.67,9.75,0.44,10,3.67
11/09/2023 09:20,22.2,2705,3841,54,1.67,9.75,0.43,10,3.67
11/09/2023 09:51,22.05,2703,3840,54,1.69,9.75,0.45,10,3.67
11/09/2023 10:21,21.91,2702,3838,54,1.69,9.74,0.45,10,3.67
11/09/2023 10:51,21.71,2701,3837,54,1.71,9.73,0.45,10,3.67
11/09/2023 11:21,21.73,2701,3837,54,1.71,9.73,0.47,10,3.67
11/09/2023 11:51,21.83,2702,3837,54,1.73,9.73,0.47,10,3.67
11/09/2023 12:21,21.98,2702,3837,54,1.72,9.73,0.48,10,3.67
11/09/2023 12:52,22.12,2703,3838,54,1.72,9.73,0.46,10,3.67
11/09/2023 13:22,22.3,2704,3839,54,-9.27,0.43,-3.12,87,3.67
11/09/2023 13:52,22.62,2705,3840,54,-9.28,0.41,-3.11,87,3.67
11/09/2023 14:22,22.97,2708,3842,54,-9.28,0.42,-3.12,87,3.67
11/09/2023 14:52,23.33,2710,3844,54,-9.28,0.44,-3.11,87,3.66
11/09/2023 15:22,23.77,2712,3846,54,-9.27,0.43,-3.1,87,3.67
11/09/2023 15:52,24.09,2714,3848,54,-9.27,0.42,-3.1,87,3.67
11/09/2023 16:23,24.41,2715,3849,54,-9.27,0.42,-3.11,87,3.67
11/09/2023 16:53,24.75,2716,3849,54,-9.27,0.43,-3.09,87,3.67
11/09/2023 17:23,24.98,2717,3851,54,-9.26,0.44,-3.08,87,3.67
11/09/2023 17:53,25.14,2718,3851,54,-9.27,0.43,-3.08,87,3.67
11/09/2023 18:23,25.24,2717,3850,53,-0.14,9.81,-0.74,4,3.67
11/09/2023 18:53,25.2,2716,3849,54,-0.12,9.81,-0.73,4,3.67
11/09/2023 19:24,25.01,2715,3848,54,-0.12,9.81,-0.72,4,3.67
11/09/2023 19:54,24.65,2713,3846,54,-0.13,9.81,-0.73,4,3.67
11/09/2023 20:24,24.41,2711,3844,54,-0.12,9.81,-0.73,4,3.67
11/09/2023 20:54,24.12,2709,3842,54,-0.14,9.81,-0.74,4,3.67
11/09/2023 21:24,23.68,2707,3841,54,-0.13,9.8,-0.74,4,3.66
11/09/2023 21:54,23.44,2705,3839,54,-0.13,9.81,-0.75,4,3.66
11/09/2023 22:25,23.3,2704,3837,54,-0.11,9.8,-0.73,4,3.67
11/09/2023 22:55,23.17,2704,3837,54,-0.11,9.81,-0.72,4,3.66
11/09/2023 23:25,23.18,2704,3837,54,-0.11,9.8,-0.73,4,3.67
11/09/2023 23:55,23.17,2703,3836,54,-0.11,9.79,-0.73,4,3.66
12/09/2023 00:25,23.13,2703,3836,54,-0.11,9.81,-0.73,4,3.66
12/09/2023 00:55,23.14,2703,3836,54,-0.11,9.8,-0.73,4,3.66
12/09/2023 01:26,23.15,2703,3836,54,-0.11,9.8,-0.72,4,3.66
12/09/2023 01:56,23.13,2703,3836,54,-0.1,9.81,-0.73,4,3.66
12/09/2023 02:26,23.14,2703,3835,54,-0.11,9.81,-0.73,4,3.66
12/09/2023 02:56,23.15,2702,3835,54,-0.11,9.81,-0.73,4,3.66
12/09/2023 03:26,23.1,2702,3835,54,-0.1,9.81,-0.73,4,3.66
12/09/2023 03:56,23.12,2702,3834,54,-0.11,9.81,-0.73,4,3.66
12/09/2023 04:26,23.12,2702,3834,54,-0.11,9.81,-0.73,4,3.66
12/09/2023 04:57,23.08,2702,3834,54,-0.11,9.81,-0.73,4,3.66
12/09/2023 05:27,23.08,2701,3834,54,-0.12,9.81,-0.73,4,3.66
12/09/2023 05:57,23.06,2701,3833,54,-0.11,9.82,-0.73,4,3.66
12/09/2023 06:27,23.01,2701,3833,54,-0.1,9.81,-0.72,4,3.66
12/09/2023 06:57,23.04,2700,3832,54,-0.47,9.8,-0.55,4,3.66
12/09/2023 07:27,23.06,2699,3832,54,-0.49,9.8,-0.55,4,3.66
12/09/2023 07:58,22.93,2700,3832,54,-8.62,3.06,-3.5,71,3.66
12/09/2023 08:28,22.93,2700,3833,54,-8.63,3.07,-3.49,71,3.66
12/09/2023 08:58,22.98,2700,3832,54,-8.62,3.07,-3.5,71,3.66
12/09/2023 09:28,23,2700,3832,54,-8.62,3.06,-3.48,71,3.66
12/09/2023 09:58,23.08,2700,3833,54,-8.63,3.06,-3.49,71,3.66
12/09/2023 10:28,23.2,2701,3833,54,-8.63,3.06,-3.49,71,3.66
12/09/2023 10:59,23.31,2701,3833,54,-8.62,3.05,-3.48,71,3.66
12/09/2023 11:29,23.48,2702,3833,54,-8.63,3.06,-3.49,71,3.66
12/09/2023 11:59,23.7,2704,3835,54,-8.62,3.06,-3.48,71,3.66
12/09/2023 12:29,23.88,2704,3836,54,-8.63,3.07,-3.48,71,3.66
12/09/2023 12:59,24.02,2705,3836,54,-8.63,3.06,-3.47,71,3.66
12/09/2023 13:29,24.14,2705,3836,54,-8.63,3.06,-3.47,71,3.66
12/09/2023 13:59,24.24,2706,3837,54,-8.61,3.06,-3.46,71,3.66
12/09/2023 14:30,24.38,2706,3836,53,-8.63,3.06,-3.47,71,3.66
12/09/2023 15:00,24.49,2706,3837,54,-8.62,3.06,-3.47,71,3.66
12/09/2023 15:30,24.62,2707,3838,53,-8.63,3.07,-3.46,71,3.66
12/09/2023 16:00,24.71,2707,3837,53,-8.63,3.06,-3.47,71,3.66
12/09/2023 16:30,24.79,2708,3838,53,-8.62,3.06,-3.45,71,3.66
12/09/2023 17:00,24.82,2708,3838,53,-8.63,3.06,-3.46,71,3.66
12/09/2023 17:31,24.88,2707,3838,53,-8.63,3.07,-3.46,71,3.66
12/09/2023 18:01,24.88,2707,3837,53,-8.64,3.05,-3.45,71,3.66
12/09/2023 18:31,24.83,2707,3837,53,-8.63,3.06,-3.44,71,3.66
12/09/2023 19:01,24.81,2707,3837,53,-8.63,3.06,-3.46,71,3.66
12/09/2023 19:31,24.75,2706,3837,54,-8.64,3.06,-3.45,71,3.66
12/09/2023 20:01,24.65,2706,3836,53,-8.62,3.06,-3.45,71,3.66
12/09/2023 20:32,24.6,2705,3835,53,-8.63,3.06,-3.45,71,3.66
12/09/2023 21:02,24.52,2705,3835,54,-8.64,3.05,-3.45,71,3.66
12/09/2023 21:32,24.4,2704,3834,54,-8.63,3.04,-3.45,71,3.66
12/09/2023 22:02,24.33,2703,3833,54,-8.64,3.06,-3.46,71,3.66
12/09/2023 22:32,24.27,2703,3832,54,-8.63,3.05,-3.46,71,3.66
12/09/2023 23:02,24.12,2702,3832,54,-8.64,3.05,-3.46,71,3.66
12/09/2023 23:33,24.06,2701,3831,53,-8.63,3.06,-3.46,71,3.66
13/09/2023 00:03,23.99,2701,3831,54,-8.64,3.06,-3.47,71,3.66
13/09/2023 00:33,23.83,2701,3830,54,-8.65,3.05,-3.46,71,3.66
13/09/2023 01:03,23.79,2700,3830,54,-8.64,3.05,-3.47,71,3.66
13/09/2023 01:33,23.71,2699,3829,54,-8.64,3.05,-3.47,71,3.66
13/09/2023 02:03,23.58,2698,3829,54,-8.64,3.05,-3.47,71,3.66
13/09/2023 02:33,23.51,2698,3828,54,-8.64,3.05,-3.46,71,3.66
13/09/2023 03:04,23.45,2697,3827,54,-8.64,3.05,-3.46,71,3.66
13/09/2023 03:34,23.27,2696,3826,54,-8.64,3.05,-3.47,71,3.66
13/09/2023 04:04,23.23,2696,3826,54,-8.65,3.05,-3.47,71,3.66
13/09/2023 04:34,23.15,2695,3825,54,-8.64,3.04,-3.46,71,3.66
13/09/2023 05:04,23.02,2695,3825,54,-8.65,3.05,-3.47,71,3.66
13/09/2023 05:34,22.95,2694,3824,54,-8.65,3.05,-3.47,71,3.66
13/09/2023 06:05,22.9,2693,3823,54,-8.64,3.04,-3.48,71,3.66
13/09/2023 06:35,22.77,2693,3823,54,-8.65,3.04,-3.47,71,3.66
13/09/2023 07:05,22.73,2693,3822,54,-8.65,3.04,-3.48,71,3.66
13/09/2023 07:35,22.67,2692,3822,54,-8.65,3.05,-3.48,71,3.66
13/09/2023 08:05,22.58,2691,3821,54,-8.65,3.03,-3.47,72,3.66
13/09/2023 08:35,22.58,2691,3821,54,-8.66,3.04,-3.47,71,3.66
13/09/2023 09:06,22.6,2691,3821,54,-8.66,3.04,-3.48,71,3.66
13/09/2023 09:36,22.6,2691,3821,54,-8.65,3.04,-3.48,71,3.66
13/09/2023 10:06,22.64,2691,3821,54,-8.65,3.05,-3.48,71,3.66
13/09/2023 10:36,22.75,2692,3821,54,-8.65,3.03,-3.48,71,3.65
13/09/2023 11:06,22.81,2692,3821,54,-8.65,3.04,-3.49,71,3.66
13/09/2023 11:36,22.92,2692,3822,54,-8.65,3.04,-3.48,71,3.66
13/09/2023 12:06,23.01,2693,3822,54,-8.65,3.04,-3.5,71,3.66
13/09/2023 12:37,23.07,2693,3822,54,-8.65,3.04,-3.48,71,3.66
13/09/2023 13:07,23.14,2693,3823,54,-8.65,3.04,-3.48,71,3.66
13/09/2023 13:37,23.25,2693,3823,54,-8.65,3.04,-3.47,71,3.66
13/09/2023 14:07,23.33,2694,3823,54,-8.65,3.05,-3.48,71,3.66
13/09/2023 14:37,23.42,2694,3823,54,-8.65,3.04,-3.47,71,3.66
13/09/2023 15:07,23.51,2695,3823,53,-8.65,3.04,-3.46,71,3.66
13/09/2023 15:38,23.57,2695,3823,54,-8.65,3.03,-3.48,71,3.65
13/09/2023 16:08,23.62,2695,3823,54,-8.64,3.05,-3.46,71,3.66
13/09/2023 16:38,23.69,2695,3823,53,-8.65,3.04,-3.47,71,3.65
13/09/2023 17:08,23.69,2695,3823,54,-8.65,3.04,-3.46,71,3.66
13/09/2023 17:38,23.73,2695,3823,53,-8.65,3.05,-3.47,71,3.65
13/09/2023 18:08,23.75,2695,3823,54,-8.65,3.03,-3.46,71,3.66
13/09/2023 18:39,23.67,2695,3822,53,-8.65,3.05,-3.47,71,3.65
13/09/2023 19:09,23.66,2694,3822,53,-8.65,3.05,-3.46,71,3.65
13/09/2023 19:39,23.61,2693,3822,54,-8.65,3.03,-3.47,72,3.65
13/09/2023 20:09,23.48,2693,3821,53,-8.65,3.04,-3.48,71,3.65
13/09/2023 20:39,23.41,2692,3821,54,-8.65,3.04,-3.47,71,3.66
13/09/2023 21:09,23.36,2692,3820,54,-8.65,3.03,-3.46,71,3.65
13/09/2023 21:40,23.21,2691,3819,53,-8.65,3.03,-3.47,71,3.65
13/09/2023 22:10,23.14,2691,3818,53,-8.65,3.04,-3.45,71,3.65
13/09/2023 22:40,23.08,2690,3818,54,-8.65,3.04,-3.48,71,3.65
13/09/2023 23:10,22.9,2689,3817,54,-8.65,3.04,-3.47,71,3.65
13/09/2023 23:40,22.83,2688,3816,54,-8.65,3.03,-3.47,71,3.65
14/09/2023 00:10,22.77,2687,3816,54,-8.65,3.04,-3.47,71,3.65
14/09/2023 00:40,22.59,2687,3815,54,-8.66,3.02,-3.48,72,3.65
14/09/2023 01:11,22.51,2686,3814,54,-8.66,3.04,-3.47,71,3.65
14/09/2023 01:41,22.42,2685,3813,54,-8.66,3.03,-3.48,72,3.65
14/09/2023 02:11,22.25,2684,3812,54,-8.65,3.03,-3.48,72,3.65
14/09/2023 02:41,22.16,2683,3812,54,-8.66,3.04,-3.48,71,3.65
14/09/2023 03:11,22.08,2683,3811,54,-8.67,3.02,-3.49,72,3.65
14/09/2023 03:41,21.9,2682,3810,54,-8.66,3.03,-3.49,72,3.65
14/09/2023 04:12,21.81,2682,3809,54,-8.67,3.03,-3.5,72,3.65
14/09/2023 04:42,21.74,2681,3808,54,-8.67,3.02,-3.47,72,3.65
14/09/2023 05:12,21.56,2680,3808,54,-8.67,3.02,-3.49,72,3.65
14/09/2023 05:42,21.45,2680,3807,54,-8.66,3.02,-3.49,72,3.65
14/09/2023 06:12,21.4,2679,3807,54,-8.67,3.03,-3.48,72,3.65
14/09/2023 06:42,21.22,2678,3806,54,-8.66,3.02,-3.49,72,3.65
14/09/2023 07:13,21.16,2677,3804,54,-8.67,3.02,-3.49,72,3.65
14/09/2023 07:43,21.15,2677,3804,54,-8.66,3.02,-3.5,72,3.65
14/09/2023 08:13,21.02,2676,3804,54,-8.66,3.02,-3.49,72,3.65
14/09/2023 08:43,21.02,2676,3803,54,-8.66,3.03,-3.5,72,3.65
14/09/2023 09:13,21.04,2676,3803,54,-8.67,3.02,-3.51,72,3.65
14/09/2023 09:43,21.09,2676,3804,54,-8.67,3.03,-3.49,72,3.65
14/09/2023 10:13,21.23,2677,3804,54,-8.68,3.03,-3.5,72,3.65
14/09/2023 10:44,21.36,2677,3805,54,-8.67,3.02,-3.5,72,3.65
14/09/2023 11:14,21.58,2679,3805,54,-8.65,3.02,-3.5,72,3.65
14/09/2023 11:44,21.79,2680,3806,54,-8.66,3.02,-3.49,72,3.65
14/09/2023 12:14,22.02,2681,3807,54,-8.66,3.02,-3.49,72,3.65
14/09/2023 12:44,22.34,2682,3809,53,-8.66,3.02,-3.5,72,3.65
14/09/2023 13:14,22.76,2685,3812,53,-8.66,3.04,-3.48,71,3.65
14/09/2023 13:45,23.27,2688,3814,53,-8.66,3.04,-3.47,71,3.65
14/09/2023 14:15,23.77,2689,3815,53,-8.64,3.04,-3.47,71,3.65
14/09/2023 14:45,24.07,2691,3817,53,-8.65,3.04,-3.46,71,3.65
14/09/2023 15:15,24.38,2692,3818,53,-8.66,3.03,-3.45,71,3.65
14/09/2023 15:45,24.64,2694,3819,53,-8.64,3.04,-3.44,71,3.65
14/09/2023 16:15,24.81,2694,3819,53,-8.65,3.04,-3.44,71,3.65
14/09/2023 16:46,24.95,2694,3819,53,-8.65,3.04,-3.45,71,3.65
14/09/2023 17:16,24.98,2694,3819,53,-8.65,3.04,-3.44,71,3.65
14/09/2023 17:46,24.99,2694,3819,53,-8.65,3.04,-3.44,71,3.65
14/09/2023 18:16,24.96,2694,3819,53,-8.63,3.04,-3.43,71,3.65
14/09/2023 18:46,24.83,2693,3818,53,-8.64,3.04,-3.44,71,3.65
14/09/2023 19:16,24.74,2692,3817,53,-8.64,3.04,-3.44,71,3.65
14/09/2023 19:47,24.65,2692,3817,53,-8.65,3.04,-3.45,71,3.65
14/09/2023 20:17,24.47,2691,3816,53,-8.65,3.05,-3.44,71,3.65
14/09/2023 20:47,24.37,2690,3815,53,-8.66,3.04,-3.43,71,3.65
14/09/2023 21:17,24.3,2688,3813,53,-8.65,3.03,-3.45,71,3.65
14/09/2023 21:47,24.12,2688,3813,53,-8.65,3.05,-3.45,71,3.65
14/09/2023 22:17,23.99,2687,3812,53,-8.65,3.03,-3.44,71,3.65
14/09/2023 22:47,23.85,2686,3811,53,-8.66,3.04,-3.46,71,3.65
14/09/2023 23:18,23.59,2685,3810,53,-8.66,3.04,-3.44,71,3.65
14/09/2023 23:48,23.45,2684,3809,53,-8.66,3.04,-3.45,71,3.65
15/09/2023 00:18,23.33,2683,3807,53,-8.67,3.04,-3.47,71,3.65
15/09/2023 00:48,23.07,2682,3806,53,-8.65,3.03,-3.46,72,3.65
15/09/2023 01:18,22.95,2681,3805,53,-8.66,3.04,-3.47,71,3.65
15/09/2023 01:48,22.8,2680,3804,53,-8.67,3.03,-3.47,72,3.65
15/09/2023 02:19,22.59,2678,3804,53,-8.66,3.03,-3.46,72,3.65
15/09/2023 02:49,22.47,2678,3803,53,-8.67,3.03,-3.47,72,3.65
15/09/2023 03:19,22.35,2677,3801,53,-8.67,3.03,-3.47,72,3.65
15/09/2023 03:49,22.09,2675,3800,53,-8.67,3.03,-3.46,72,3.65
15/09/2023 04:19,21.99,2675,3799,53,-8.67,3.03,-3.48,72,3.64
15/09/2023 04:49,21.86,2674,3798,53,-8.66,3.03,-3.49,72,3.64
15/09/2023 05:20,21.66,2673,3798,53,-8.68,3.02,-3.46,72,3.64
15/09/2023 05:50,21.56,2672,3796,53,-8.66,3.02,-3.49,72,3.64
