Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 14:19,23,,,12765144,11.885172,3205018,1.045753,0.0776,2647.399902,2324.652504,,0.581986,,4649.305176,
Sample,25/04/2023 14:19,23,9421147,5.706329,12764875,11.888183,3205149,1.045796,0.099,2636.100098,2315.101232,,0.582683,,4630.202637,
Sample,25/04/2023 14:19,23,,,12764540,11.891932,3205183,1.045808,0.0832,2640.5,2318.820293,,0.582864,,4637.640625,
Sample,25/04/2023 14:19,23,,,12764302,11.894595,3205194,1.045811,0.0963,2699.600098,2368.775236,,0.582923,,4737.550293,
Sample,25/04/2023 14:19,23,,,12764040,11.897528,3205116,1.045786,0.0845,2721.100098,2386.948324,,0.582508,,4773.896484,
Sample,25/04/2023 14:19,23,,,12763760,11.900661,3205179,1.045806,0.1132,3124.5,2727.926087,,0.582843,,5455.852051,
Sample,25/04/2023 14:19,23,,,12763468,11.903929,3205232,1.045824,0.1022,3213.199951,2802.900599,,0.583125,,5605.80127,
Sample,25/04/2023 14:19,23,,,12763253,11.906335,3205090,1.045777,0.0956,2959.699951,2588.627213,,0.582369,,5177.254395,
Sample,25/04/2023 14:19,23,,,12763006,11.909099,3205150,1.045797,0.0892,3390.600098,2952.84983,,0.582689,,5905.699707,
Sample,25/04/2023 14:19,23,,,12762731,11.912177,3205171,1.045804,0.1096,3607.600098,3136.27123,,0.5828,,6272.54248,
Sample,25/04/2023 14:19,23,,,12762466,11.915142,3205398,1.045878,0.1202,3563.300049,3098.826175,,0.584009,,6197.652344,
Sample,25/04/2023 14:19,23,,,12762235,11.917727,3205039,1.04576,0.0945,3605.199951,3134.242482,,0.582098,,6268.484863,
Sample,25/04/2023 14:19,23,,,12761987,11.920503,3205184,1.045808,0.1224,3676,3194.086925,,0.58287,,6388.173828,
Sample,25/04/2023 14:19,23,,,12761665,11.924106,3205094,1.045778,0.1,3769.800049,3273.372345,,0.58239,,6546.744629,
Sample,25/04/2023 14:19,23,,,12761408,11.926982,3205293,1.045844,0.0817,3748.399902,3255.283659,,0.58345,,6510.567383,
Sample,25/04/2023 14:19,23,,,12761109,11.930328,3205112,1.045784,0.1139,3775.600098,3278.274894,,0.582486,,6556.549805,
Sample,25/04/2023 14:19,23,,,12760943,11.932186,3205155,1.045798,0.1059,3721.199951,3232.292631,,0.582715,,6464.585449,
Sample,25/04/2023 14:19,23,,,12760718,11.934704,3205197,1.045812,0.1023,3803.100098,3301.519541,,0.582939,,6603.039062,
Sample,25/04/2023 14:19,23,,,12760545,11.93664,3205246,1.045828,0.0956,3744.800049,3252.240847,,0.5832,,6504.481934,
Sample,25/04/2023 14:19,23,,,12760379,11.938497,3205147,1.045796,0.0895,3767.199951,3271.174587,,0.582673,,6542.349121,
Sample,25/04/2023 14:19,23,,,12760205,11.940444,3205104,1.045782,0.1161,3739.600098,3247.845537,,0.582444,,6495.690918,
Sample,25/04/2023 14:19,23,9421090,5.706015,12760077,11.941877,3205265,1.045835,0.1112,3765.300049,3269.568675,,0.583301,,6539.137207,
Sample,25/04/2023 14:19,23,,,12759849,11.944428,3205130,1.04579,0.1147,3756.399902,3262.045738,,0.582582,,6524.091309,
Sample,25/04/2023 14:19,23,,,12759587,11.94736,3204978,1.04574,0.084,3759.100098,3264.328105,,0.581773,,6528.65625,
Sample,25/04/2023 14:19,23,,,12759337,11.950158,3205115,1.045785,0.0956,3778.600098,3280.810673,,0.582502,,6561.621582,
Sample,25/04/2023 14:19,23,,,12759182,11.951892,3205047,1.045763,0.1037,3801,3299.744413,,0.58214,,6599.48877,
Sample,25/04/2023 14:19,23,,,12759005,11.953873,3205235,1.045825,0.1162,3753.300049,3259.425556,,0.583141,,6518.851074,
Sample,25/04/2023 14:19,23,,,12758787,11.956312,3205157,1.045799,0.086,3790.699951,3291.038194,,0.582726,,6582.076172,
Sample,25/04/2023 14:19,23,,,12758606,11.958338,3205085,1.045775,0.106,3754.600098,3260.524436,,0.582343,,6521.048828,
Sample,25/04/2023 14:19,23,,,12758388,11.960777,3205074,1.045772,0.0949,3715.699951,3227.643702,,0.582284,,6455.287598,
Sample,25/04/2023 14:19,23,,,12758146,11.963485,3205103,1.045781,0.1097,3803.600098,3301.942171,,0.582438,,6603.884277,
Sample,25/04/2023 14:19,23,,,12757958,11.965589,3204992,1.045745,0.1118,3752.399902,3258.664699,,0.581847,,6517.32959,
Sample,25/04/2023 14:19,23,,,12757787,11.967503,3205068,1.04577,0.0828,3767.600098,3271.512814,,0.582252,,6543.025391,
Sample,25/04/2023 14:19,23,,,12757578,11.969841,3205140,1.045793,0.113,3795.199951,3294.841864,,0.582635,,6589.683594,
Sample,25/04/2023 14:19,23,,,12757370,11.972169,3205121,1.045787,0.1086,3763.800049,3268.300785,,0.582534,,6536.601562,
Sample,25/04/2023 14:19,23,,,12757177,11.974329,3205119,1.045787,0.0886,3738.800049,3247.169288,,0.582524,,6494.338379,
