HEADING, Timecode,,Battery        , , Ext Power      , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,11/07/2025 13:13:05,0,9127019,4.089249,8388488,0.038747,11695023,24.138913,3194406,1.042265,0.070800,2557.199951,2248.410102,,0.524939,,4496.820312,
Sample,11/07/2025 13:13:35,0,9127134,4.089881,8388481,0.038709,11693203,24.160878,3194344,1.042245,0.071900,2584.699951,2271.654749,,0.524602,,4543.309570,
Sample,11/07/2025 13:14:05,0,9127238,4.090453,8388485,0.038731,11688681,24.215479,3194059,1.042151,0.066400,2610.199951,2293.208877,,0.523055,,4586.417969,
Sample,11/07/2025 13:14:35,0,9127327,4.090942,8388486,0.038736,11693522,24.157028,3194180,1.042191,0.081500,2596.199951,2281.375238,,0.523712,,4562.750488,
Sample,11/07/2025 13:15:05,0,9127365,4.091151,8388486,0.038736,11680385,24.315748,3193891,1.042096,0.070300,2618.899902,2300.562597,,0.522142,,4601.125000,
Sample,11/07/2025 13:15:35,0,9127409,4.091393,8388486,0.038736,11681452,24.302845,3193816,1.042071,0.073000,2641.000000,2319.242923,,0.521735,,4638.485840,
Sample,11/07/2025 13:16:05,0,9127541,4.092119,8388480,0.038703,11679663,24.324481,3193709,1.042036,0.064100,2620.399902,2301.830486,,0.521153,,4603.661133,
Sample,11/07/2025 13:16:35,0,9127598,4.092432,8388481,0.038709,11665577,24.495044,3193743,1.042047,0.069400,2529.699951,2225.165454,,0.521338,,4450.331055,
Sample,11/07/2025 13:17:05,0,9127648,4.092707,8388483,0.038720,11664831,24.504088,3193668,1.042023,0.059700,2571.899902,2260.835381,,0.520930,,4521.670898,
Sample,11/07/2025 13:17:35,0,9127690,4.092938,8388485,0.038731,11657819,24.589144,3193678,1.042026,0.072100,2517.699951,2215.022335,,0.520985,,4430.044434,
Sample,11/07/2025 13:18:05,0,9127789,4.093482,8388482,0.038714,11664506,24.508028,3193682,1.042027,0.061200,2560.100098,2250.861479,,0.521006,,4501.723145,
Sample,11/07/2025 13:18:35,0,9127825,4.093680,8388482,0.038714,11660434,24.557413,3193454,1.041952,0.075400,2661.500000,2336.570751,,0.519767,,4673.141602,
Sample,11/07/2025 13:19:05,0,9127901,4.094098,8388482,0.038714,11661093,24.549419,3193514,1.041972,0.071600,2535.600098,2230.152612,,0.520093,,4460.305176,
Sample,11/07/2025 13:19:35,0,9127989,4.094582,8388484,0.038725,11667285,24.474343,3193323,1.041909,0.070100,2604.300049,2288.221926,,0.519054,,4576.443848,
Sample,11/07/2025 13:20:05,0,9128014,4.094719,8388480,0.038703,11662764,24.529151,3193309,1.041905,0.079400,2561.800049,2252.298380,,0.518978,,4504.596680,
Sample,11/07/2025 13:20:35,0,9128070,4.095027,8388483,0.038720,11658354,24.582651,3193230,1.041879,0.078600,2637.899902,2316.622535,,0.518549,,4633.245117,
Sample,11/07/2025 13:21:05,0,9128126,4.095335,8388477,0.038687,11659088,24.573744,3193129,1.041846,0.073100,2601.600098,2285.939765,,0.517999,,4571.879395,
Sample,11/07/2025 13:21:35,0,9128159,4.095517,8388482,0.038714,11656212,24.608650,3193007,1.041806,0.074900,2653.000000,2329.386042,,0.517335,,4658.771973,
Sample,11/07/2025 13:22:05,0,9128253,4.096033,8388479,0.038698,11650987,24.672107,3192867,1.041760,0.061000,2663.199951,2338.007652,,0.516573,,4676.015137,
Sample,11/07/2025 13:22:35,0,9128248,4.096006,8388487,0.038742,11645985,24.732905,3192973,1.041794,0.075900,2615.800049,2297.942415,,0.517150,,4595.884766,
Sample,11/07/2025 13:23:05,0,9128342,4.096523,8388481,0.038709,11637362,24.837829,3192996,1.041802,0.075700,2639.699951,2318.144044,,0.517275,,4636.288086,
Sample,11/07/2025 13:23:35,0,9128391,4.096792,8388486,0.038736,11629190,24.937398,3193025,1.041811,0.074000,2648.199951,2325.328753,,0.517433,,4650.657715,
Sample,11/07/2025 13:24:05,0,9128453,4.097133,8388483,0.038720,11623472,25.007146,3192741,1.041718,0.076200,2551.699951,2243.761172,,0.515887,,4487.522461,
Sample,11/07/2025 13:24:35,0,9128471,4.097232,8388482,0.038714,11627331,24.960067,3192680,1.041698,0.055400,2591.800049,2277.656177,,0.515555,,4555.312500,
Sample,11/07/2025 13:25:05,0,9128548,4.097655,8388483,0.038720,11627696,24.955616,3192760,1.041724,0.077100,2595.100098,2280.445576,,0.515991,,4560.891113,
Sample,11/07/2025 13:25:35,0,9128615,4.098024,8388482,0.038714,11625400,24.983621,3192545,1.041654,0.071200,2593.699951,2279.262088,,0.514820,,4558.524414,
Sample,11/07/2025 13:26:05,0,9128639,4.098156,8388481,0.038709,11620586,25.042374,3192440,1.041619,0.085600,2422.500000,2134.553634,,0.514248,,4269.107422,
Sample,11/07/2025 13:26:35,0,9128698,4.098480,8388479,0.038698,11624910,24.989599,3192588,1.041668,0.070400,2483.000000,2185.691858,,0.515054,,4371.383789,
Sample,11/07/2025 13:27:05,0,9128772,4.098887,8388483,0.038720,11613157,25.133131,3192273,1.041564,0.072800,2537.399902,2231.673914,,0.513338,,4463.347656,
Sample,11/07/2025 13:27:35,0,9128798,4.099030,8388486,0.038736,11611170,25.157424,3192264,1.041561,0.068300,2443.699951,2152.473103,,0.513289,,4304.946289,
Sample,11/07/2025 13:28:05,0,9128856,4.099349,8388483,0.038720,11605204,25.230413,3192203,1.041541,0.065700,2367.800049,2088.317958,,0.512956,,4176.635742,
Sample,11/07/2025 13:28:35,0,9128905,4.099618,8388487,0.038742,11598294,25.315040,3192142,1.041521,0.076000,2512.899902,2210.965047,,0.512624,,4421.930176,
Sample,11/07/2025 13:29:05,0,9128992,4.100096,8388490,0.038758,11593534,25.373392,3192161,1.041527,0.063200,2435.500000,2145.542013,,0.512727,,4291.083984,
Sample,11/07/2025 13:29:35,0,9129015,4.100223,8388482,0.038714,11590441,25.411333,3192133,1.041518,0.090500,2050.699951,1820.285960,,0.512575,,3640.572021,
Sample,11/07/2025 13:30:05,0,9129075,4.100553,8388486,0.038736,11591065,25.403677,3191905,1.041443,0.095600,2789.800049,2445.017638,,0.511332,,4890.035156,
Sample,11/07/2025 13:30:35,0,9129085,4.100608,8388484,0.038725,11589036,25.428574,3191986,1.041470,0.099600,2963.800049,2592.092862,,0.511773,,5184.185547,
Sample,11/07/2025 13:31:05,0,9129185,4.101157,8388487,0.038742,11582473,25.509165,3191907,1.041444,0.102600,2793.000000,2447.722429,,0.511343,,4895.444824,
Sample,11/07/2025 13:31:35,0,9129219,4.101344,8388486,0.038736,11578155,25.562237,3191732,1.041386,0.094900,2843.500000,2490.408054,,0.510388,,4980.815918,
Sample,11/07/2025 13:32:05,0,9129265,4.101597,8388486,0.038736,11575157,25.599108,3191742,1.041390,0.101900,2919.800049,2554.901426,,0.510443,,5109.802734,
Sample,11/07/2025 13:32:35,0,9129297,4.101773,8388480,0.038703,11574243,25.610352,3191467,1.041299,0.107100,2955.600098,2585.161772,,0.508942,,5170.323730,
Sample,11/07/2025 13:33:05,0,9129354,4.102087,8388483,0.038720,11572840,25.627616,3191396,1.041276,0.103000,2964.699951,2592.853513,,0.508555,,5185.707031,
Sample,11/07/2025 13:33:35,0,9129373,4.102191,8388482,0.038714,11610977,25.159785,3191455,1.041295,0.629400,-143.899994,0.506053,,0.508877,,1.012107,
Sample,11/07/2025 13:34:05,0,9129246,4.101493,8388486,0.038736,11630238,24.924622,3189511,1.040656,0.113600,1563.400024,1408.390870,,0.498247,,2816.781738,
Sample,11/07/2025 13:34:35,0,9128753,4.098782,8388483,0.038720,11691366,24.183055,3189975,1.040809,0.022500,2541.000000,2234.716933,,0.500787,,4469.434082,
Sample,11/07/2025 13:35:05,0,9128798,4.099030,8388480,0.038703,12139896,18.923753,3378778,1.102881,1.126100,-55.620003,0.914512,,1.408938,,1.829023,
Sample,11/07/2025 13:35:35,0,9128843,4.099277,8388484,0.038725,12156626,18.732461,3451986,1.126958,1.119800,-59.109997,0.909331,,1.720896,,1.818662,
Sample,11/07/2025 13:36:05,0,9128870,4.099426,8388482,0.038714,12169415,18.586409,3537383,1.155050,1.142500,-61.340004,0.927998,,2.069865,,1.855996,
Sample,11/07/2025 13:36:35,0,9128846,4.099294,8388479,0.038698,12177024,18.499586,3563485,1.163638,1.220500,-64.270004,0.992141,,2.174103,,1.984282,
Sample,11/07/2025 13:37:05,0,9128789,4.098980,8388481,0.038709,12191176,18.338241,3681536,1.202486,1.287600,-63.079998,1.047320,,2.635077,,2.094640,
Sample,11/07/2025 13:37:35,0,9128750,4.098766,8388485,0.038731,12204767,18.183459,3753072,1.226033,1.728400,-65.629997,1.409810,,2.907984,,2.819619,
Sample,11/07/2025 13:38:05,0,9128490,4.097336,8388484,0.038725,12212098,18.100036,3831919,1.251991,1.459000,-63.820000,1.188270,,3.204641,,2.376540,
Sample,11/07/2025 13:38:35,0,9128411,4.096902,8388486,0.038736,12222608,17.980515,3929256,1.284045,1.329200,-67.050003,1.081530,,3.566207,,2.163060,
Sample,11/07/2025 13:39:05,0,9128418,4.096941,8388483,0.038720,12232162,17.871945,3960845,1.294449,1.665000,-67.680000,1.357673,,3.682642,,2.715346,
Sample,11/07/2025 13:39:35,0,9128284,4.096204,8388484,0.038725,12233004,17.862381,4053483,1.324965,1.646400,-66.449997,1.342377,,4.022008,,2.684755,
Sample,11/07/2025 13:40:05,0,9128111,4.095253,8388483,0.038720,12239183,17.792207,4229002,1.382804,2.154300,-63.740002,1.760046,,4.658275,,3.520092,
Sample,11/07/2025 13:40:35,0,9127947,4.094351,8388481,0.038709,12239819,17.784986,4361512,1.426488,1.632100,-69.190002,1.330618,,5.134347,,2.661235,
Sample,11/07/2025 13:41:05,0,9127738,4.093202,8388486,0.038736,12235636,17.832486,4407353,1.441604,1.384800,-64.659996,1.127252,,5.298380,,2.254504,
Sample,11/07/2025 13:41:35,0,9127525,4.092031,8388483,0.038720,12248879,17.682153,4534887,1.483667,1.732200,-67.159996,1.412934,,5.753280,,2.825869,
Sample,11/07/2025 13:42:05,0,9127312,4.090860,8388488,0.038747,12252031,17.646392,4644473,1.519821,1.938700,-67.580002,1.582748,,6.142729,,3.165497,
Sample,11/07/2025 13:42:35,0,9127076,4.089562,8388485,0.038731,12254005,17.623999,4674698,1.529794,2.177000,-66.900002,1.778713,,6.249947,,3.557426,
Sample,11/07/2025 13:43:05,0,9126872,4.088441,8388485,0.038731,12253917,17.624998,4836883,1.583324,1.980900,-66.919998,1.617451,,6.824047,,3.234903,
Sample,11/07/2025 13:43:35,0,9126650,4.087220,8388491,0.038764,12253834,17.625939,4978722,1.630156,1.903000,-67.889999,1.553391,,7.324727,,3.106782,
Sample,11/07/2025 13:44:05,0,9126391,4.085796,8388482,0.038714,12260956,17.545174,5068154,1.659693,2.276600,-68.330002,1.860619,,7.639875,,3.721237,
Sample,11/07/2025 13:44:35,0,9126125,4.084334,8388484,0.038725,12262229,17.530742,5158830,1.689647,2.334900,-68.479996,1.908561,,7.959047,,3.817122,
Sample,11/07/2025 13:45:05,0,9125883,4.083003,8388485,0.038731,12261508,17.538916,5141528,1.683931,1.759200,-70.110001,1.435138,,7.898171,,2.870275,
Sample,11/07/2025 13:45:35,0,9125609,4.081497,8388489,0.038753,12261227,17.542102,5362609,1.756989,2.050600,-69.790001,1.674769,,8.675245,,3.349538,
Sample,11/07/2025 13:46:05,0,9125363,4.080145,8388486,0.038736,12262459,17.528135,5499325,1.802187,2.153800,-67.110001,1.759635,,9.155065,,3.519269,
Sample,11/07/2025 13:46:35,0,9125087,4.078627,8388490,0.038758,12263463,17.516753,5579484,1.828694,2.202100,-67.659996,1.799354,,9.436186,,3.598708,
Sample,11/07/2025 13:47:05,0,9124851,4.077330,8388484,0.038725,12265602,17.492508,5735079,1.880160,2.345400,-67.720001,1.917196,,9.981504,,3.834391,
Sample,11/07/2025 13:47:35,0,9124576,4.075818,8388488,0.038747,12266208,17.485640,5554147,1.820315,2.013300,-68.459999,1.644095,,9.347343,,3.288191,
Sample,11/07/2025 13:48:05,0,9124326,4.074443,8388484,0.038725,12267007,17.476584,5558700,1.821820,2.209400,-67.520004,1.805357,,9.363309,,3.610713,
Sample,11/07/2025 13:48:35,0,9124062,4.072992,8388488,0.038747,12266926,17.477502,5506469,1.804549,1.940500,-69.349998,1.584229,,9.180125,,3.168458,
Sample,11/07/2025 13:49:05,0,9123778,4.071430,8388489,0.038753,12265837,17.489845,5254444,1.721240,1.850000,-69.430000,1.509807,,8.295260,,3.019613,
Sample,11/07/2025 13:49:35,0,9123541,4.070127,8388484,0.038725,12262336,17.529529,5050071,1.653720,2.516300,-70.129997,2.057734,,7.576183,,4.115469,
Sample,11/07/2025 13:50:05,0,9123255,4.068555,8388486,0.038736,12263379,17.517705,4992152,1.634591,2.145900,-68.020004,1.753138,,7.372078,,3.506276,
Sample,11/07/2025 13:50:35,0,9123017,4.067246,8388487,0.038742,12262951,17.522557,4862155,1.591667,1.958900,-68.800003,1.599360,,6.913341,,3.198720,
Sample,11/07/2025 13:51:05,0,9122766,4.065867,8388487,0.038742,12257947,17.579292,4719418,1.544552,2.053600,-68.250000,1.677236,,6.408442,,3.354472,
Sample,11/07/2025 13:51:35,0,9122473,4.064256,8388491,0.038764,12256538,17.595271,4537444,1.484510,1.989500,-68.930000,1.624524,,5.762381,,3.249047,
Sample,11/07/2025 13:52:05,0,9122272,4.063151,8388485,0.038731,12249799,17.671714,4393048,1.436887,1.423800,-71.379997,1.159324,,5.247225,,2.318647,
Sample,11/07/2025 13:52:35,0,9121976,4.061523,8388484,0.038725,12253463,17.630147,4250260,1.389811,1.845700,-70.070000,1.506270,,4.734862,,3.012541,
Sample,11/07/2025 13:53:05,0,9121756,4.060314,8388486,0.038736,12242481,17.754765,4115014,1.345239,2.633800,-70.690002,2.154360,,4.245942,,4.308720,
Sample,11/07/2025 13:53:35,0,9121503,4.058923,8388485,0.038731,12236278,17.825195,3999435,1.307160,1.317100,-68.840004,1.071579,,3.824368,,2.143159,
Sample,11/07/2025 13:54:05,0,9121258,4.057576,8388487,0.038742,12233316,17.858837,3888860,1.270741,1.552200,-69.879997,1.264913,,3.416698,,2.529825,
Sample,11/07/2025 13:54:35,0,9121009,4.056207,8388491,0.038764,12225565,17.946905,3740097,1.221761,1.315400,-68.470001,1.070182,,2.858777,,2.140363,
Sample,11/07/2025 13:55:05,0,9120801,4.055063,8388489,0.038753,12232145,17.872139,3630201,1.185591,1.618400,-69.949997,1.319352,,2.436488,,2.638703,
Sample,11/07/2025 13:55:35,0,9120551,4.053689,8388489,0.038753,12227054,17.929983,3438270,1.122447,1.630900,-69.409996,1.329631,,1.663488,,2.659262,
Sample,11/07/2025 13:56:05,0,9121036,4.056355,8388486,0.038736,12206438,18.164440,3195927,1.042765,0.090000,3192.899902,2785.741782,,0.533183,,5571.483398,
Sample,11/07/2025 13:56:35,0,9120816,4.055146,8388489,0.038753,12193790,18.308459,3196129,1.042832,0.141900,1147.099976,1056.509131,,0.534276,,2113.018311,
Sample,11/07/2025 13:57:05,0,9120624,4.054090,8388486,0.038736,12180143,18.464011,3197981,1.043440,0.104200,3283.399902,2862.237803,,0.544280,,5724.475586,
Sample,11/07/2025 13:57:35,0,9120419,4.052963,8388488,0.038747,12181496,18.448582,3199259,1.043860,0.058200,2547.199951,2239.957503,,0.551163,,4479.915039,
Sample,11/07/2025 13:58:05,0,9120269,4.052138,8388487,0.038742,12161250,18.679637,3196245,1.042870,0.082700,2990.300049,2614.492249,,0.534904,,5228.984375,
Sample,11/07/2025 13:58:35,0,9120116,4.051297,8388484,0.038725,12154621,18.755372,3196529,1.042963,0.074800,2770.500000,2428.704081,,0.536440,,4857.408203,
Sample,11/07/2025 13:59:05,0,9119983,4.050566,8388487,0.038742,12146104,18.852739,3197578,1.043308,0.112000,2983.399902,2608.659832,,0.542106,,5217.319824,
Sample,11/07/2025 13:59:35,0,9119869,4.049939,8388485,0.038731,12116780,19.188517,3200815,1.044372,0.098400,3077.699951,2688.367882,,0.559522,,5376.735840,
Sample,11/07/2025 14:00:05,0,9119741,4.049235,8388488,0.038747,12106930,19.301500,3200831,1.044377,0.089100,2694.100098,2364.126307,,0.559608,,4728.252441,
Sample,11/07/2025 14:00:35,0,9119710,4.049065,8388485,0.038731,12092254,19.470028,3200089,1.044133,0.081500,2800.600098,2454.146486,,0.555625,,4908.292969,
Sample,11/07/2025 14:01:05,0,9119623,4.048587,8388484,0.038725,12052550,19.927127,3199649,1.043989,0.069100,2431.600098,2142.245581,,0.553260,,4284.491211,
Sample,11/07/2025 14:01:35,0,9119603,4.048477,8388489,0.038753,12051160,19.943162,3199005,1.043777,0.074100,2563.899902,2254.073302,,0.549796,,4508.146484,
Sample,11/07/2025 14:02:05,0,9119608,4.048504,8388488,0.038747,11999171,20.544526,3198285,1.043540,0.099100,2733.600098,2397.514073,,0.545918,,4795.028320,
Sample,11/07/2025 14:02:35,0,9119590,4.048405,8388489,0.038753,11980876,20.756935,3197746,1.043363,0.076000,2055.600098,1824.427857,,0.543012,,3648.855713,
Sample,11/07/2025 14:03:05,0,9119592,4.048416,8388487,0.038742,12018115,20.325022,3196991,1.043115,0.137500,1705.900024,1528.840407,,0.538936,,3057.680908,
Sample,11/07/2025 14:03:35,0,9119633,4.048642,8388487,0.038742,11999772,20.537556,3196239,1.042868,0.114000,2035.599976,1807.522556,,0.534871,,3615.045166,
Sample,11/07/2025 14:04:05,0,9119645,4.048708,8388486,0.038736,11967585,20.911514,3195894,1.042754,0.179100,1586.199951,1427.662734,,0.533004,,2855.325439,
Sample,11/07/2025 14:04:35,0,9119683,4.048917,8388487,0.038742,11968800,20.897373,3195218,1.042532,0.069400,2368.600098,2088.994207,,0.529343,,4177.988281,
Sample,11/07/2025 14:05:05,0,9119685,4.048928,8388484,0.038725,11960945,20.988826,3194936,1.042440,0.073400,2537.699951,2231.927534,,0.527814,,4463.854980,
Sample,11/07/2025 14:05:35,0,9119739,4.049224,8388484,0.038725,11937353,21.263990,3194351,1.042247,0.374700,2840.500000,2487.872274,,0.524640,,4975.744629,
Sample,11/07/2025 14:06:05,0,9119793,4.049521,8388490,0.038758,11927583,21.378162,3194103,1.042166,0.069900,2546.500000,2239.365862,,0.523294,,4478.731934,
Sample,11/07/2025 14:06:35,0,9119833,4.049741,8388487,0.038742,11919109,21.477297,3194068,1.042154,0.108300,1946.500000,1732.209919,,0.523104,,3464.419922,
Sample,11/07/2025 14:07:05,0,9119864,4.049912,8388491,0.038764,11910106,21.582730,3193758,1.042052,0.085100,2934.000000,2566.904075,,0.521419,,5133.808105,
Sample,11/07/2025 14:07:35,0,9119929,4.050269,8388488,0.038747,11910774,21.574903,3193408,1.041937,0.142900,1545.800049,1393.514316,,0.519517,,2787.028564,
Sample,11/07/2025 14:08:05,0,9120007,4.050698,8388483,0.038720,11893864,21.773230,3192623,1.041679,0.364900,-594.599976,0.288543,,0.515245,,0.577087,
Sample,11/07/2025 14:08:35,0,9120048,4.050923,8388485,0.038731,11899099,21.711788,3192202,1.041541,0.100700,3538.000000,3077.441058,,0.512951,,6154.882324,
Sample,11/07/2025 14:09:05,0,9120089,4.051149,8388489,0.038753,11864182,22.122359,3193030,1.041813,0.105600,-537.299988,0.075310,,0.517460,,0.150619,
Sample,11/07/2025 14:09:35,0,9120168,4.051583,8388489,0.038753,11832566,22.495697,3192944,1.041785,0.070500,-537.400024,0.046445,,0.516992,,0.092891,
Sample,11/07/2025 14:10:05,0,9120215,4.051841,8388486,0.038736,11834543,22.472307,3192824,1.041745,0.110300,-275.299988,0.079175,,0.516339,,0.158349,
Sample,11/07/2025 14:10:35,0,9120332,4.052485,8388487,0.038742,11823256,22.605930,3192585,1.041667,1.131100,-573.400024,0.918623,,0.515038,,1.837247,
Sample,11/07/2025 14:11:05,0,9120404,4.052881,8388488,0.038747,11833788,22.481239,3192370,1.041596,0.216300,2440.500000,2149.768312,,0.513866,,4299.536621,
Sample,11/07/2025 14:11:35,0,9120468,4.053232,8388484,0.038725,11823702,22.600646,3192322,1.041580,0.119000,2122.000000,1880.553032,,0.513605,,3761.105957,
Sample,11/07/2025 14:12:05,0,9120597,4.053942,8388488,0.038747,11817346,22.675978,3192058,1.041494,0.093400,1171.300049,1076.964482,,0.512166,,2153.928955,
Sample,11/07/2025 14:12:35,0,9120666,4.054321,8388485,0.038731,11809724,22.766399,3192170,1.041530,0.557300,2581.800049,2269.203578,,0.512777,,4538.407227,
Sample,11/07/2025 14:13:05,0,9120798,4.055047,8388484,0.038725,11793462,22.959631,3191985,1.041470,0.118300,-536.700012,0.085753,,0.511768,,0.171507,
Sample,11/07/2025 14:13:35,0,9120909,4.055657,8388486,0.038736,11800815,22.872206,3191868,1.041431,0.108400,-540.099976,0.077612,,0.511130,,0.155224,
Sample,11/07/2025 14:14:05,0,9120993,4.056119,8388491,0.038764,11802139,22.856474,3191722,1.041383,0.170600,1928.599976,1717.079746,,0.510334,,3434.159424,
Sample,11/07/2025 14:14:35,0,9121103,4.056724,8388490,0.038758,11792251,22.974038,3191681,1.041370,0.082700,1267.800049,1158.532063,,0.510110,,2317.064209,
Sample,11/07/2025 14:15:05,0,9121171,4.057097,8388486,0.038736,11797128,22.916033,3191614,1.041348,0.215600,2439.100098,2148.585031,,0.509744,,4297.169922,
Sample,11/07/2025 14:15:35,0,9121310,4.057862,8388482,0.038714,11806280,22.807286,3191506,1.041312,0.099400,2324.800049,2051.971782,,0.509155,,4103.943359,
Sample,11/07/2025 14:16:05,0,9121400,4.058356,8388486,0.038736,11793246,22.962201,3191264,1.041233,0.078000,2700.899902,2369.873909,,0.507834,,4739.748047,
Sample,11/07/2025 14:16:35,0,9121484,4.058818,8388488,0.038747,11834405,22.473939,3191285,1.041240,0.114400,3118.300049,2722.685517,,0.507949,,5445.371094,
Sample,11/07/2025 14:17:05,0,9121575,4.059319,8388488,0.038747,11854101,22.241235,3191160,1.041198,0.114300,2970.000000,2597.333432,,0.507266,,5194.666992,
Sample,11/07/2025 14:17:35,0,9121664,4.059808,8388485,0.038731,11868840,22.067484,3191176,1.041204,0.113900,3146.500000,2746.521805,,0.507353,,5493.043457,
Sample,11/07/2025 14:18:05,0,9121763,4.060352,8388487,0.038742,11875430,21.989903,3191112,1.041183,0.119700,3122.199951,2725.981948,,0.507004,,5451.963867,
Sample,11/07/2025 14:18:35,0,9121843,4.060792,8388491,0.038764,11856293,22.215373,3190874,1.041104,0.133100,3090.899902,2699.525272,,0.505704,,5399.050781,
Sample,11/07/2025 14:19:05,0,9121916,4.061193,8388487,0.038742,11874918,21.995929,3190880,1.041106,0.124200,3078.000000,2688.621501,,0.505737,,5377.243164,
Sample,11/07/2025 14:19:35,0,9122005,4.061683,8388490,0.038758,11882680,21.904627,3190686,1.041043,0.097500,3184.300049,2778.472671,,0.504676,,5556.945312,
Sample,11/07/2025 14:20:05,0,9122075,4.062067,8388484,0.038725,11882468,21.907120,3190814,1.041085,0.108300,3052.199951,2666.813755,,0.505376,,5333.627441,
Sample,11/07/2025 14:20:35,0,9122153,4.062496,8388485,0.038731,11887344,21.849809,3190723,1.041055,0.110600,3184.100098,2778.303660,,0.504879,,5556.607422,
Sample,11/07/2025 14:21:05,0,9122256,4.063063,8388486,0.038736,11869420,22.060653,3190672,1.041038,0.117800,3202.199951,2793.602740,,0.504600,,5587.205566,
Sample,11/07/2025 14:21:35,0,9122299,4.063299,8388484,0.038725,11881892,21.913892,3190969,1.041136,0.083400,2525.300049,2221.446393,,0.506223,,4442.892578,
Sample,11/07/2025 14:22:05,0,9122394,4.063821,8388491,0.038764,11889152,21.828568,3190637,1.041027,0.047500,-537.299988,0.027531,,0.504408,,0.055063,
Sample,11/07/2025 14:22:35,0,9122447,4.064113,8388488,0.038747,11891571,21.800155,3190588,1.041010,0.111300,346.299988,0.079997,,0.504141,,0.159994,
Sample,11/07/2025 14:23:05,0,9122526,4.064547,8388482,0.038714,11889843,21.820451,3190494,1.040980,0.067500,-537.299988,0.043978,,0.503627,,0.087957,
Sample,11/07/2025 14:23:35,0,9122560,4.064734,8388485,0.038731,11898969,21.713314,3190707,1.041050,0.087500,-529.700012,0.060425,,0.504791,,0.120850,
Sample,11/07/2025 14:24:05,0,9122623,4.065080,8388485,0.038731,11884282,21.885795,3190353,1.040933,0.118500,3095.300049,2703.244539,,0.502856,,5406.489258,
Sample,11/07/2025 14:24:35,0,9122699,4.065498,8388486,0.038736,11876267,21.980054,3190442,1.040962,0.124600,3137.000000,2738.491836,,0.503342,,5476.983887,
Sample,11/07/2025 14:25:05,0,9122721,4.065619,8388485,0.038731,11881615,21.917149,3190475,1.040973,0.050500,-538.900024,0.029998,,0.503523,,0.059997,
Sample,11/07/2025 14:25:35,0,9122773,4.065905,8388485,0.038731,11878132,21.958113,3190218,1.040889,0.122200,-537.500000,0.088960,,0.502117,,0.177921,
Sample,11/07/2025 14:26:05,0,9122840,4.066273,8388488,0.038747,11874054,22.006097,3190208,1.040886,0.109600,-537.299988,0.078599,,0.502062,,0.157198,
Sample,11/07/2025 14:26:35,0,9122905,4.066631,8388486,0.038736,11867873,22.078873,3190220,1.040889,0.110400,-536.599976,0.079257,,0.502128,,0.158514,
Sample,11/07/2025 14:27:05,0,9122938,4.066812,8388486,0.038736,11875525,21.988785,3190006,1.040819,0.094300,-530.700012,0.066017,,0.500957,,0.132034,
Sample,11/07/2025 14:27:35,0,9122994,4.067120,8388489,0.038753,11881869,21.914163,3189996,1.040816,0.110600,-528.599976,0.079421,,0.500902,,0.158843,
Sample,11/07/2025 14:28:05,0,9123056,4.067461,8388484,0.038725,11878691,21.951537,3189861,1.040771,0.108300,-539.200012,0.077530,,0.500163,,0.155060,
Sample,11/07/2025 14:28:35,0,9123108,4.067747,8388488,0.038747,11879520,21.941786,3189677,1.040711,0.098800,-552.099976,0.069718,,0.499156,,0.139435,
Sample,11/07/2025 14:29:05,0,9123164,4.068055,8388487,0.038742,11874947,21.995587,3189757,1.040737,0.114300,-536.200012,0.082464,,0.499594,,0.164928,
Sample,11/07/2025 14:29:35,0,9123232,4.068429,8388489,0.038753,11869995,22.053882,3189675,1.040710,0.058700,-532.900024,0.036742,,0.499145,,0.073483,
Sample,11/07/2025 14:30:05,0,9123236,4.068451,8388482,0.038714,11866408,22.096131,3189621,1.040693,0.076700,-328.799988,0.051544,,0.498849,,0.103088,
Sample,11/07/2025 14:30:35,0,9123304,4.068824,8388485,0.038731,11860119,22.170252,3189489,1.040649,0.231600,2601.000000,2285.432527,,0.498126,,4570.865234,
Sample,11/07/2025 14:31:05,0,9123386,4.069275,8388482,0.038714,11867926,22.078249,3189402,1.040621,0.088400,-489.500000,0.061165,,0.497649,,0.122331,
Sample,11/07/2025 14:31:35,0,9123401,4.069358,8388484,0.038725,11854734,22.233766,3190921,1.041120,0.231600,2499.100098,2199.300625,,0.505961,,4398.601074,
Sample,11/07/2025 14:32:05,0,9123445,4.069600,8388483,0.038720,11831111,22.512916,3188959,1.040475,0.112700,-532.000000,0.081148,,0.495221,,0.162296,
Sample,11/07/2025 14:32:35,0,9123503,4.069918,8388485,0.038731,11763064,23.322007,3189385,1.040615,0.168500,-537.299988,0.127035,,0.497556,,0.254070,
Sample,11/07/2025 14:33:05,0,9123533,4.070083,8388482,0.038714,11767737,23.266199,3189102,1.040522,0.552600,-537.299988,0.442897,,0.496005,,0.885795,
Sample,11/07/2025 14:33:35,0,9122937,4.066807,8388488,0.038747,12158975,18.705624,3260031,1.063837,0.401100,-22.020000,0.318312,,0.862510,,0.636625,
