VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,
Sample,20/07/2023 11:50,23,,,12134100,18.990089,3182768,1.03844,0.5018,2529.300049,2224.827433,,0.461063,,4449.654785,
Sample,20/07/2023 11:50,23,,,12134691,18.983323,3182690,1.038415,0.5037,2530.899902,2226.179725,,0.46063,,4452.359375,
Sample,20/07/2023 11:50,23,,,12135284,18.976535,3182829,1.03846,0.5074,2530.899902,2226.179725,,0.461402,,4452.359375,
Sample,20/07/2023 11:50,23,9353135,5.332407,12135699,18.971785,3182769,1.038441,0.5033,2529.699951,2225.165454,,0.461069,,4450.331055,
Sample,20/07/2023 11:50,23,,,12136148,18.966646,3182859,1.03847,0.5037,2531.899902,2227.024985,,0.461569,,4454.049805,
Sample,20/07/2023 11:50,23,,,12136527,18.962308,3182728,1.038427,0.5009,2530.199951,2225.588084,,0.460841,,4451.17627,
Sample,20/07/2023 11:50,23,,,12136851,18.9586,3182863,1.038471,0.5046,2531.800049,2226.940583,,0.461591,,4453.881348,
Sample,20/07/2023 11:51,23,,,12137230,18.954262,3182798,1.03845,0.4973,2531.600098,2226.771572,,0.46123,,4453.542969,
Sample,20/07/2023 11:51,23,,,12137457,18.951664,3182807,1.038453,0.5009,2529.899902,2225.334465,,0.46128,,4450.668945,
Sample,20/07/2023 11:51,23,,,12137798,18.947761,3182788,1.038447,0.5014,2530.5,2225.841704,,0.461174,,4451.683594,
Sample,20/07/2023 11:51,23,,,12138377,18.941135,3182831,1.038461,0.499,2530.800049,2226.095323,,0.461413,,4452.19043,
Sample,20/07/2023 11:51,23,,,12138807,18.936215,3182758,1.038437,0.5056,2531.199951,2226.433344,,0.461008,,4452.866699,
Sample,20/07/2023 11:51,23,,,12139233,18.93134,3182789,1.038447,0.5025,2530.199951,2225.588084,,0.46118,,4451.17627,
Sample,20/07/2023 11:51,23,,,12139426,18.929131,3182806,1.038453,0.4994,2529.5,2224.996444,,0.461274,,4449.992676,
Sample,20/07/2023 11:51,23,,,12139820,18.924623,3182817,1.038456,0.5037,2529.199951,2224.742824,,0.461335,,4449.48584,
Sample,20/07/2023 11:51,23,,,12140288,18.919268,3182701,1.038418,0.5011,2532.100098,2227.194202,,0.460692,,4454.388184,
Sample,20/07/2023 11:51,23,,,12140712,18.914417,3182884,1.038478,0.5036,2530.600098,2225.926312,,0.461707,,4451.852539,
Sample,20/07/2023 11:51,23,,,12141018,18.910916,3182705,1.038419,0.5017,2529.600098,2225.081052,,0.460714,,4450.162109,
Sample,20/07/2023 11:51,23,,,12141181,18.909051,3182808,1.038453,0.5028,2529.600098,2225.081052,,0.461285,,4450.162109,
Sample,20/07/2023 11:51,23,,,12141233,18.908456,3182971,1.038507,0.5052,2529.800049,2225.250063,,0.46219,,4450.5,
Sample,20/07/2023 11:51,23,,,12141227,18.908525,3182732,1.038428,0.5053,2530.5,2225.841704,,0.460864,,4451.683594,
Sample,20/07/2023 11:51,23,,,12141326,18.907392,3182953,1.038501,0.5041,2532.699951,2227.701234,,0.46209,,4455.402344,
Sample,20/07/2023 11:51,23,,,12141439,18.906099,3182759,1.038437,0.4998,2530,2225.419074,,0.461014,,4450.838379,
Sample,20/07/2023 11:51,23,9353082,5.332116,12141593,18.904337,3182922,1.038491,0.5066,2530.600098,2225.926312,,0.461918,,4451.852539,
Sample,20/07/2023 11:51,23,,,12141887,18.900974,3182705,1.038419,0.5002,2532.699951,2227.701234,,0.460714,,4455.402344,
Sample,20/07/2023 11:51,23,,,12142323,18.895986,3182702,1.038419,0.5044,2531.199951,2226.433344,,0.460697,,4452.866699,
Sample,20/07/2023 11:51,23,,,12142711,18.891548,3182839,1.038464,0.5033,2530.899902,2226.179725,,0.461458,,4452.359375,
Sample,20/07/2023 11:51,23,,,12142992,18.888333,3182861,1.038471,0.5037,2534.100098,2228.884722,,0.46158,,4457.769531,
Sample,20/07/2023 11:51,23,,,12143100,18.887098,3182773,1.038442,0.4989,2532.100098,2227.194202,,0.461091,,4454.388184,
Sample,20/07/2023 11:51,23,,,12143447,18.883128,3182835,1.038462,0.5037,2531.100098,2226.348942,,0.461435,,4452.697754,
Sample,20/07/2023 11:51,23,,,12144037,18.87638,3182812,1.038455,0.5018,2528.800049,2224.404803,,0.461308,,4448.80957,
Sample,20/07/2023 11:51,23,,,12144603,18.869906,3182732,1.038428,0.5078,2531.100098,2226.348942,,0.460864,,4452.697754,
Sample,20/07/2023 11:51,23,,,12145123,18.863958,3182784,1.038445,0.5055,2530.199951,2225.588084,,0.461152,,4451.17627,
Sample,20/07/2023 11:51,23,,,12145481,18.859864,3182812,1.038455,0.5041,2530.100098,2225.503682,,0.461308,,4451.007324,
Sample,20/07/2023 11:51,23,,,12145854,18.855598,3182917,1.038489,0.4987,2530.699951,2226.010714,,0.46189,,4452.021484,
Sample,20/07/2023 11:51,23,,,12146147,18.852247,3182780,1.038444,0.5005,2533.199951,2228.123864,,0.46113,,4456.247559,
Sample,20/07/2023 11:51,23,,,12146460,18.848668,3182848,1.038466,0.4959,2529.699951,2225.165454,,0.461508,,4450.331055,
Sample,20/07/2023 11:51,23,,,12146813,18.844631,3182629,1.038395,0.5027,2532.600098,2227.616832,,0.460292,,4455.233887,
Sample,20/07/2023 11:51,23,,,12146989,18.842618,3182765,1.038439,0.5043,2530.800049,2226.095323,,0.461047,,4452.19043,
Sample,20/07/2023 11:51,23,,,12147222,18.839954,3182761,1.038438,0.5059,2530,2225.419074,,0.461025,,4450.838379,
Sample,20/07/2023 11:51,23,,,12147542,18.836295,3182721,1.038425,0.5018,2531.5,2226.686963,,0.460803,,4453.374023,
Sample,20/07/2023 11:51,23,,,12147775,18.833631,3182908,1.038486,0.501,2530.800049,2226.095323,,0.46184,,4452.19043,
Sample,20/07/2023 11:51,23,,,12147794,18.833413,3182852,1.038468,0.5036,2532.199951,2227.278604,,0.46153,,4454.557129,
Sample,20/07/2023 11:51,23,9353030,5.33183,12147845,18.83283,3182730,1.038428,0.5036,2530.5,2225.841704,,0.460853,,4451.683594,
Sample,20/07/2023 11:51,23,,,12147950,18.83163,3182877,1.038476,0.5033,2531.600098,2226.771572,,0.461668,,4453.542969,
Sample,20/07/2023 11:51,23,,,12147933,18.831824,3182689,1.038414,0.5045,2530.600098,2225.926312,,0.460625,,4451.852539,
Sample,20/07/2023 11:51,23,,,12147962,18.831492,3182736,1.03843,0.5028,2532.199951,2227.278604,,0.460886,,4454.557129,
Sample,20/07/2023 11:51,23,,,12148160,18.829228,3182775,1.038442,0.5029,2531.399902,2226.602355,,0.461102,,4453.20459,
Sample,20/07/2023 11:51,23,,,12148117,18.82972,3182916,1.038489,0.5072,2532.899902,2227.870245,,0.461885,,4455.740723,
Sample,20/07/2023 11:51,23,,,12147784,18.833528,3182731,1.038428,0.5047,2529.899902,2225.334465,,0.460858,,4450.668945,
Sample,20/07/2023 11:51,23,,,12147604,18.835586,3182841,1.038464,0.5089,2532.800049,2227.785843,,0.461469,,4455.571777,
Sample,20/07/2023 11:51,23,,,12147389,18.838044,3182863,1.038471,0.5036,2530.5,2225.841704,,0.461591,,4451.683594,
Sample,20/07/2023 11:51,23,,,12147182,18.840411,3182707,1.03842,0.4987,2533.399902,2228.292875,,0.460725,,4456.585938,
Sample,20/07/2023 11:51,23,,,12147068,18.841715,3182852,1.038468,0.5034,2531.699951,2226.855974,,0.46153,,4453.711914,
Sample,20/07/2023 11:51,23,,,12146959,18.842961,3182983,1.038511,0.5039,2532.199951,2227.278604,,0.462257,,4454.557129,
Sample,20/07/2023 11:51,23,,,12147037,18.84207,3182865,1.038472,0.5051,2530.399902,2225.757095,,0.461602,,4451.51416,
Sample,20/07/2023 11:51,23,,,12147206,18.840137,3182830,1.038461,0.5055,2533.300049,2228.208473,,0.461408,,4456.416992,
Sample,20/07/2023 11:51,23,,,12147173,18.840514,3182750,1.038434,0.5039,2532.399902,2227.447615,,0.460964,,4454.89502,
Sample,20/07/2023 11:51,23,,,12146963,18.842916,3182757,1.038437,0.5002,2531,2226.264333,,0.461002,,4452.528809,
Sample,20/07/2023 11:51,23,,,12146997,18.842527,3182824,1.038459,0.5061,2531.800049,2226.940583,,0.461374,,4453.881348,
Sample,20/07/2023 11:51,23,,,12147161,18.840652,3182678,1.038411,0.5056,2531,2226.264333,,0.460564,,4452.528809,
Sample,20/07/2023 11:51,23,,,12147454,18.837301,3182645,1.0384,0.5029,2532.300049,2227.363213,,0.460381,,4454.726562,
Sample,20/07/2023 11:51,23,,,12147376,18.838193,3182826,1.038459,0.5045,2530.199951,2225.588084,,0.461385,,4451.17627,
Sample,20/07/2023 11:51,23,9352992,5.331621,12147314,18.838902,3182783,1.038445,0.503,2531.600098,2226.771572,,0.461147,,4453.542969,
Sample,20/07/2023 11:51,23,,,12147367,18.838296,3182666,1.038407,0.5022,2529.5,2224.996444,,0.460497,,4449.992676,
Sample,20/07/2023 11:51,23,,,12147223,18.839943,3182583,1.038379,0.5058,2532.300049,2227.363213,,0.460036,,4454.726562,
Sample,20/07/2023 11:51,23,,,12147129,18.841017,3182707,1.03842,0.5062,2530.600098,2225.926312,,0.460725,,4451.852539,
Sample,20/07/2023 11:52,23,,,12147135,18.840949,3182687,1.038414,0.5042,2532.699951,2227.701234,,0.460614,,4455.402344,
Sample,20/07/2023 11:52,23,,,12147092,18.841441,3182704,1.038419,0.5013,2534.100098,2228.884722,,0.460708,,4457.769531,
Sample,20/07/2023 11:52,23,,,12147134,18.84096,3182723,1.038425,0.503,2531.300049,2226.517953,,0.460814,,4453.036133,
Sample,20/07/2023 11:52,23,,,12147003,18.842458,3182719,1.038424,0.5045,2532.899902,2227.870245,,0.460791,,4455.740723,
Sample,20/07/2023 11:52,23,,,12146883,18.843831,3182755,1.038436,0.5005,2533,2227.954853,,0.460991,,4455.909668,
Sample,20/07/2023 11:52,23,,,12146807,18.8447,3182738,1.03843,0.5021,2535.600098,2230.152612,,0.460897,,4460.305176,
Sample,20/07/2023 11:52,23,,,12146710,18.845809,3182737,1.03843,0.5011,2532.5,2227.532223,,0.460891,,4455.064453,
Sample,20/07/2023 11:52,23,,,12146685,18.846095,3182711,1.038421,0.5052,2532.199951,2227.278604,,0.460747,,4454.557129,
Sample,20/07/2023 11:52,23,,,12146873,18.843945,3182799,1.03845,0.4976,2531.800049,2226.940583,,0.461236,,4453.881348,
Sample,20/07/2023 11:52,23,,,12147153,18.840743,3182679,1.038411,0.5013,2532,2227.109593,,0.460569,,4454.219238,
Sample,20/07/2023 11:52,23,,,12147324,18.838788,3182849,1.038467,0.5036,2533.600098,2228.462092,,0.461513,,4456.924316,
Sample,20/07/2023 11:52,23,,,12147364,18.83833,3182783,1.038445,0.5045,2531,2226.264333,,0.461147,,4452.528809,
Sample,20/07/2023 11:52,23,,,12147495,18.836832,3182632,1.038395,0.5026,2532.399902,2227.447615,,0.460308,,4454.89502,
Sample,20/07/2023 11:52,23,,,12147712,18.834351,3182787,1.038446,0.5058,2533.100098,2228.039462,,0.461169,,4456.079102,
Sample,20/07/2023 11:52,23,,,12148044,18.830555,3182741,1.038431,0.5023,2533.899902,2228.715505,,0.460914,,4457.431152,
Sample,20/07/2023 11:52,23,,,12148343,18.827136,3182769,1.038441,0.5035,2531.199951,2226.433344,,0.461069,,4452.866699,
Sample,20/07/2023 11:52,23,9352942,5.331346,12148555,18.824712,3182739,1.038431,0.498,2533,2227.954853,,0.460902,,4455.909668,
Sample,20/07/2023 11:52,23,,,12148817,18.821716,3182849,1.038467,0.5052,2531.399902,2226.602355,,0.461513,,4453.20459,
Sample,20/07/2023 11:52,23,,,12148995,18.819681,3182706,1.03842,0.5042,2533.199951,2228.123864,,0.460719,,4456.247559,
Sample,20/07/2023 11:52,23,,,12149177,18.8176,3182769,1.038441,0.5042,2533.399902,2228.292875,,0.461069,,4456.585938,
Sample,20/07/2023 11:52,23,,,12149135,18.81808,3182813,1.038455,0.5053,2531.699951,2226.855974,,0.461313,,4453.711914,
Sample,20/07/2023 11:52,23,,,12149142,18.818,3182660,1.038405,0.5006,2533.199951,2228.123864,,0.460464,,4456.247559,
Sample,20/07/2023 11:52,23,,,12149350,18.815622,3182713,1.038422,0.5049,2532.800049,2227.785843,,0.460758,,4455.571777,
Sample,20/07/2023 11:52,23,,,12149334,18.815805,3182861,1.038471,0.5038,2531.899902,2227.024985,,0.46158,,4454.049805,
Sample,20/07/2023 11:52,23,,,12149118,18.818275,3182714,1.038422,0.4985,2532.699951,2227.701234,,0.460764,,4455.402344,
Sample,20/07/2023 11:52,23,,,12149011,18.819498,3182905,1.038485,0.5041,2533.100098,2228.039462,,0.461824,,4456.079102,
Sample,20/07/2023 11:52,23,,,12149013,18.819475,3182674,1.038409,0.4978,2532.899902,2227.870245,,0.460542,,4455.740723,
Sample,20/07/2023 11:52,23,,,12149008,18.819532,3182555,1.03837,0.5071,2532.199951,2227.278604,,0.459881,,4454.557129,
Sample,20/07/2023 11:52,23,,,12149124,18.818206,3182796,1.038449,0.5044,2532.5,2227.532223,,0.461219,,4455.064453,
Sample,20/07/2023 11:52,23,,,12149459,18.814376,3182724,1.038426,0.4972,2531.100098,2226.348942,,0.460819,,4452.697754,
Sample,20/07/2023 11:52,23,,,12149670,18.811964,3182642,1.038399,0.5012,2530.699951,2226.010714,,0.460364,,4452.021484,
Sample,20/07/2023 11:52,23,,,12149747,18.811083,3182678,1.038411,0.498,2531,2226.264333,,0.460564,,4452.528809,
Sample,20/07/2023 11:52,23,,,12149906,18.809266,3182731,1.038428,0.5056,2533.399902,2228.292875,,0.460858,,4456.585938,
Sample,20/07/2023 11:52,23,,,12150092,18.807139,3182621,1.038392,0.5029,2531.100098,2226.348942,,0.460247,,4452.697754,
Sample,20/07/2023 11:52,23,,,12150220,18.805676,3182773,1.038442,0.5017,2532,2227.109593,,0.461091,,4454.219238,
Sample,20/07/2023 11:52,23,,,12149948,18.808786,3182582,1.038379,0.5025,2531.300049,2226.517953,,0.460031,,4453.036133,
Sample,20/07/2023 11:52,23,9352904,5.331137,12149817,18.810283,3182812,1.038455,0.5028,2533.399902,2228.292875,,0.461308,,4456.585938,
Sample,20/07/2023 11:52,23,,,12149794,18.810546,3182672,1.038409,0.5027,2532.600098,2227.616832,,0.460531,,4455.233887,
Sample,20/07/2023 11:52,23,,,12149711,18.811495,3182601,1.038385,0.5091,2531.899902,2227.024985,,0.460136,,4454.049805,
Sample,20/07/2023 11:52,23,,,12149986,18.808351,3182632,1.038395,0.5068,2531.899902,2227.024985,,0.460308,,4454.049805,
Sample,20/07/2023 11:52,23,,,12150374,18.803915,3182817,1.038456,0.5004,2533.300049,2228.208473,,0.461335,,4456.416992,
Sample,20/07/2023 11:52,23,,,12151027,18.79645,3182683,1.038412,0.501,2532,2227.109593,,0.460592,,4454.219238,
Sample,20/07/2023 11:52,23,,,12151654,18.789283,3182507,1.038354,0.5036,2532.699951,2227.701234,,0.459614,,4455.402344,
Sample,20/07/2023 11:52,23,,,12152167,18.783419,3182846,1.038466,0.5043,2531.800049,2226.940583,,0.461496,,4453.881348,
Sample,20/07/2023 11:52,23,,,12152542,18.779133,3182526,1.038361,0.5009,2533.300049,2228.208473,,0.45972,,4456.416992,
Sample,20/07/2023 11:52,23,,,12152990,18.774012,3182677,1.03841,0.503,2533.800049,2228.631102,,0.460558,,4457.262207,
Sample,20/07/2023 11:52,23,,,12153163,18.772035,3182789,1.038447,0.5005,2534.100098,2228.884722,,0.46118,,4457.769531,
Sample,20/07/2023 11:52,23,,,12153003,18.773864,3182654,1.038403,0.5025,2532.600098,2227.616832,,0.460431,,4455.233887,
Sample,20/07/2023 11:52,23,,,12152833,18.775807,3182789,1.038447,0.502,2531.699951,2226.855974,,0.46118,,4453.711914,
Sample,20/07/2023 11:52,23,,,12152658,18.777807,3182785,1.038446,0.5005,2532.5,2227.532223,,0.461158,,4455.064453,
Sample,20/07/2023 11:52,23,,,12152907,18.774961,3182718,1.038424,0.5013,2530.800049,2226.095323,,0.460786,,4452.19043,
Sample,20/07/2023 11:52,23,,,12153519,18.767966,3182597,1.038384,0.5016,2533.800049,2228.631102,,0.460114,,4457.262207,
Sample,20/07/2023 11:52,23,,,12154017,18.762275,3182696,1.038417,0.5054,2533.399902,2228.292875,,0.460664,,4456.585938,
Sample,20/07/2023 11:52,23,,,12154710,18.754355,3182681,1.038412,0.5005,2533,2227.954853,,0.46058,,4455.909668,
Sample,20/07/2023 11:52,23,,,12155302,18.74759,3182667,1.038407,0.5035,2532.199951,2227.278604,,0.460503,,4454.557129,
Sample,20/07/2023 11:52,23,,,12155923,18.740494,3182684,1.038413,0.5024,2532.699951,2227.701234,,0.460597,,4455.402344,
Sample,20/07/2023 11:52,23,9352852,5.330851,12156415,18.734872,3182739,1.038431,0.5028,2532.699951,2227.701234,,0.460902,,4455.402344,
Sample,20/07/2023 11:52,23,,,12156605,18.732701,3182631,1.038395,0.5038,2534.399902,2229.138135,,0.460303,,4458.276367,
Sample,20/07/2023 11:52,23,,,12156919,18.729113,3182731,1.038428,0.5006,2531.899902,2227.024985,,0.460858,,4454.049805,
Sample,20/07/2023 11:52,23,,,12157243,18.725411,3182740,1.038431,0.5018,2534.699951,2229.391754,,0.460908,,4458.783691,
Sample,20/07/2023 11:53,23,,,12157566,18.721721,3182640,1.038398,0.5052,2531.399902,2226.602355,,0.460353,,4453.20459,
Sample,20/07/2023 11:53,23,,,12157829,18.718716,3182696,1.038417,0.5012,2532.199951,2227.278604,,0.460664,,4454.557129,
Sample,20/07/2023 11:53,23,,,12157964,18.717174,3182658,1.038404,0.5021,2534.300049,2229.053732,,0.460453,,4458.107422,
Sample,20/07/2023 11:53,23,,,12158205,18.71442,3182598,1.038384,0.5057,2531.5,2226.686963,,0.46012,,4453.374023,
Sample,20/07/2023 11:53,23,,,12158349,18.712775,3182791,1.038448,0.5021,2531.399902,2226.602355,,0.461191,,4453.20459,
Sample,20/07/2023 11:53,23,,,12158466,18.711438,3182801,1.038451,0.5041,2531.100098,2226.348942,,0.461247,,4452.697754,
Sample,20/07/2023 11:53,23,,,12158876,18.706754,3182702,1.038419,0.4991,2534.399902,2229.138135,,0.460697,,4458.276367,
Sample,20/07/2023 11:53,23,,,12159327,18.701602,3182766,1.03844,0.5021,2532.699951,2227.701234,,0.461052,,4455.402344,
Sample,20/07/2023 11:53,23,,,12159553,18.699021,3182684,1.038413,0.5,2533.399902,2228.292875,,0.460597,,4456.585938,
Sample,20/07/2023 11:53,23,,,12159595,18.698541,3182639,1.038398,0.4996,2532.300049,2227.363213,,0.460347,,4454.726562,
Sample,20/07/2023 11:53,23,,,12159824,18.695925,3182778,1.038443,0.4984,2534.800049,2229.476362,,0.461119,,4458.952637,
Sample,20/07/2023 11:53,23,,,12160163,18.692053,3182781,1.038444,0.4999,2533,2227.954853,,0.461136,,4455.909668,
Sample,20/07/2023 11:53,23,,,12160270,18.69083,3182693,1.038416,0.5056,2532.899902,2227.870245,,0.460647,,4455.740723,
Sample,20/07/2023 11:53,23,,,12160230,18.691287,3182792,1.038448,0.5039,2534.100098,2228.884722,,0.461197,,4457.769531,
Sample,20/07/2023 11:53,23,,,12160081,18.692989,3182836,1.038463,0.5012,2532.300049,2227.363213,,0.461441,,4454.726562,
Sample,20/07/2023 11:53,23,,,12159818,18.695994,3182618,1.038391,0.5012,2534.100098,2228.884722,,0.460231,,4457.769531,
Sample,20/07/2023 11:53,23,9352801,5.330571,12159901,18.695045,3182785,1.038446,0.5001,2534.399902,2229.138135,,0.461158,,4458.276367,
Sample,20/07/2023 11:53,23,,,12160154,18.692155,3182505,1.038354,0.508,2532.800049,2227.785843,,0.459603,,4455.571777,
Sample,20/07/2023 11:53,23,,,12160287,18.690636,3182732,1.038428,0.5003,2533.100098,2228.039462,,0.460864,,4456.079102,
Sample,20/07/2023 11:53,23,,,12160187,18.691778,3182819,1.038457,0.5009,2533.699951,2228.546494,,0.461347,,4457.092773,
Sample,20/07/2023 11:53,23,,,12159902,18.695034,3182575,1.038377,0.5046,2534,2228.800113,,0.459992,,4457.600098,
Sample,20/07/2023 11:53,23,,,12159826,18.695902,3182813,1.038455,0.5065,2532.100098,2227.194202,,0.461313,,4454.388184,
Sample,20/07/2023 11:53,23,,,12159914,18.694897,3182796,1.038449,0.5022,2533.899902,2228.715505,,0.461219,,4457.431152,
Sample,20/07/2023 11:53,23,,,12160155,18.692144,3182799,1.03845,0.5031,2534.100098,2228.884722,,0.461236,,4457.769531,
Sample,20/07/2023 11:53,23,,,12160433,18.688969,3182806,1.038453,0.5009,2532.600098,2227.616832,,0.461274,,4455.233887,
Sample,20/07/2023 11:53,23,,,12160738,18.685485,3182654,1.038403,0.5035,2534.100098,2228.884722,,0.460431,,4457.769531,
Sample,20/07/2023 11:53,23,,,12161004,18.682446,3182702,1.038419,0.5015,2530.800049,2226.095323,,0.460697,,4452.19043,
Sample,20/07/2023 11:53,23,,,12161248,18.679659,3183040,1.03853,0.4981,2531.800049,2226.940583,,0.462573,,4453.881348,
Sample,20/07/2023 11:53,23,,,12161497,18.676815,3182851,1.038467,0.5045,2531.699951,2226.855974,,0.461524,,4453.711914,
Sample,20/07/2023 11:53,23,,,12161980,18.671299,3182793,1.038448,0.5053,2534.5,2229.222743,,0.461202,,4458.445312,
Sample,20/07/2023 11:53,23,,,12162481,18.665577,3182770,1.038441,0.5017,2533.199951,2228.123864,,0.461075,,4456.247559,
Sample,20/07/2023 11:53,23,,,12162987,18.659798,3182796,1.038449,0.5038,2532.800049,2227.785843,,0.461219,,4455.571777,
Sample,20/07/2023 11:53,23,,,12163326,18.655927,3182735,1.038429,0.5034,2534.399902,2229.138135,,0.46088,,4458.276367,
Sample,20/07/2023 11:53,23,,,12163567,18.653175,3182741,1.038431,0.5026,2534.699951,2229.391754,,0.460914,,4458.783691,
Sample,20/07/2023 11:53,23,,,12163904,18.649327,3182759,1.038437,0.5073,2535.199951,2229.814384,,0.461014,,4459.628906,
Sample,20/07/2023 11:53,23,,,12164097,18.647123,3182802,1.038451,0.5017,2535,2229.645373,,0.461252,,4459.290527,
Sample,20/07/2023 11:53,23,9352743,5.330252,12164060,18.647545,3182833,1.038462,0.5067,2534.100098,2228.884722,,0.461424,,4457.769531,
Sample,20/07/2023 11:53,23,,,12163997,18.648265,3182964,1.038505,0.5018,2536.5,2230.913263,,0.462151,,4461.82666,
Sample,20/07/2023 11:53,23,,,12164026,18.647933,3182785,1.038446,0.5084,2535.100098,2229.729982,,0.461158,,4459.459961,
Sample,20/07/2023 11:53,23,,,12164010,18.648116,3182796,1.038449,0.4995,2535.600098,2230.152612,,0.461219,,4460.305176,
Sample,20/07/2023 11:53,23,,,12163898,18.649395,3183003,1.038517,0.5004,2535.699951,2230.237014,,0.462368,,4460.474121,
Sample,20/07/2023 11:53,23,,,12163776,18.650788,3182893,1.038481,0.5006,2535.899902,2230.406024,,0.461757,,4460.812012,
Sample,20/07/2023 11:53,23,,,12163526,18.653643,3182845,1.038466,0.5036,2533.899902,2228.715505,,0.461491,,4457.431152,
Sample,20/07/2023 11:53,23,,,12163216,18.657183,3182914,1.038488,0.5011,2536.300049,2230.744252,,0.461874,,4461.488281,
Sample,20/07/2023 11:53,23,,,12163161,18.657811,3182797,1.03845,0.5012,2533.800049,2228.631102,,0.461224,,4457.262207,
Sample,20/07/2023 11:53,23,,,12163135,18.658108,3182888,1.03848,0.5019,2535.5,2230.068003,,0.46173,,4460.13623,
Sample,20/07/2023 11:53,23,,,12162907,18.660712,3182795,1.038449,0.5015,2534.100098,2228.884722,,0.461213,,4457.769531,
Sample,20/07/2023 11:53,23,,,12162579,18.664458,3182809,1.038454,0.5028,2534.699951,2229.391754,,0.461291,,4458.783691,
Sample,20/07/2023 11:53,23,,,12162174,18.669083,3182816,1.038456,0.502,2534.699951,2229.391754,,0.46133,,4458.783691,
Sample,20/07/2023 11:53,23,,,12161808,18.673263,3182884,1.038478,0.4956,2534.199951,2228.969124,,0.461707,,4457.938477,
Sample,20/07/2023 11:53,23,,,12161405,18.677866,3182699,1.038418,0.5014,2533,2227.954853,,0.46068,,4455.909668,
Sample,20/07/2023 11:53,23,,,12160871,18.683966,3182818,1.038457,0.5022,2534.5,2229.222743,,0.461341,,4458.445312,
Sample,20/07/2023 11:53,23,,,12160298,18.690511,3182904,1.038485,0.5046,2533.199951,2228.123864,,0.461818,,4456.247559,
Sample,20/07/2023 11:53,23,,,12159757,18.69669,3182910,1.038487,0.5022,2531.699951,2226.855974,,0.461852,,4453.711914,
Sample,20/07/2023 11:53,23,,,12159495,18.699683,3182826,1.038459,0.5075,2533.199951,2228.123864,,0.461385,,4456.247559,
Sample,20/07/2023 11:53,23,,,12159617,18.69829,3182830,1.038461,0.5031,2534.800049,2229.476362,,0.461408,,4458.952637,
Sample,20/07/2023 11:53,23,9352699,5.33001,12159889,18.695182,3182859,1.03847,0.5015,2533.600098,2228.462092,,0.461569,,4456.924316,
Sample,20/07/2023 11:53,23,,,12160149,18.692213,3182839,1.038464,0.5009,2533.199951,2228.123864,,0.461458,,4456.247559,
Sample,20/07/2023 11:53,23,,,12160402,18.689323,3182771,1.038441,0.5003,2535.899902,2230.406024,,0.46108,,4460.812012,
Sample,20/07/2023 11:53,23,,,12160876,18.683908,3182904,1.038485,0.4994,2534,2228.800113,,0.461818,,4457.600098,
Sample,20/07/2023 11:54,23,,,12161492,18.676873,3182875,1.038475,0.5026,2534.600098,2229.307352,,0.461657,,4458.614746,
Sample,20/07/2023 11:54,23,,,12162121,18.669689,3182824,1.038459,0.505,2531.699951,2226.855974,,0.461374,,4453.711914,
Sample,20/07/2023 11:54,23,,,12162569,18.664572,3182743,1.038432,0.5001,2530.899902,2226.179725,,0.460925,,4452.359375,
Sample,20/07/2023 11:54,23,,,12162802,18.661911,3182896,1.038482,0.5059,2530.699951,2226.010714,,0.461774,,4452.021484,
Sample,20/07/2023 11:54,23,,,12162974,18.659947,3182768,1.03844,0.5036,2533,2227.954853,,0.461063,,4455.909668,
Sample,20/07/2023 11:54,23,,,12162897,18.660826,3182610,1.038388,0.5049,2533.399902,2228.292875,,0.460186,,4456.585938,
Sample,20/07/2023 11:54,23,,,12162637,18.663796,3182765,1.038439,0.503,2532.399902,2227.447615,,0.461047,,4454.89502,
Sample,20/07/2023 11:54,23,,,12162207,18.668706,3182808,1.038453,0.5009,2534.899902,2229.560765,,0.461285,,4459.121582,
Sample,20/07/2023 11:54,23,,,12161654,18.675022,3182914,1.038488,0.5005,2536,2230.490633,,0.461874,,4460.981445,
Sample,20/07/2023 11:54,23,,,12161264,18.679477,3182659,1.038404,0.4986,2535.399902,2229.983395,,0.460458,,4459.966797,
Sample,20/07/2023 11:54,23,,,12161008,18.682401,3182773,1.038442,0.506,2534.600098,2229.307352,,0.461091,,4458.614746,
Sample,20/07/2023 11:54,23,,,12160695,18.685976,3182601,1.038385,0.5056,2537.100098,2231.420501,,0.460136,,4462.84082,
Sample,20/07/2023 11:54,23,,,12160286,18.690648,3182678,1.038411,0.5018,2534.800049,2229.476362,,0.460564,,4458.952637,
Sample,20/07/2023 11:54,23,,,12159798,18.696222,3182855,1.038469,0.504,2535.100098,2229.729982,,0.461546,,4459.459961,
Sample,20/07/2023 11:54,23,,,12159289,18.702036,3182678,1.038411,0.5005,2536.899902,2231.251284,,0.460564,,4462.502441,
